,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.3786231884057971
train tissue 1,0.0,50.000000000000014,0.0,0.4430014430014436
train tissue 2,0.0,50.000000000000014,0.0,0.5283018867924532
train tissue 3,0.0,50.000000000000014,0.0,0.5436507936507935
train tissue 4,0.0,49.999999999999986,0.0,0.5300925925925926
train tissue 5,0.0,49.999999999999986,0.0,0.5842490842490842
train tissue 6,0.0,50.0,0.0,0.5096618357487921
train tissue 7,0.0,49.999999999999986,0.0,0.4705084745762712
train tissue 8,0.0,49.99999999999999,0.0,0.6439393939393938
train tissue 9,0.0,49.999999999999986,0.0,0.3986440677966101
train tissue 10,0.0,50.00000000000002,0.0,0.645550527903469
train tissue 11,0.0,50.0,0.0,0.636915604128719
train tissue 12,0.0,49.999999999999986,0.0,0.5009090909090907
train tissue 13,0.0,50.000000000000014,0.0,0.4866666666666667
train tissue 14,0.0,49.999999999999986,0.0,0.4569377990430619
train tissue 15,0.0,50.000000000000014,0.0,0.45442622950819683
train tissue 16,0.0,50.0,0.0,0.5083333333333332
train tissue 17,0.0,49.999999999999986,0.0,0.4913793103448274
train tissue 18,0.0,49.999999999999986,0.0,0.6213895394223261
train mean,0.0,50.00000000000001,0.0,0.5175358348427853
train std,0.0,1.5635339543114833e-14,0.0,0.07736551770615438
test tissue 0,0.0,50.0,0.0,0.6260080645161291
test tissue 1,0.0,50.000000000000014,0.0,0.40389784946236595
test tissue 2,0.0,50.000000000000014,0.0,0.46578947368421053
test tissue 3,0.0,50.00000000000002,0.0,0.5793103448275863
test tissue 4,0.0,50.0,0.0,0.4553571428571428
test tissue 5,0.0,49.99999999999999,0.0,0.4644268774703555
test tissue 6,0.0,49.999999999999964,0.0,0.4765151515151512
test tissue 7,0.0,50.0,0.0,0.3490028490028494
test mean,0.0,50.0,0.0,0.4775384691669738
test std,0.0,1.6473255640462455e-14,0.0,0.08302717408146293
