,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5253,0.0,50.0,0.0,0.5429
split 1,0.0,50.0,0.0,0.4751,0.0,50.0,0.0,0.4699
split 2,0.0,50.0,0.0,0.5159,0.0,50.0,0.0,0.577
split 3,0.0,50.0,0.0,0.5361,0.0,50.0,0.0,0.4995
split 4,0.0,50.0,0.0,0.5369,0.0,50.0,0.0,0.4618
split 5,0.0,50.0,0.0,0.5337,0.0,50.0,0.0,0.4787
mean,0.0,50.0,0.0,0.5205,0.0,50.0,0.0,0.505
std,0.0,0.0,0.0,0.0216,0.0,0.0,0.0,0.0417
test mean,0.0,50.0,0.0,0.5241607999815163,0.0,50.00000000000001,0.0,0.5236226519179537
test std,0.0,1.6219258688167645e-14,0.0,0.05261063788470239,0.0,1.6085595323533783e-14,0.0,0.04264614252049847
