,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.4508301404853132
train tissue 1,0.0,49.999999999999986,0.0,0.3026533996683247
train tissue 2,0.0,50.0,0.0,0.45117029862792546
train tissue 3,0.0,50.000000000000014,0.0,0.5357894736842106
train tissue 4,0.0,49.999999999999986,0.0,0.6157407407407407
train tissue 5,0.0,50.000000000000014,0.0,0.43581081081081113
train tissue 6,0.0,50.000000000000014,0.0,0.4404761904761908
train tissue 7,0.0,50.0,0.0,0.39059561128526665
train tissue 8,0.0,49.99999999999999,0.0,0.4827201783723522
train tissue 9,0.0,50.00000000000002,0.0,0.46400570206699926
train tissue 10,0.0,49.99999999999997,0.0,0.6728070175438597
train tissue 11,0.0,50.0,0.0,0.5192837465564736
train tissue 12,0.0,50.00000000000002,0.0,0.5091973244147157
train tissue 13,0.0,50.0,0.0,0.5184186882300086
train tissue 14,0.0,49.99999999999998,0.0,0.5035885167464113
train tissue 15,0.0,50.000000000000014,0.0,0.5142857142857148
train tissue 16,0.0,49.999999999999986,0.0,0.37351190476190443
train tissue 17,0.0,49.999999999999986,0.0,0.46616541353383434
train tissue 18,0.0,49.99999999999997,0.0,0.5649831649831647
train mean,0.0,50.0,0.0,0.48484389669864325
train std,0.0,1.5635339543114833e-14,0.0,0.08192700613084368
test tissue 0,0.0,50.0,0.0,0.5862857142857146
test tissue 1,0.0,50.00000000000002,0.0,0.47839748625294587
test tissue 2,0.0,49.999999999999986,0.0,0.3652482269503543
test tissue 3,0.0,50.0,0.0,0.5092592592592591
test tissue 4,0.0,49.999999999999986,0.0,0.5431034482758619
test tissue 5,0.0,49.999999999999986,0.0,0.6147540983606556
test tissue 6,0.0,49.99999999999999,0.0,0.4826923076923079
test tissue 7,0.0,49.999999999999986,0.0,0.5130624092888242
test mean,0.0,50.0,0.0,0.5116003687957403
test std,0.0,1.2809491335957507e-14,0.0,0.07121772247459454
