,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.4752281616688391
train tissue 1,0.0,49.99999999999997,0.0,0.5756192959582784
train tissue 2,0.0,49.999999999999986,0.0,0.567398119122257
train tissue 3,0.0,50.000000000000036,0.0,0.666326530612245
train tissue 4,0.0,50.00000000000002,0.0,0.4292490118577076
train tissue 5,0.0,50.000000000000014,0.0,0.5495356037151704
train tissue 6,0.0,49.99999999999998,0.0,0.5010964912280699
train tissue 7,0.0,49.99999999999997,0.0,0.5659919028340079
train tissue 8,0.0,49.99999999999999,0.0,0.49368686868686845
train tissue 9,0.0,50.00000000000002,0.0,0.5596816976127323
train tissue 10,0.0,50.000000000000014,0.0,0.6445578231292516
train tissue 11,0.0,50.0,0.0,0.7255616272009717
train tissue 12,0.0,50.0,0.0,0.5583999999999999
train tissue 13,0.0,50.0,0.0,0.6277511961722488
train tissue 14,0.0,49.99999999999998,0.0,0.5540540540540542
train tissue 15,0.0,50.000000000000014,0.0,0.6797791580400278
train tissue 16,0.0,49.999999999999986,0.0,0.5211930926216639
train tissue 17,0.0,49.999999999999986,0.0,0.6280788177339901
train tissue 18,0.0,49.999999999999986,0.0,0.5272727272727267
train mean,0.0,50.0,0.0,0.5710769568169005
train std,0.0,1.9149301917896006e-14,0.0,0.07338257088914649
test tissue 0,0.0,50.0,0.0,0.5735607675906181
test tissue 1,0.0,50.000000000000014,0.0,0.45977011494252856
test tissue 2,0.0,50.0,0.0,0.4632107023411369
test tissue 3,0.0,50.0,0.0,0.40344827586206894
test tissue 4,0.0,50.000000000000014,0.0,0.5967741935483871
test tissue 5,0.0,49.99999999999999,0.0,0.37646370023419207
test tissue 6,0.0,49.99999999999999,0.0,0.5141025641025643
test tissue 7,0.0,49.999999999999964,0.0,0.4964985994397758
test mean,0.0,49.99999999999999,0.0,0.48547861475765897
test std,0.0,1.5280799322856756e-14,0.0,0.07146323969230996
