,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5649,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5577
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5646,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5487
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5616,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5586
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5618,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5552
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5562,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5864
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5674,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5142
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5628,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5535
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212
test mean,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.333333333333336,0.0,0.0,0.5615047679509706,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333332,0.0,0.0,0.5621954606480742
test std,1.3268026938822537e-14,3.912232396099201e-14,0.0,0.0,5.877397710694589e-15,1.1533727065318893e-14,3.484749009756971e-14,0.0,0.0,0.036578597990964606,1.583849007513916e-14,4.7532069516832294e-14,0.0,0.0,3.552713678800501e-15,1.4169160186078337e-14,4.165926057296536e-14,0.0,0.0,0.06809756380343199
