,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5238461538461539
train tissue 1,0.0,50.0,0.0,0.419799498746867
train tissue 2,0.0,50.0,0.0,0.5419999999999997
train tissue 3,0.0,50.0,0.0,0.608695652173913
train tissue 4,0.0,50.00000000000002,0.0,0.5071428571428571
train tissue 5,0.0,50.0,0.0,0.5130434782608697
train tissue 6,0.0,50.0,0.0,0.6272727272727272
train tissue 7,0.0,50.000000000000014,0.0,0.521687462863933
train tissue 8,0.0,50.00000000000002,0.0,0.5475177304964542
train tissue 9,0.0,50.00000000000002,0.0,0.6233421750663133
train tissue 10,0.0,50.00000000000002,0.0,0.3911070780399277
train tissue 11,0.0,50.0,0.0,0.5142683667273831
train tissue 12,0.0,49.999999999999986,0.0,0.4058084772370482
train tissue 13,0.0,50.0,0.0,0.5160256410256412
train tissue 14,0.0,50.0,0.0,0.49230769230769195
train tissue 15,0.0,49.999999999999964,0.0,0.5704545454545452
train tissue 16,0.0,50.000000000000014,0.0,0.5842044134727066
train tissue 17,0.0,50.0,0.0,0.3778195488721803
train tissue 18,0.0,49.999999999999986,0.0,0.3973458235753314
train mean,0.0,50.0,0.0,0.5096678590832918
train std,0.0,1.572008455159306e-14,0.0,0.07675461713769545
test tissue 0,0.0,50.000000000000036,0.0,0.5174358974358977
test tissue 1,0.0,50.000000000000014,0.0,0.6651785714285714
test tissue 2,0.0,49.99999999999999,0.0,0.4204545454545452
test tissue 3,0.0,50.0,0.0,0.5517241379310345
test tissue 4,0.0,50.0,0.0,0.4624316939890707
test tissue 5,0.0,49.99999999999999,0.0,0.4203007518796992
test tissue 6,0.0,50.000000000000014,0.0,0.43859649122807
test tissue 7,0.0,49.999999999999986,0.0,0.5254515599343184
test mean,0.0,50.00000000000001,0.0,0.5001967061601509
test std,0.0,1.5280799322856756e-14,0.0,0.07808012533264287
