,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,44.96,49.55,41.57,43.75,45.58,47.21,41.11,51.61,48.9,0.6436,29.37,38.4,24.07,25.62,30.56,30.11,31.79,28.87,29.69,0.5013
split 1,44.34,50.88,40.65,41.48,45.31,46.96,41.42,50.33,49.14,0.6507,28.61,43.36,20.86,21.62,31.77,31.03,33.38,33.22,26.5,0.4694
split 2,42.27,49.67,37.34,39.81,43.29,44.17,41.0,46.42,45.09,0.6388,29.77,30.55,47.75,11.01,35.17,33.44,35.66,35.72,28.94,0.502
split 3,43.04,50.85,38.61,39.66,44.36,46.27,40.61,48.3,49.89,0.6367,37.39,39.43,41.5,31.25,37.61,37.35,38.88,39.53,33.65,0.5312
split 4,44.62,51.57,44.81,37.48,45.91,48.26,41.44,50.03,53.32,0.6494,32.55,38.29,25.46,33.91,33.1,32.71,34.46,29.93,33.75,0.5222
mean,43.85,50.5,40.6,40.44,44.89,46.57,41.12,49.34,49.27,0.6438,31.54,38.01,31.93,24.68,33.64,32.93,34.83,33.45,30.51,0.5052
std,1.02,0.78,2.58,2.09,0.95,1.36,0.31,1.8,2.62,0.0055,3.22,4.16,10.66,8.07,2.5,2.51,2.39,3.89,2.81,0.0213
