,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5348360655737702
train tissue 1,0.0,49.999999999999986,0.0,0.5357142857142856
train tissue 2,0.0,49.999999999999986,0.0,0.45868945868945865
train tissue 3,0.0,50.00000000000002,0.0,0.5448113207547174
train tissue 4,0.0,49.999999999999986,0.0,0.43793103448275816
train tissue 5,0.0,50.000000000000014,0.0,0.48452012383900955
train tissue 6,0.0,50.000000000000014,0.0,0.6208576998050683
train tissue 7,0.0,50.000000000000014,0.0,0.5124732715609408
train tissue 8,0.0,49.999999999999986,0.0,0.4523809523809521
train tissue 9,0.0,49.999999999999986,0.0,0.5769230769230766
train tissue 10,0.0,49.999999999999986,0.0,0.4946153846153847
train tissue 11,0.0,50.0,0.0,0.6404958677685949
train tissue 12,0.0,49.999999999999986,0.0,0.4909090909090909
train tissue 13,0.0,50.0,0.0,0.47911338448422863
train tissue 14,0.0,50.000000000000036,0.0,0.5199556541019957
train tissue 15,0.0,50.00000000000002,0.0,0.5357423409269443
train tissue 16,0.0,49.99999999999999,0.0,0.5128205128205127
train tissue 17,0.0,49.999999999999986,0.0,0.6086065573770489
train tissue 18,0.0,49.999999999999986,0.0,0.5732522796352587
train mean,0.0,49.99999999999999,0.0,0.5270867559138473
train std,0.0,1.686185274042142e-14,0.0,0.05553139115510988
test tissue 0,0.0,50.000000000000014,0.0,0.5772238514174
test tissue 1,0.0,50.000000000000014,0.0,0.4207516339869283
test tissue 2,0.0,49.99999999999999,0.0,0.48730158730158724
test tissue 3,0.0,50.000000000000036,0.0,0.30519480519480535
test tissue 4,0.0,50.00000000000002,0.0,0.566
test tissue 5,0.0,50.0,0.0,0.4380482456140352
test tissue 6,0.0,50.000000000000014,0.0,0.4344069128043991
test tissue 7,0.0,50.00000000000002,0.0,0.45901639344262346
test mean,0.0,50.000000000000014,0.0,0.4609929287202223
test std,0.0,1.2306961192854808e-14,0.0,0.0808995182609426
