,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,60.00449313702426,66.6898932632313,71.45021402934388,41.8733721184976,60.98273456574817,59.671006899852124,64.65903740250172,66.95249528382782,47.4014880132268,0.8243343195266273
train tissue 1,55.35125115841392,59.01007070923505,53.40383602271174,53.639846743294996,55.105820105820115,57.646568746396774,69.21337019351597,45.87509637625287,57.851239669421474,0.7481179138321996
train tissue 2,54.871937638869305,59.598853868194844,59.55334987593053,45.463609172482556,55.43859649122807,55.58585586558876,52.791878172588845,61.3098002786809,52.65588914549654,0.7583813443072702
train tissue 3,46.29434732271083,39.227379168908996,48.43618150638325,51.21948129284023,46.566645866681135,46.30888229531914,42.280679751677425,48.597569302198586,48.048397832081406,0.6501813547691403
train tissue 4,57.49403764608578,62.27544910179641,63.08082230357643,47.12584153288451,57.17948717948719,57.998975787013954,64.73029045643153,64.70248411322933,44.564152791380984,0.793097467915366
train tissue 5,74.96854424857062,70.50359712230217,93.33333333333334,61.06870229007634,75.71428571428571,74.69608774847548,71.01449275362319,87.50000000000001,65.57377049180327,0.9080932784636488
train tissue 6,68.84067072563063,76.40449438202252,72.31404958677687,57.80346820809249,69.80392156862744,70.8271228421255,73.11827956989252,64.45672191528547,74.90636704119851,0.8646940534329216
train tissue 7,42.4416282892269,40.05193885380393,38.610609781354476,48.66233623252229,43.07869142351901,43.45872453613415,45.13168395849959,43.64840457555689,41.59608507434594,0.6415624999999999
train tissue 8,44.981888997659205,44.349680170575695,35.04043126684636,55.55555555555555,47.30769230769231,50.599194992787666,49.76076555023924,58.55855855855856,43.4782608695652,0.6576482830385016
train tissue 9,60.62460627954857,63.062340864931286,65.73809470539061,53.07338326832384,60.874140630317875,60.782524270615774,59.195344637303116,65.47825981256155,57.673968361982666,0.7950575086805556
train tissue 10,66.79320479241035,70.58180824911227,74.61314165593002,55.18466447218877,67.56390698038295,67.22511561832432,67.53789858860428,69.37879896088175,64.75864930548695,0.8184414846610277
train tissue 11,65.39053335630389,63.0406852248394,71.7788675880517,61.35204725602058,65.32091097308492,66.24496053798138,70.29608404966572,72.1326164874552,56.30618107682326,0.8309503969124161
train tissue 12,63.72361305901518,68.75717017208412,78.25266534578734,44.16100365917408,64.36128526645768,63.317303069334535,67.13965646004479,75.46860782529572,47.343644922663074,0.8214965986394558
train tissue 13,73.54467980303868,73.89162561576354,81.06396453451553,65.67844925883695,73.75,74.15202577627724,67.75538568450312,82.15661103979463,72.54408060453399,0.8563878980050205
train tissue 14,56.816301684499116,66.40316205533597,65.85056986070073,38.19517313746066,57.997557997558005,56.531856954524805,63.79746835443038,61.0806577916993,44.71744471744472,0.8034393491124261
train tissue 15,64.05916925031889,64.23997418171315,73.58354409982275,54.353989469420775,63.96830738448931,64.1776673303347,63.55960687828548,75.09563202940102,53.87776308331757,0.814925
train tissue 16,58.7178296733058,51.42857142857144,60.0840336134454,64.64088397790056,58.92255892255892,60.66361288376231,59.210526315789465,51.43884892086332,71.34146341463413,0.7646982310093652
train tissue 17,65.67936980648807,61.15254237288137,76.67979087329762,59.20577617328521,65.90334236675699,66.17968725696413,68.85496183206106,73.21582645137433,56.46827348745699,0.8137314693188216
train tissue 18,59.87499466565353,59.612518628912056,63.96526772793055,56.047197640117986,59.901960784313715,59.86631381317259,60.42296072507553,62.96296296296296,56.21301775147928,0.7996399176954732
train mean,60.02490008077755,61.067460812327134,65.62277724795416,53.38446218205136,60.512728764684724,60.838604590788705,62.13001954393331,64.73736593083581,55.648428297596986,0.787625177332644
train std,8.619203226039724,10.304329859008861,14.021253090172742,7.423748066940669,8.490771900966944,8.174534196533596,8.611240156997416,11.475356762455549,9.971673708763733,0.06976247691235882
test tissue 0,54.26246460620996,56.7243104187509,59.387848332571934,46.67523506730703,54.281179138322,54.40678338696708,59.73810957254666,57.06760316066725,46.414637427687325,0.757582616568583
test tissue 1,51.70865816484088,63.783735637302975,54.070008415076785,37.27223044214286,53.43449102693793,53.290721381808034,52.8214206682895,61.26544088347469,45.785302593659935,0.7462223775002184
test tissue 2,67.30895190866788,71.0088174964703,80.17621145374449,50.741826775788866,68.69296105538993,71.46294046170334,58.49975859193254,84.25925925925925,71.6298035339182,0.820983379501385
test tissue 3,55.058007923033394,64.51612903225806,63.15789473684209,37.500000000000014,57.14285714285714,56.657585847374975,58.82352941176471,56.603773584905646,54.545454545454554,0.7769679300291545
test tissue 4,35.4188448548428,10.290827740492176,48.411437648927716,47.554269175108516,41.01722723543888,46.739266353627755,56.557377049180324,46.92070823710548,36.73971377459747,0.594713545596298
test tissue 5,51.623758184339046,52.941176470588246,52.37932214994863,49.550775932480256,51.449735449735456,53.075367608030014,59.01639344262297,56.835066864784544,43.37464251668254,0.7387869822485207
test tissue 6,49.93085419609155,66.21691748832387,63.79124433901229,19.784400760938496,54.59770114942528,50.547238172923265,54.39045183290715,62.27368421052631,34.977578475336315,0.759676324128565
test tissue 7,57.516447395009266,59.74661949503748,67.4945360619909,45.308186627999405,58.196145920608686,57.865562365109525,54.697445112972964,65.84325802769587,53.05598395465976,0.7986689126701016
test mean,52.85349840412935,55.65356672240299,61.10856289226436,41.79836559772068,54.85153726483941,55.505683197192994,56.8180607102771,61.38359927855238,48.31538960274952,0.7492002585303532
test std,8.313243884181569,17.941040538738257,9.391959039845364,9.57140914008724,7.188356185338935,6.846406727635829,2.4145586451604433,10.095354803394029,10.90394136525651,0.06377153384095534
