,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5021,0.0,50.0,0.0,0.5151
split 1,0.0,50.0,0.0,0.5349,0.0,50.0,0.0,0.3969
split 2,0.0,50.0,0.0,0.5301,0.0,50.0,0.0,0.4827
split 3,0.0,50.0,0.0,0.5069,0.0,50.0,0.0,0.5328
split 4,0.0,50.0,0.0,0.5448,0.0,50.0,0.0,0.4726
split 5,0.0,50.0,0.0,0.5356,0.0,50.0,0.0,0.445
mean,0.0,50.0,0.0,0.5257,0.0,50.0,0.0,0.4742
std,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,0.0448
test mean,0.0,50.0,0.0,0.5157930397451755,0.0,50.0,0.0,0.5071599491447101
test std,0.0,1.2089121657132305e-14,0.0,0.09221031758039991,0.0,1.4210854715202004e-14,0.0,0.0874288767189706
