Label, Parent Label
12864,13686
12736,13358
12832,13266
12704,13793
13024,13773
12688,13660
13008,13575
12752,13504
12720,13330
12808,13660
12872,13696
12840,13791
12968,13504
12712,13697
12904,13336
13032,13682
12824,13264
12952,13739
12696,13670
12888,13718
12760,13540
12856,13693
12984,13539
12792,13825
13060,13730
12932,13390
12868,13835
12996,13759
12740,13731
12836,13673
13092,13829
12964,13739
12708,13679
12900,13719
12772,13657
12948,13742
12692,13265
12884,13708
12756,13760
12852,13299
12980,13749
12916,13719
12812,13651
12876,13330
12748,13747
12972,13778
12716,13704
12908,13345
13036,13663
12956,13741
12700,13672
12892,13331
13020,13663
12988,13759
12732,13355
12924,13098
12802,13649
12866,13317
12962,13744
12706,13791
12770,13687
12818,13265
12690,13662
12882,13327
13010,13779
12754,13538
12850,13307
12978,13748
12722,13834
12914,13359
12786,13628
12810,13656
12938,13372
12682,13828
12746,13419
13098,13721
13034,13687
13018,13212
12762,13762
12858,13688
12986,13748
12730,13345
12806,13827
12678,13788
12998,13762
12742,13390
13094,13212
12886,13709
12982,13745
12918,13359
12790,13634
12814,13654
12878,13704
13006,13766
12846,13300
12910,13726
12702,13673
12894,13708
12766,13767
12862,13693
12990,13778
12734,13723
12926,13355
13054,13370
12798,13832
12801,13647
12673,13826
12865,13327
12833,13264
13089,13728
12961,13749
13025,13657
12769,13772
12689,13661
12881,13326
12913,13358
12785,13634
12937,13371
12841,13678
13097,13721
12969,13470
12905,13336
12761,13765
12793,13221
12997,13767
13093,13306
12965,13745
12709,13792
12901,13721
12949,13743
12693,13661
12885,13709
12981,13750
12725,13326
12749,13747
12845,13299
12973,13777
12829,13671
12893,13707
12765,13772
12989,13760
12733,13728
12925,13726
12797,13828
12867,13317
12835,13671
13091,13829
12899,13718
12771,13682
12819,13656
12851,13681
12979,13743
12787,13628
12811,13246
12939,13732
12683,13643
13003,13771
12843,13679
12971,13750
12907,13719
12699,13672
12891,13705
13019,13629
12807,13827
12871,13703
12999,13779
12711,13688
12951,13732
12695,13793
13015,13771
12759,13772
12855,13792
12983,13538
12791,13833
12815,13664
13007,13766
12911,13723
12783,13826
12831,13266
12959,13742
12863,13705
