plant,time point,cell,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P5,2,854,4.0,4.0,0.6666666666666666,0.007396677796140711,0.001864626504245374,0.05647097389143908,0.004767182680007572,0.07167101523181627,0.040579216671872205,0.02230591328453481,0.002386800565197131,34.376406926406986,36.0,180.6024160915363,0.2647058823529412,4.235294117647059,2.1176470588235294,0.9182182375597766
P5,2,859,7.0,7.0,0.3333333333333333,0.00946009448007394,0.11083975520088853,0.13222849187126012,0.00741348122901266,0.09603822264083027,0.10980001831791032,0.1337792789838342,0.106601872788931,41.92658730158734,49.0,249.2917127700363,0.2121212121212121,4.454545454545454,2.4285714285714284,0.6696925732533159
P5,2,869,7.0,7.0,0.3333333333333333,0.009297864659886202,0.09865767076778607,0.13516329749995976,0.007475663054240256,0.09557956768344242,0.0999576772735669,0.1086371397471453,0.10257741142631611,41.38690476190477,49.0,249.24649710589486,0.2121212121212121,4.454545454545454,2.432900432900433,0.6572976172615783
P5,2,871,5.0,5.0,0.5,0.008368066773302606,0.01431346875191856,0.10190308526432934,0.005569221137263846,0.07894763100472556,0.05713080785061242,0.04412762333870357,0.01415455522676719,38.38015873015881,37.0,183.8438016730515,0.27205882352941174,4.352941176470588,2.161764705882353,0.8457792624069304
P5,2,872,6.0,6.0,0.4,0.008442048386012214,0.02520054299124806,0.07942732154572002,0.006708165014219812,0.08566751359588194,0.07179326948775444,0.05136963536388507,0.026313111398591917,37.085101010101084,42.0,213.98644254780535,0.2456140350877193,4.421052631578948,2.2690058479532165,0.8419288448689857
P5,2,873,6.0,6.0,0.4,0.008539861424242935,0.025320621159041854,0.0814508078213302,0.006637877041172217,0.08477686607521567,0.07090290932496471,0.04974267740673933,0.02509633405672183,36.88383838383846,40.0,198.45127719772577,0.26143790849673204,4.444444444444445,2.2483660130718954,0.897418883242708
P5,2,878,5.0,5.0,0.5,0.008650650331402169,0.024792163692421994,0.11567541157308624,0.005489705651956535,0.08049573228171862,0.06406796568081258,0.05578850000830139,0.024015086557182576,39.38531746031749,41.0,203.17191012737544,0.23976608187134504,4.315789473684211,2.2865497076023393,0.7949053288648684
P5,2,892,6.0,6.0,0.4,0.008729975025063931,0.03472205505789323,0.09735760145846183,0.006564051841408028,0.08625261993735509,0.07383845967254184,0.05954587956961569,0.03414130931096909,38.350829725829826,43.0,220.81934938573394,0.25146198830409355,4.526315789473684,2.2748538011695905,0.7926376658086132
P5,2,900,6.0,6.0,0.4,0.008255064114345975,0.03518048998072668,0.0646200288169908,0.006774054970268573,0.08475140375741265,0.07359096340488837,0.053032563016831936,0.03481486419356863,36.37904040404048,44.0,219.89767135165383,0.23157894736842108,4.4,2.357894736842105,0.7373832484761562
P5,2,914,7.0,7.0,0.3333333333333333,0.008914865781885368,0.09486828748760814,0.09823081500909538,0.007702956973584839,0.09578890109532315,0.10390904427459197,0.10825041924148744,0.09280306713450488,39.31204906204916,52.0,271.9367360278169,0.20553359683794464,4.521739130434782,2.450592885375494,0.6406341200838209
P5,2,916,5.0,5.0,0.5,0.008027325664106699,0.005666164375311227,0.07487024059119439,0.005754733604433215,0.07748082400466834,0.0535973591130919,0.03030039800546917,0.005859911723175861,35.41865079365087,37.0,183.93394899091982,0.27205882352941174,4.352941176470588,2.1470588235294117,0.8730144504823423
P5,2,918,6.0,6.0,0.4,0.008643287208961598,0.03403001933856776,0.08763154876623212,0.006585392267647584,0.08493259360409719,0.07166538961912382,0.05405485635772014,0.03542725529305669,37.960714285714396,40.0,198.45127719772574,0.26143790849673204,4.444444444444445,2.2483660130718954,0.8974188832427071
P5,2,919,6.0,6.0,0.4,0.008571065976885662,0.04154507437733599,0.0792786989931766,0.006631425504345761,0.08587628287874362,0.07661599185858682,0.061732586782995175,0.03858675935791706,37.39047619047627,44.0,218.7495473152644,0.23157894736842108,4.4,2.363157894736842,0.7536257201119783
P5,2,920,6.0,6.0,0.4,0.00822634567403894,0.023781875516598175,0.06872207710515636,0.006740234230199774,0.08415976980289554,0.06750281744059296,0.04539011333676235,0.024051583445056847,36.24693362193371,40.0,199.6446038529739,0.26143790849673204,4.444444444444445,2.235294117647059,0.8818657187023082
P5,2,923,6.0,6.0,0.4,0.00870988809618061,0.036918437866074835,0.1049329153128928,0.006568696443006985,0.0858432933537242,0.07401647119057814,0.0616187987202346,0.03803813268360666,38.9361111111112,40.0,199.71984703686405,0.26143790849673204,4.444444444444445,2.2287581699346406,0.8435941259546846
P5,2,927,7.0,7.0,0.3333333333333333,0.00951716786563048,0.06763774762918709,0.15228000314802867,0.007399641326842922,0.0946191004344038,0.09650209992179529,0.09592025018190246,0.06389356870723231,41.56190476190473,47.0,239.56469833333855,0.22380952380952382,4.476190476190476,2.3857142857142857,0.720706751230966
P5,2,932,6.0,6.0,0.4,0.007684513593748811,0.030504666802214742,0.054369270002212124,0.007078985218383303,0.08359438310433415,0.06307908185798927,0.043263306632523854,0.033094157076385335,34.951587301587374,42.0,211.46415896884608,0.2456140350877193,4.421052631578948,2.2748538011695905,0.742976219827159
P5,2,939,5.0,5.0,0.5,0.007985944022987254,0.02422667134308175,0.06891306104597142,0.005773294754335664,0.07938235292387359,0.0608550742108849,0.04645840094894273,0.02380450207787657,36.35479797979808,41.0,204.09192918955907,0.23976608187134504,4.315789473684211,2.2865497076023393,0.729842548902371
P5,2,941,5.0,5.0,0.5,0.008490473070169282,0.028340567842650426,0.09835695178389153,0.0055340128143702505,0.08035126559172581,0.06281932668698549,0.05443319434243933,0.030222954430527083,38.76706349206358,41.0,203.12127066383232,0.23976608187134504,4.315789473684211,2.2923976608187133,0.773072559980999
P5,2,948,8.0,8.0,0.2857142857142857,0.009046225194926837,0.09904583888674684,0.10213921990196202,0.008738877681479167,0.10082184816274427,0.11371779307523923,0.10959707773770534,0.09656789606234713,39.307575757575854,50.0,258.3774687370412,0.21645021645021648,4.545454545454546,2.411255411255411,0.6992972802979391
