,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,16.666666666666632,49.9999999999999,0.0,0.0,33.33333333333333,11.11111111111108,33.33333333333324,0.0,0.0,0.5638765614727153
train tissue 1,16.66666666666668,50.000000000000036,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333336,0.0,0.0,0.5014965986394558
train tissue 2,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111116,33.33333333333335,0.0,0.0,0.5670781893004115
train tissue 3,16.666666666666647,49.999999999999936,0.0,0.0,33.33333333333333,11.111111111111093,33.33333333333328,0.0,0.0,0.5448485442603667
train tissue 4,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5953867499132848
train tissue 5,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333334,11.111111111111116,33.33333333333335,0.0,0.0,0.5603566529492455
train tissue 6,16.666666666666657,49.99999999999997,0.0,0.0,33.33333333333333,11.111111111111102,33.33333333333331,0.0,0.0,0.5395001436368859
train tissue 7,16.66666666666668,50.000000000000036,0.0,0.0,33.33333333333333,11.111111111111121,33.333333333333364,0.0,0.0,0.52828125
train tissue 8,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.5483870967741935
train tissue 9,16.66666666666665,49.99999999999995,0.0,0.0,33.33333333333333,11.111111111111095,33.333333333333286,0.0,0.0,0.5660264756944444
train tissue 10,16.666666666666654,49.999999999999964,0.0,0.0,33.333333333333336,11.1111111111111,33.3333333333333,0.0,0.0,0.5989142785001894
train tissue 11,16.666666666666693,50.00000000000008,0.0,0.0,33.333333333333336,11.111111111111134,33.3333333333334,0.0,0.0,0.5049120652602956
train tissue 12,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5468027210884353
train tissue 13,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111105,33.333333333333314,0.0,0.0,0.5616990355397014
train tissue 14,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333333,11.1111111111111,33.3333333333333,0.0,0.0,0.5985576923076923
train tissue 15,16.66666666666663,49.999999999999886,0.0,0.0,33.333333333333336,11.111111111111077,33.33333333333323,0.0,0.0,0.5442750000000001
train tissue 16,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111105,33.333333333333314,0.0,0.0,0.47034339229968775
train tissue 17,16.66666666666669,50.000000000000064,0.0,0.0,33.33333333333333,11.11111111111113,33.33333333333339,0.0,0.0,0.5571167198348659
train tissue 18,16.666666666666682,50.00000000000004,0.0,0.0,33.33333333333333,11.111111111111127,33.33333333333338,0.0,0.0,0.5289351851851852
train mean,16.66666666666666,50.0,0.0,0.0,33.33333333333333,11.111111111111109,33.333333333333314,0.0,0.0,0.5487786501398452
train std,1.703821625409574e-14,5.061181597450995e-14,0.0,0.0,5.154818794821463e-15,1.5056351243362777e-14,4.607727562383462e-14,0.0,0.0,0.0321562054534981
test tissue 0,16.666666666666675,50.00000000000002,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333336,0.0,0.0,0.5333987223982697
test tissue 1,16.66666666666669,50.000000000000064,0.0,0.0,33.333333333333336,11.11111111111113,33.33333333333339,0.0,0.0,0.5287361341601886
test tissue 2,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333334,11.111111111111105,33.333333333333314,0.0,0.0,0.5768698060941827
test tissue 3,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5599750104123282
test tissue 4,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5283184950455209
test tissue 5,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111107,33.33333333333332,0.0,0.0,0.5286390532544378
test tissue 6,16.666666666666682,50.00000000000004,0.0,0.0,33.33333333333334,11.111111111111123,33.33333333333337,0.0,0.0,0.4563716613852421
test tissue 7,16.666666666666703,50.000000000000114,0.0,0.0,33.33333333333333,11.111111111111144,33.333333333333435,0.0,0.0,0.5283392786365437
test mean,16.666666666666675,50.00000000000003,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333335,0.0,0.0,0.5300810201733392
test std,1.5280799322856756e-14,4.479801494354693e-14,0.0,0.0,7.944109290391274e-15,1.2886241521445382e-14,3.9641025758679043e-14,0.0,0.0,0.03266677594810933
