,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5246,0.0,50.0,0.0,0.5033
split 1,0.0,50.0,0.0,0.5336,0.0,50.0,0.0,0.4592
split 2,0.0,50.0,0.0,0.5461,0.0,50.0,0.0,0.4891
split 3,0.0,50.0,0.0,0.5475,0.0,50.0,0.0,0.458
split 4,0.0,50.0,0.0,0.5398,0.0,50.0,0.0,0.4725
split 5,0.0,50.0,0.0,0.5481,0.0,50.0,0.0,0.5041
mean,0.0,50.0,0.0,0.54,0.0,50.0,0.0,0.481
std,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.019
test mean,0.0,50.0,0.0,0.5220839105157794,0.0,50.00000000000001,0.0,0.4784837826816323
test std,0.0,1.572008455159306e-14,0.0,0.06503690757989368,0.0,2.1900397950137233e-14,0.0,0.09121481756547231
