,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,36.108097077954845,43.61589869855789,14.33601609657948,50.37237643872715,39.94683678894205,38.60900193000354,36.40634174985321,33.888228299643295,45.532435740514096,0.6049268573307034
train tissue 1,46.3572710324695,54.99743721168634,31.566858080393757,52.50751780532842,48.93859376617996,53.458290900967164,46.80479825517996,66.5590405904059,47.011033857315624,0.6682086167800454
train tissue 2,39.605964153152634,46.205357142857146,33.28327645051194,39.329258866088814,40.436149849603495,42.24514320153,41.056881773747946,49.77541853817883,35.9031292926632,0.6309739368998628
train tissue 3,46.45273332482882,55.36451169188445,42.12765957446808,41.86602870813395,47.619047619047606,51.68071037978325,45.92127780946948,41.422594142259406,67.69825918762088,0.6457700225468092
train tissue 4,35.57128761256351,45.31506033070165,19.17147070652902,42.227331800459865,38.001813001813,37.062846338471665,36.74800676491909,30.938987451319775,43.50154479917611,0.5714285714285714
train tissue 5,47.34416686878486,52.63157894736842,32.25806451612903,57.14285714285714,46.66666666666666,58.242753623188406,43.47826086956522,31.25,100.0,0.6326530612244897
train tissue 6,26.926835844033302,45.85987261146498,0.0,34.92063492063492,35.606060606060616,29.917714640583757,31.858407079646028,0.0,57.89473684210525,0.6604938271604939
train tissue 7,38.15410324541134,53.01122407735603,18.944132680416057,42.50695297846194,42.64069791032662,45.948155470091216,38.93716386722548,35.62067343235433,63.28662911069382,0.6559212187526303
train tissue 8,36.041679770715206,42.332312830503795,28.635794743429287,37.15693173821253,37.36078736078736,40.04139310562616,32.979184735472714,40.25334271639691,46.891651865008875,0.6075135936727631
train tissue 9,38.85859874561206,41.50601043320478,30.21671826625387,44.85306753737755,39.921068609593206,41.709018600181174,35.4788677782086,47.195357833655684,42.452830188679236,0.5965048674959437
train tissue 10,42.424434447941294,51.029279094562405,35.50360898398858,40.7404152652729,43.88026076119261,45.29983939364976,41.167129813417986,48.89987888574889,45.83250948178241,0.6307815197505734
train tissue 11,45.48167092924126,61.764705882352935,32.94117647058823,41.73913043478261,47.61904761904761,47.151276056886815,52.5,48.275862068965516,40.67796610169491,0.6869806094182825
train tissue 12,43.136267853105046,46.82100206818334,47.95059635527032,34.63720513586148,43.23754789272031,44.60330910242438,40.759670112672794,57.00302288757736,36.047234307023004,0.651769779892921
train tissue 13,57.14161727933941,61.53207390492007,44.317276349148855,65.57550158394929,58.119332146792104,58.36712338891201,67.51708428246013,51.5069877083684,56.07729817590751,0.7186111111111111
train tissue 14,57.695730994479256,48.44720496894412,68.63679694947571,56.003191065017944,57.179487179487154,59.02658942581769,46.98795180722893,77.58620689655173,52.50560957367241,0.7001417769376181
train tissue 15,44.55500663896299,54.52122099100982,35.121033036690555,44.022765889188605,46.09485040891424,46.472683958130695,44.967021597620345,46.902262309625925,47.548767967145814,0.6420111411911704
train tissue 16,40.81556101015973,48.53892482712469,40.05385392123865,33.85390428211586,41.22899159663866,43.49244648029394,42.18689414501743,55.76382380506091,32.52662149080348,0.5937075599818923
train tissue 17,46.89254646227804,58.035544873821976,37.74793584511719,44.894158667894956,47.77342984394748,47.2409276419073,52.343699067735784,45.48963545389564,43.88944840409047,0.6674782890999107
train tissue 18,49.19082744428377,47.32042873140298,45.77033101757254,54.4817225838758,49.38141923436041,50.19244004234023,43.564064801178205,54.9558390578999,52.05741626794258,0.6745455229779066
train mean,43.09233688080615,50.46577101673199,33.60961052862112,45.20162909706536,44.82379415063796,46.35587703583101,43.24540559529576,45.43616642515308,50.38605908704419,0.6442327307186158
train std,7.206105638058258,5.938765192932174,14.141399744668584,8.418662831933686,5.946459849512157,7.4288406121164545,7.992868721702241,15.627910088069735,14.655308355960564,0.03734604462228997
test tissue 0,33.25825387493392,39.06071019473088,29.12621359223303,31.587837837837856,34.24242424242425,35.875731705726245,31.399631675874833,40.540540540540526,35.687022900763374,0.5137299109723668
test tissue 1,42.43855067471325,51.91347753743759,36.06436101350103,39.33781347320112,43.237179487179496,42.878339313009086,45.747800586510266,42.632269348491484,40.2549480040255,0.5041322314049587
test tissue 2,26.954766675172248,27.95341098169718,26.324786324786327,26.586102719033235,26.948051948051948,27.108510992229043,28.668941979522188,27.79783393501805,24.858757062146893,0.44055555555555553
test tissue 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998
test tissue 4,29.55815007936452,36.730703748860385,18.58856255696562,33.35518393226754,31.158140105508526,30.908099855183337,30.50297063420147,29.18880592442161,33.03252300692693,0.48596666666666666
test tissue 5,33.01715232668715,35.76701598937488,27.899507778954362,35.38493321173222,33.31927818229188,33.2349846835503,32.89452103277717,32.123047241351614,34.68738577652212,0.5063280582139655
test tissue 6,32.481168304041866,52.028873782325334,0.0,45.414631129800256,39.29331630481055,27.811906613243746,46.371018113678964,0.0,37.06470172605228,0.595582561728395
test tissue 7,31.906183755789773,25.252525252525228,35.93033913840513,34.53568687643895,31.53439153439153,33.032269800676,23.14814814814813,42.516268980477214,33.43239227340264,0.44957497107791355
test mean,28.701778211337842,33.58833968586893,21.74172130060569,30.7752736475389,29.966597725582275,28.856230370452217,29.841629021339124,26.849845746287563,29.87721634372997,0.45823374445247766
test std,11.62009219456613,15.61188122468439,13.579652658092218,12.723012435637456,12.265834291449105,11.85086002976141,13.578993869234278,16.42392058549372,12.024335058420096,0.117579523813074
