Label, Parent Label
7424,1459
7241,1459
7456,1441
7444,1441
7328,1360
7199,1360
7240,1487
7476,1487
7208,1362
7207,1362
7512,1547
7569,1547
7480,1183
7498,1183
7352,1387
7387,1387
7416,1159
7393,1159
7588,1321
7194,1321
7220,1156
7404,1156
7348,1350
7347,1350
7276,1208
7558,1208
7516,1511
7501,1511
7484,1492
7485,1492
7356,1154
7323,1154
7586,1239
7285,1239
7570,1318
7205,1318
7514,1489
7479,1489
7418,1454
7451,1454
7526,1201
7549,1201
7222,1381
7215,1381
7414,1405
7413,1405
7470,1175
7245,1175
7358,1361
7359,1361
7233,1427
7429,1427
7361,1351
7339,1351
7265,1520
7603,1520
7193,1126
7587,1126
7449,1462
7469,1462
7257,1495
7503,1495
7557,1541
7547,1541
7405,1162
7235,1162
7363,1142
7567,1142
