Label, Parent Label
7424,1459
7360,1357
7456,1441
7328,1360
7584,1290
7392,1163
7536,1196
7240,1487
7208,1362
7448,1171
7512,1547
7480,1183
7352,1387
7416,1159
7428,1461
7588,1321
7444,1441
7572,1244
7220,1156
7476,1487
7348,1350
7412,1384
7500,1493
7468,1475
7596,1117
7276,1208
7532,1524
7404,1156
7452,1447
7260,1491
7516,1511
7484,1492
7356,1154
7420,1413
7234,1408
7586,1239
7570,1318
7474,1323
7346,1332
7602,1192
7282,1216
7498,1183
7530,1522
7194,1321
7450,1452
7514,1489
7418,1454
7558,1208
7206,1355
7526,1201
7446,1174
7222,1381
7414,1405
7470,1175
7534,1525
7390,1377
7358,1361
7550,1550
7233,1427
7361,1351
7457,1169
7329,1320
7265,1520
7393,1159
7569,1547
7249,1460
7281,1090
7561,1214
7241,1459
7337,1135
7401,1392
7193,1126
7449,1462
7257,1495
7545,1252
7417,1406
7429,1427
7557,1541
7205,1318
7589,1282
7221,1380
7349,1338
7285,1239
7413,1405
7245,1175
7501,1511
7469,1462
7405,1162
7453,1485
7517,1512
7485,1492
7549,1201
7235,1162
7363,1142
7587,1126
7523,1131
7571,1114
7347,1350
7603,1520
7283,1218
7435,1426
7499,1509
7467,1474
7339,1351
7531,1542
7451,1454
7323,1154
7387,1387
7547,1541
7419,1410
7559,1212
7207,1362
7335,1333
7527,1195
7447,1443
7575,1288
7255,1184
7479,1489
7567,1142
7503,1495
7215,1381
7535,1527
7199,1360
7359,1361
