Label, Parent Label
1024,7701
1088,7841
832,7772
928,7630
992,7578
1168,7575
1072,7634
1136,7663
880,7791
1096,7761
840,7549
968,7670
1064,7922
1192,7807
1048,7886
1176,7749
1112,7967
1080,7598
1144,7513
888,7959
900,7581
1092,8017
932,7952
868,7851
1044,7882
1172,7956
1108,7845
1076,7756
820,7877
884,7889
1012,7916
1164,7637
844,7963
1068,7723
812,7673
940,7960
1116,7516
860,7878
1084,7562
1148,7651
892,7860
1020,7847
1058,7654
930,7919
866,7897
1170,7680
850,7751
978,7995
1074,7907
818,7713
1138,7757
882,7958
1034,7883
906,7908
874,7722
1114,7856
858,7589
826,7575
954,7690
1094,7710
838,7787
870,7653
1046,7903
1174,7766
1110,7780
1078,7796
886,7799
910,7604
1102,7528
974,7589
1070,7559
942,7769
1134,7852
1054,7825
1086,7740
833,7697
1185,7867
929,7919
993,7955
977,7962
1073,7794
817,7544
881,7605
1033,7763
809,7754
1049,7875
1177,7749
1113,7966
985,7553
1081,7599
953,7643
1145,7870
1093,7870
965,7526
805,7691
1189,7880
869,7874
997,7755
1045,7882
1173,7600
853,7905
981,7708
1077,7796
885,7795
909,7604
1069,7703
941,7822
1133,7608
1005,7705
1053,7750
1117,7595
1085,7954
957,7660
1149,7671
899,7957
1059,7706
803,7724
1187,7635
1123,7576
995,7792
1107,7964
1075,7726
819,7735
1011,7824
971,7815
1067,7813
1003,7805
1115,7786
859,7902
891,7829
1159,8006
903,7810
1095,7865
839,7765
1191,7808
1047,7776
1175,7562
855,7946
1079,7911
951,7827
1039,7693
1167,7525
911,7859
847,7672
1071,7842
815,7658
1135,7658
1055,7774
1183,7773
927,7877
991,7597
1087,7770
895,7556
