Label, Parent Label
7936,7514
8064,7249
7744,7393
8000,7470
8032,7401
7696,7346
7952,7498
7888,7264
7728,7572
7896,7451
8056,7603
7672,7569
7812,7468
7908,7602
7652,7517
7700,7323
8020,7545
7636,7500
7860,7584
7692,7536
7820,7404
8076,7286
8012,7527
7884,7387
7724,7363
7852,7362
7916,7549
7708,7255
7964,7329
7900,7328
7996,7283
7804,7523
8066,7359
7714,7361
7970,7417
7906,7449
7954,7596
7634,7584
7794,7428
7690,7356
7946,7512
8010,7240
7978,7476
7962,7221
8026,7530
7898,7547
7994,7550
7610,7575
8058,7561
7686,7199
7910,7419
7702,7499
7950,7588
8078,7222
8014,7414
7726,7567
8046,7474
7966,7411
7742,7447
7998,7446
8062,7260
7934,7428
7678,7484
7937,7456
8065,7416
7745,7245
8001,7390
7713,7241
7905,7469
7649,7412
7953,7480
8081,7352
7761,7467
8017,7215
7945,7570
7817,7234
8041,7503
7769,7349
8025,7571
7897,7285
7737,7335
7801,7360
7685,7558
7717,7424
7973,7207
7909,7418
7701,7535
7765,7448
7637,7501
7733,7516
8077,7208
7981,7276
8045,7435
7917,7348
7965,7444
8029,7457
8061,7485
7683,7194
8067,7358
8003,7420
7651,7282
7955,7532
8083,7557
7635,7282
7731,7563
7987,7235
7947,7453
8011,7559
7723,7429
7979,7589
7915,7587
7771,7534
7995,7392
7867,7586
7611,7220
8059,7531
8007,7339
7975,7257
7655,7450
7959,7517
8023,7206
7639,7347
7991,7405
8055,7265
7951,7526
7887,7193
7727,7281
7919,7479
7711,7596
7999,7413
7807,7233
