,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,35.31,47.94,15.05,42.95,39.55,40.95,38.49,44.1,40.26,0.5852,26.63,38.8,1.24,39.84,32.58,25.44,33.63,10.08,32.6,0.5211
split 1,34.83,47.77,21.94,34.78,37.98,39.05,37.01,41.59,38.56,0.5745,26.4,41.86,7.01,30.33,31.25,29.17,32.32,24.83,30.35,0.5204
split 2,30.38,47.35,0.0,43.78,38.05,25.37,38.09,0.0,38.01,0.5737,27.71,45.24,0.0,37.88,35.0,23.3,35.21,0.0,34.69,0.5276
split 3,32.16,47.8,11.04,37.65,37.39,39.95,36.98,45.86,36.99,0.5778,31.16,42.92,9.21,41.34,36.01,37.92,34.99,42.09,36.67,0.5514
split 4,29.81,49.19,3.9,36.34,37.44,42.1,36.09,49.87,40.36,0.5754,26.67,44.74,6.49,28.77,32.82,33.34,33.23,35.27,31.52,0.5034
split 5,33.73,48.99,16.89,35.32,38.31,40.31,36.83,43.65,40.46,0.5788,26.1,46.57,12.58,19.14,31.72,28.5,34.55,25.63,25.33,0.5118
mean,32.7,48.17,11.47,38.47,38.12,37.96,37.25,37.51,39.11,0.5776,27.44,43.35,6.09,32.88,33.23,29.61,33.99,22.98,31.86,0.5226
std,2.1,0.68,7.54,3.58,0.72,5.71,0.81,16.97,1.33,0.0038,1.73,2.55,4.35,7.72,1.71,4.86,1.02,14.27,3.58,0.015
test mean,29.75661312275567,46.30189184982185,8.756725645083293,34.21122187336187,36.36884089705588,35.2819741299114,37.263248716160895,29.254066339660096,39.32860733391319,0.5751429876703891,27.613529100461072,41.153324275961495,11.56029535220577,30.126967673215955,33.422394109335954,28.323069404033966,33.08420000051979,20.779686281112724,31.10532193046938,0.5314078416211118
test std,4.895136658570204,5.7893115748315775,11.003503514067102,10.644970105815753,4.3443438868729,11.883231331482602,6.755071449839117,35.192024179740464,17.146642453624086,0.040069434253337484,5.838262483200009,9.724829860951427,10.682384259391588,13.575217568701573,3.8881211027518665,7.920485818262435,4.726439010170493,16.947243159018598,9.07915445671234,0.047287829833881044
