plant,time point,cell,clustering coefficient,information centrality,eigenvector centrality,page rank,katz centrality,harmonic centrality,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,katz centrality.1,current flow betweenness centrality.1,harmonic centrality.1,abs graph density on 2 neighborhood.1,rel graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,weighted node degree.2,clustering coefficient.2,information centrality.2,eigenvector centrality.2,page rank.2,katz centrality.2,current flow betweenness centrality.2,harmonic centrality.2,abs graph density on 2 neighborhood.2,rel graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,clustering coefficient.3,information centrality.3,betweenness centrality.3,eigenvector centrality.3,page rank.3,katz centrality.3,load centrality.3,harmonic centrality.3,abs graph density on 2 neighborhood.3,rel graph density on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3
p4 FM1,0,21620,0.6666666666666666,0.009422503396397,0.098717255910002,0.0057193263818769,0.0804525973494614,32.294841269841285,0.2833333333333333,4.25,0.966720971775755,0.1176894446046842,0.4459225558379585,0.0002353314494521,0.1162880927065196,0.0063380903474911,0.0804525973494614,0.0533389089632375,1338.8384165524526,0.2833333333333333,4.25,0.0508227400068192,0.0237477171296748,0.7905146048686909,0.0226955644041012,0.0021466090792387,1.4404415967612709e-08,0.004344325952056,0.0804525973494614,0.0310113675851112,171.1976183751466,0.2833333333333333,4.25,0.467367557614617,0.2369735308729739,0.3058722829246574,0.0631871685193663,0.0370872437752037,0.0139570024736032,0.0047202417596093,0.0804525973494614,0.0367675394742323,5.108649595777314,0.2833333333333333,4.25,6.731761869956449
p4 FM1,0,21621,0.3333333333333333,0.0113486346152617,0.1639808339370284,0.0092494853651691,0.1066480382788634,36.709523809523816,0.2238095238095238,4.476190476190476,0.7669307831964488,0.1908776147479342,0.2190593898539667,0.0002729912950242,0.1909976644937333,0.0096341891949893,0.1066480382788634,0.1146188339987958,1587.5276937716185,0.2238095238095238,4.476190476190476,0.0568900724155163,0.0189960269314612,2.02114077064588,0.0126956638650557,0.0028400592711525,7.415749670023702e-08,0.0094721456189944,0.1066480382788634,0.1095406229574408,158.63133352926127,0.2238095238095238,4.476190476190476,0.548321374197337,0.1899984631571858,0.1700161600641219,0.083473706455862,0.0927138470974903,0.0456858125960244,0.0096559000713073,0.1066480382788634,0.0932266279215098,5.136916773210412,0.2238095238095238,4.476190476190476,5.595434504344143
p4 FM1,0,21624,0.6666666666666666,0.0096197518359544,0.1096530710061347,0.0056710476833669,0.0799315397875112,32.8559523809524,0.3047619047619047,4.266666666666667,1.085802498214466,0.1384725163988638,0.5017265831659817,0.0002502419972042,0.1708773192256892,0.0071893970314661,0.0799315397875112,0.0621548276015895,1295.2721274176176,0.3047619047619047,4.266666666666667,0.0503587164746467,0.0279564328530452,0.9593710313612878,0.0266549674199573,0.0023027195509878,9.692765994791489e-08,0.0049208166364124,0.0799315397875112,0.0345246826248668,156.89604179683718,0.3047619047619047,4.266666666666667,0.4879459000255286,0.2844447117745347,0.3030008899485015,0.0639436820150273,0.0530194638368616,0.0256998138405468,0.0045505914060217,0.0799315397875112,0.0535167479065116,5.223184826806945,0.3047619047619047,4.266666666666667,8.365892938019378
p4 FM1,0,21625,0.4,0.0110960692575822,0.1533732750839657,0.0079917584219999,0.097316475878595,35.78095238095239,0.261437908496732,4.444444444444445,0.8940296896815529,0.1794407014458457,0.2844272057358513,0.0002725105028017,0.2129317712863049,0.0091167862726926,0.097316475878595,0.1024333566551863,1529.7126498389596,0.261437908496732,4.444444444444445,0.0549290918509403,0.0223968156552697,1.6278489913604537,0.0158062780752372,0.0027701235271257,1.0401472132207203e-06,0.0072648401765619,0.097316475878595,0.0875443197494222,163.0589879505892,0.261437908496732,4.444444444444445,0.5145829228953142,0.2119266692201214,0.1903570427013652,0.0796750320868704,0.0949743378193111,0.0507853903780539,0.0075045950742036,0.097316475878595,0.094521387951506,5.318719221771043,0.261437908496732,4.444444444444445,6.435655644799909
p4 FM1,0,21626,0.4,0.0109935413913682,0.1320348083816589,0.0080623783359103,0.0973919274667405,35.09563492063498,0.2456140350877193,4.421052631578948,0.7959765987503047,0.1488405104724947,0.2400475150034703,0.0002591194018981,0.112174359352267,0.0084401031288545,0.0973919274667405,0.0990849380238742,1617.234089099019,0.2456140350877193,4.421052631578948,0.0522932380406206,0.0180398348198309,1.5943462211196957,0.0149991304495037,0.0026968301747288,1.4857090678509992e-05,0.0079173126089804,0.0973919274667405,0.0916891928773439,172.42992693305206,0.2456140350877193,4.421052631578948,0.4756380694080629,0.1782982070191183,0.2201976846954774,0.0815622807021753,0.0666973568668906,0.0676123984794377,0.0083269077813027,0.0973919274667405,0.0658172936716243,4.919842549245537,0.2456140350877193,4.421052631578948,5.893147750637075
p4 FM1,0,21627,0.5,0.010141018746033,0.0952805269625031,0.0070247325585753,0.0884247116866442,32.854761904761936,0.2549019607843137,4.333333333333333,0.8794580930655486,0.101685908415522,0.2505781341408517,0.000225679372873,0.0390649303723044,0.006523034422611,0.0884247116866442,0.0656885634710241,1635.7035933381849,0.2549019607843137,4.333333333333333,0.0456082291602225,0.0178764322861898,0.957714263641283,0.0169012217148123,0.0022921715531164,7.287397761276208e-06,0.0053725428031948,0.0884247116866442,0.0452562660553461,185.8448484706074,0.2549019607843137,4.333333333333333,0.4376784332409776,0.1896360232831794,0.283903491585832,0.0759034277292127,0.0370488362829103,0.0541275453230126,0.0071832841904518,0.0884247116866442,0.037147700287464,4.533306396611925,0.2549019607843137,4.333333333333333,6.175414814324213
p4 FM1,0,21632,0.4,0.0106272476117204,0.1136790107880257,0.0082064603844434,0.0958003050908044,33.76984126984129,0.261437908496732,4.444444444444445,0.7954766979071226,0.1199843855043639,0.1986166610976195,0.0002352128913744,0.0345127220425442,0.0076626442280595,0.0958003050908044,0.0795251061322844,1727.62066941864,0.261437908496732,4.444444444444445,0.0439045726190087,0.0162313652901285,1.5347053470698646,0.0131247966757572,0.0026087865791688,1.178056687065179e-06,0.007956414910545,0.0958003050908044,0.0812792898110799,185.06242998415132,0.261437908496732,4.444444444444445,0.440306861946219,0.2000096832774998,0.2208259991405164,0.0793747998113936,0.0631830798199514,0.0403623423059013,0.0085138276549288,0.0958003050908044,0.063288963879515,4.747293503357087,0.261437908496732,4.444444444444445,6.071988709732247
p4 FM1,0,21640,0.3333333333333333,0.0114980493893087,0.166135630182787,0.0091763377100663,0.1068944211458498,36.62738095238094,0.2238095238095238,4.476190476190476,0.7136275726062226,0.132255219603101,0.160300823751957,0.0002534773493062,0.055050556968033,0.007761444670262,0.1068944211458498,0.1027754024222973,1846.5962393707407,0.2238095238095238,4.476190476190476,0.0488338683381497,0.0159789481195028,5.378575554243036,0.0139724629314236,0.0030481118354561,1.0368980159276708e-06,0.017045446902656,0.1068944211458498,0.1460116937772308,182.218117302132,0.2238095238095238,4.476190476190476,0.4874387354280469,0.1692860358964034,0.1719270232593167,0.0858979889564247,0.0739154636885288,0.0258634943621543,0.0100848753243839,0.1068944211458498,0.0739555993000874,5.14550161217169,0.2238095238095238,4.476190476190476,5.203938111137224
p4 FM1,0,21653,0.4,0.0109968622600237,0.1423709984186569,0.008017405961869,0.0986044998995353,35.99523809523811,0.231578947368421,4.4,0.7755775972444499,0.1006915325554295,0.1721499664380309,0.0002324433742314,0.0285338632984646,0.0064651676946656,0.0986044998995353,0.0777849728501708,1929.9766250319904,0.231578947368421,4.4,0.0439202600728628,0.015496353964019,1.0827801846202163,0.014310928357375,0.0024915949174143,1.3415317027074564e-07,0.0051768934898891,0.0986044998995353,0.0647561567587707,197.9229168457877,0.231578947368421,4.4,0.4470991472638779,0.1608232045399925,0.2049860128251625,0.0807769658779385,0.0687520354201813,0.0230091134291232,0.0081175080474272,0.0986044998995353,0.0684527425969901,5.137297192206611,0.231578947368421,4.4,4.83428059955405
p4 FM1,1,21734,0.3333333333333333,0.0081642442378377,0.1259537294142814,0.006531089145466,0.0866992511635718,42.40450937950949,0.2238095238095238,4.476190476190476,0.6683147056481025,0.1516612465001748,0.1905447255051838,0.0001775376817943,0.067728156939118,0.0061475800535564,0.0866992511635718,0.0834599993727783,2088.9953416791977,0.2238095238095238,4.476190476190476,0.0499679954352656,0.0151303561321743,1.8317329433957537,0.0236776384381539,0.002025707324914,7.980161332327257e-05,0.0064541799676796,0.0866992511635718,0.0848467065869222,206.40236242096017,0.2238095238095238,4.476190476190476,0.5057495432785086,0.1488965984482632,0.1795013453919065,0.065644002994381,0.1060082163990601,0.1753373232166788,0.0069711755606437,0.0866992511635718,0.1046576445756364,5.582505570778687,0.2238095238095238,4.476190476190476,5.800320148257712
