plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P9,0,574,542,0.19082055616586294,0.23813828698697606,0.00010787501695972303,0.005681727245082505,0.0011926347082919083,0.0029451065862677057,0.056044209239908487,0.051712304537126254,0.037477087043786765,0.005681727245082505,2403.77714098092,44.0,224.32695367522481,0.23157894736842108,4.4,0.06695150708460512,0.020129667876779413,0.21171753490192774,0.15427868433848507,0.00011421002465472443,0.11124981994526335,0.0016511281038227416,0.0032298402388994452,0.06614613065643474,0.07712913398895054,0.08837856227444937,0.11124981994526335,2594.650906912041,52.0,269.22395451987495,0.20553359683794464,4.521739130434782,0.06973446954540187,0.018633068991171658,-0.020896978736064803,0.08385960264849099,-6.335007695001401e-06,-0.10556809270018085,-0.00045849339553083327,-0.00028473365263173957,-0.01010192141652625,-0.02541682945182428,-0.05090147523066261,-0.10556809270018085,-190.87376593112094,-8.0,-44.89700084465014,0.026045350530476435,-0.1217391304347819,-0.002782962460796748,0.0014965988856077556
P9,0,574,695,0.19765380286097917,0.3567792924851597,0.00010812396329751113,1.6004865479105648e-05,0.0027988369611988604,0.0029547507788961922,0.050597389134777696,0.04650881082775913,0.0238438250527486,1.6004865479105648e-05,2179.985086630673,37.0,183.84380167305204,0.27205882352941174,4.352941176470588,0.06360280315171576,0.02532761243841964,0.21171753490192774,0.15427868433848507,0.00011421002465472443,0.11124981994526335,0.0016511281038227416,0.0032298402388994452,0.06614613065643474,0.07712913398895054,0.08837856227444937,0.11124981994526335,2594.650906912041,52.0,269.22395451987495,0.20553359683794464,4.521739130434782,0.06973446954540187,0.018633068991171658,-0.014063732040948573,0.20250060814667464,-6.086061357213305e-06,-0.11123381507978425,0.0011477088573761188,-0.000275089460003253,-0.015548741521657042,-0.030620323161191405,-0.06453473722170078,-0.11123381507978425,-414.66582028136827,-15.0,-85.38015284682291,0.0665252266914671,-0.1687979539641944,-0.0061316663936861054,0.006694543447247982
P9,0,574,778,0.2066646730507537,0.2596861509612546,0.00011090818258432605,0.013972247563259231,0.0028160593154965816,0.0031019239525507157,0.05611126876377562,0.058255775651835116,0.04638175159791862,0.013972247563259231,2353.4283307112623,44.0,222.2151039265359,0.23157894736842108,4.4,0.06655488392796163,0.02174840049460272,0.21171753490192774,0.15427868433848507,0.00011421002465472443,0.11124981994526335,0.0016511281038227416,0.0032298402388994452,0.06614613065643474,0.07712913398895054,0.08837856227444937,0.11124981994526335,2594.650906912041,52.0,269.22395451987495,0.20553359683794464,4.521739130434782,0.06973446954540187,0.018633068991171658,-0.00505286185117404,0.10540746662276951,-3.301842070398383e-06,-0.09727757238200413,0.00116493121167384,-0.0001279162863487295,-0.01003486189265912,-0.01887335833711542,-0.04199681067653075,-0.09727757238200413,-241.2225762007788,-8.0,-47.00885059333905,0.026045350530476435,-0.1217391304347819,-0.0031795856174402365,0.003115331503431063
P9,0,574,784,0.21433220089954483,0.26581499215059773,0.00010974681989728334,0.01958995534642531,0.0010373587921369833,0.0032234979303300045,0.055996485638550045,0.05522451120405976,0.03729512814607548,0.01958995534642531,2309.915129840543,44.0,222.1491309652134,0.23157894736842108,4.4,0.06920487865733073,0.020721021885374693,0.21171753490192774,0.15427868433848507,0.00011421002465472443,0.11124981994526335,0.0016511281038227416,0.0032298402388994452,0.06614613065643474,0.07712913398895054,0.08837856227444937,0.11124981994526335,2594.650906912041,52.0,269.22395451987495,0.20553359683794464,4.521739130434782,0.06973446954540187,0.018633068991171658,0.0026146659976170883,0.11153630781211266,-4.4632047574410925e-06,-0.09165986459883804,-0.0006137693116857583,-6.342308569440725e-06,-0.010149645017884693,-0.021904622784890776,-0.05108343412837389,-0.09165986459883804,-284.735777071498,-8.0,-47.07482355466155,0.026045350530476435,-0.1217391304347819,-0.0005295908880711409,0.002087952894203035
P9,0,574,835,0.17502879190291387,0.2279430368523368,0.00010626468479691867,0.028632704342120004,0.0006931781080321557,0.0027708666179358968,0.056346048570715034,0.05243162032135075,0.04213907938974362,0.028632704342120004,2443.417221488987,44.0,222.11212243535692,0.23157894736842108,4.4,0.06484240737466737,0.019647133869989605,0.21171753490192774,0.15427868433848507,0.00011421002465472443,0.11124981994526335,0.0016511281038227416,0.0032298402388994452,0.06614613065643474,0.07712913398895054,0.08837856227444937,0.11124981994526335,2594.650906912041,52.0,269.22395451987495,0.20553359683794464,4.521739130434782,0.06973446954540187,0.018633068991171658,-0.03668874299901387,0.07366435251385173,-7.945339857805763e-06,-0.08261711560314335,-0.0009579499957905859,-0.0004589736209635485,-0.009800082085719704,-0.024697513667599785,-0.04623948288470575,-0.08261711560314335,-151.23368542305434,-8.0,-47.11183208451803,0.026045350530476435,-0.1217391304347819,-0.0048920621707344986,0.0010140648788179475
P9,0,574,902,0.17090552125880512,0.1630827184259244,0.00010819171257932323,0.12536611129783454,0.0011333838647890244,0.002792802186833233,0.06168517997979412,0.06440177816784372,0.08371693523293668,0.12536611129783454,2628.9406114890558,49.0,251.37104655209217,0.2121212121212121,4.454545454545454,0.06324822156345437,0.01766072974472189,0.21171753490192774,0.15427868433848507,0.00011421002465472443,0.11124981994526335,0.0016511281038227416,0.0032298402388994452,0.06614613065643474,0.07712913398895054,0.08837856227444937,0.11124981994526335,2594.650906912041,52.0,269.22395451987495,0.20553359683794464,4.521739130434782,0.06973446954540187,0.018633068991171658,-0.04081201364312262,0.008804034087439322,-6.018312075401202e-06,0.014116291352571184,-0.0005177442390337172,-0.0004370380520662123,-0.004460950676640617,-0.012727355821106817,-0.004661627041512698,0.014116291352571184,34.28970457701462,-3.0,-17.852907967782784,0.006587615283267456,-0.06719367588932812,-0.006486247981947496,-0.0009723392464497695
P9,0,574,904,0.14166667876020478,0.25589082469475904,0.00010154281839698627,0.0,0.0006005475686601464,0.0023729587601193105,0.05232719796920943,0.04649035688582678,0.03653714614081406,0.0,2389.6359094993413,43.0,214.91930433665578,0.2263157894736842,4.3,0.06055921072210409,0.01990893408924793,0.21171753490192774,0.15427868433848507,0.00011421002465472443,0.11124981994526335,0.0016511281038227416,0.0032298402388994452,0.06614613065643474,0.07712913398895054,0.08837856227444937,0.11124981994526335,2594.650906912041,52.0,269.22395451987495,0.20553359683794464,4.521739130434782,0.06973446954540187,0.018633068991171658,-0.07005085614172296,0.10161214035627397,-1.2667206257738163e-05,-0.11124981994526335,-0.0010505805351625952,-0.0008568814787801348,-0.01381893268722531,-0.03063877710312376,-0.05184141613363531,-0.11124981994526335,-205.0149974126998,-9.0,-54.30465018321917,0.02078219263573955,-0.22173913043478244,-0.009175258823297783,0.0012758650980762738
P9,0,574,1001,0.15056412692707916,0.2872587128387473,0.00010282527953189292,0.06701237176101535,0.001580029759601607,0.0023761693909104442,0.05154688111589928,0.04030862898744552,0.029419676827329024,0.06701237176101535,2418.5969381128743,41.0,206.30512206602108,0.23976608187134504,4.315789473684211,0.06485751195079849,0.020679430879687252,0.21171753490192774,0.15427868433848507,0.00011421002465472443,0.11124981994526335,0.0016511281038227416,0.0032298402388994452,0.06614613065643474,0.07712913398895054,0.08837856227444937,0.11124981994526335,2594.650906912041,52.0,269.22395451987495,0.20553359683794464,4.521739130434782,0.06973446954540187,0.018633068991171658,-0.061153407974848584,0.13298002850026225,-1.1384745122831517e-05,-0.044237448184248004,-7.109834422113458e-05,-0.000853670847989001,-0.014599249540535458,-0.036820505001505015,-0.05895888544712035,-0.044237448184248004,-176.0539687991668,-11.0,-62.91883245385387,0.0342324850334004,-0.20594965675057164,-0.004876957594603382,0.0020463618885155944
P9,0,611,617,0.12847879413880386,0.3856975248829973,9.279196192194227e-05,0.0,0.03306496231491531,0.002139615938462329,0.0458370981816852,0.027678920137676567,0.010249261735527471,0.0,2012.0238403078015,34.0,169.6974147960166,0.2833333333333333,4.25,0.05925186911096488,0.025982091227898726,0.16347291282767876,0.21602496774263683,9.976554805544897e-05,0.0427970102911285,0.042317677521373255,0.0026438133887031756,0.05558177330192201,0.04338708099025529,0.030766338891239246,0.0427970102911285,2255.147634261664,42.0,216.20438599177237,0.2456140350877193,4.421052631578948,0.06394157945239423,0.023433378665812132,-0.03499411868887489,0.16967255714036047,-6.973586133506696e-06,-0.0427970102911285,-0.009252715206457943,-0.0005041974502408464,-0.009744675120236808,-0.01570816085257872,-0.020517077155711775,-0.0427970102911285,-243.12379395386233,-8.0,-46.50697119575577,0.037719298245614014,-0.1710526315789478,-0.00468971034142935,0.002548712562086594
P9,0,611,866,0.1605504416686016,0.2991778530100143,9.840329111147156e-05,0.0,0.07871829364329695,0.0025314300162295007,0.05207456874860371,0.04252939373964165,0.028852919331631224,0.0,2110.674376036269,44.0,225.67153368885766,0.23157894736842108,4.4,0.06785288400861848,0.022003523223812278,0.16347291282767876,0.21602496774263683,9.976554805544897e-05,0.0427970102911285,0.042317677521373255,0.0026438133887031756,0.05558177330192201,0.04338708099025529,0.030766338891239246,0.0427970102911285,2255.147634261664,42.0,216.20438599177237,0.2456140350877193,4.421052631578948,0.06394157945239423,0.023433378665812132,-0.00292247115907715,0.08315288526737749,-1.3622569439774115e-06,-0.0427970102911285,0.0364006161219237,-0.00011238337247367492,-0.0035072045533183008,-0.0008576872506136368,-0.0019134195596080227,-0.0427970102911285,-144.4732582253946,2.0,9.467147697085295,-0.014035087719298234,-0.021052631578947434,0.0039113045562242515,-0.001429855441999854
