,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,53.50285721271822,51.38386434295394,50.079103775601844,59.04560351959886,53.55360810758438,53.553716482408255,53.79412302385289,49.131638560281914,57.73538786308997,0.7125452005259697
train tissue 1,59.892192247968005,59.54031375410436,41.87192118226603,78.26434180753361,61.41923436041083,61.155041716005734,52.611218568665386,56.291390728476834,74.56251585087497,0.8188662131519274
train tissue 2,45.32889709640625,50.30425963488844,33.36703741152681,52.31539424280351,46.111111111111114,45.35086534275979,46.792452830188694,39.37947494033413,49.88066825775657,0.6731138545953361
train tissue 3,51.75027901346781,48.98381735955976,42.88979216197564,63.37722751886804,52.55975474104018,51.927485656368596,49.18884906847591,49.340062111801274,57.25354578882859,0.70395059307911
train tissue 4,54.7608127762086,42.07250661272756,53.282588011417666,68.92734370448056,56.130952380952394,55.129222715290645,48.51094366702549,57.026476578411376,59.850247900435086,0.765117354607469
train tissue 5,46.54213036565977,41.17647058823529,30.882352941176467,67.56756756756756,47.14285714285715,46.11499611499611,42.424242424242415,31.818181818181817,64.1025641025641,0.7352537722908092
train tissue 6,64.1530795474247,61.44578313253014,51.48005148005148,79.53340402969248,65.09803921568627,64.05832239165574,62.96296296296299,56.81818181818182,72.39382239382242,0.8042229244469979
train tissue 7,53.28205702854253,45.91961023142509,44.62682739163888,69.29973346256361,54.0053050397878,53.62519787494011,53.89563974267334,43.19761668321747,63.782337198929525,0.765
train tissue 8,53.89177631065536,48.14814814814815,28.57142857142857,84.95575221238937,55.76923076923076,52.816809784022894,46.42857142857144,33.33333333333333,78.68852459016392,0.8678459937565036
train tissue 9,54.5102125711316,60.05680282211908,32.35090100505378,71.12293388622194,57.82002586617657,59.084774710511915,50.77366710306538,61.09655540054667,65.38410162792371,0.8007405598958334
train tissue 10,47.90064215621944,40.97003578504401,39.09861582697465,63.63327485663965,48.344872772790396,47.64812882887131,42.99113618049958,39.613977507113724,60.33927279900061,0.6974655977780584
train tissue 11,54.193912906574475,49.41587216328722,48.473118279569874,64.69274827686633,54.90979000295773,55.720250110455446,62.606328683225584,47.03672787979965,57.5176937683411,0.7527520722775317
train tissue 12,58.415305316458976,51.35583840619808,47.3176761433869,76.57240139979196,58.728448275862064,58.191079695174075,52.787258248009074,47.76879305181191,74.01718778570124,0.7602267573696145
train tissue 13,49.096069389248136,26.897788404064553,56.06881172347883,64.32160804020101,52.027777777777786,52.53313122509664,47.56871035940803,45.38421866941724,64.64646464646465,0.7012815431364778
train tissue 14,45.67848410189283,47.30490748189863,26.590909090909093,63.13963573287077,47.31379731379732,45.72592197984155,42.18077474892395,35.02994011976048,59.967051070840206,0.6830621301775147
train tissue 15,59.122712606610094,52.85585979969625,52.26527445872038,72.24700356141368,60.16194276374075,60.45041409861498,65.82542859629274,52.072958315864085,63.452855383688124,0.7701625
train tissue 16,46.68199233716475,31.999999999999996,41.37931034482759,66.66666666666666,44.44444444444445,55.354449472096526,30.769230769230766,35.29411764705882,100.0,0.6428571428571428
train tissue 17,46.261596532383415,32.55813953488372,36.36363636363637,69.86301369863017,47.47474747474748,45.69444444444446,33.333333333333336,40.0,63.75000000000004,0.6922476586888657
train tissue 18,54.10694365391513,46.341647200663125,47.74535809018568,68.23382567089661,53.99728997289971,55.02692940643943,52.19826854523851,43.006081668114696,69.87643800596508,0.7337915181084631
train tissue 19,49.632913311800614,47.44255003706449,31.508003369839955,69.94818652849739,51.3235294117647,49.07207171349979,47.83258594917788,36.88362919132152,62.49999999999998,0.7286522633744856
train tissue 20,70.71895424836602,58.82352941176471,53.33333333333332,100.0,70.83333333333333,70.8994708994709,55.55555555555555,57.14285714285714,100.0,0.8514739229024944
train mean,53.30589622527699,47.380844992916984,42.35933575985713,70.17750792305685,54.246194870426336,54.24441546014119,49.57291818041042,45.55553396028027,67.60479423973285,0.7457442653819336
train std,6.375113800615404,9.002039686664626,8.949680604591588,9.705496979382744,6.4618811148345605,6.459007380321109,8.467894345766394,8.651838717371112,12.401597912611086,0.057666339465753606
