,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,26.84,49.89,1.27,29.36,36.62,42.64,34.89,47.59,45.43,0.6064,18.92,48.77,0.0,8.01,33.11,25.36,32.81,0.0,43.25,0.5316
split 1,22.26,50.29,1.38,15.11,35.04,40.75,34.13,39.77,48.35,0.5953,23.65,50.11,6.24,14.59,34.91,44.24,34.4,63.91,34.41,0.5394
split 2,29.46,51.19,10.43,26.76,38.35,51.55,35.55,66.93,52.16,0.6111,19.89,48.65,0.0,11.02,32.97,24.64,33.0,0.0,40.91,0.5385
split 3,22.57,50.57,2.58,14.56,35.44,54.15,34.27,77.28,50.91,0.5959,23.45,45.44,0.0,24.92,32.24,21.65,32.31,0.0,32.66,0.5611
split 4,25.75,50.29,4.53,22.42,36.47,49.75,34.48,62.0,52.78,0.5962,25.38,45.84,0.0,30.3,33.55,22.52,33.3,0.0,34.25,0.5699
split 5,22.06,50.63,2.56,13.0,35.32,51.17,34.23,66.14,53.13,0.6036,21.04,49.69,2.08,11.35,34.08,40.25,33.71,48.91,38.14,0.492
mean,24.82,50.48,3.79,20.2,36.21,48.33,34.59,59.95,50.46,0.6014,22.06,48.08,1.39,16.7,33.48,29.78,33.26,18.8,37.27,0.5387
std,2.76,0.4,3.16,6.34,1.12,4.9,0.5,12.59,2.75,0.006,2.27,1.8,2.3,8.1,0.85,8.98,0.67,26.94,3.84,0.0249
