,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5365,0.0,50.0,0.0,0.5062
split 1,0.0,50.0,0.0,0.4855,0.0,50.0,0.0,0.475
split 2,0.0,50.0,0.0,0.4876,0.0,50.0,0.0,0.4478
split 3,0.0,50.0,0.0,0.5157,0.0,50.0,0.0,0.5516
split 4,0.0,50.0,0.0,0.472,0.0,50.0,0.0,0.4622
split 5,0.0,50.0,0.0,0.476,0.0,50.0,0.0,0.526
mean,0.0,50.0,0.0,0.4955,0.0,50.0,0.0,0.4948
std,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0365
test mean,0.0,50.0,0.0,0.4820758918042241,0.0,49.99999999999999,0.0,0.4981968298076237
test std,0.0,1.6054591898650453e-14,0.0,0.06686518596638295,0.0,1.7222418539888655e-14,0.0,0.07026565131144294
