,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.586,0.0,50.0,0.0,0.5102
split 1,0.0,50.0,0.0,0.5943,0.0,50.0,0.0,0.4917
split 2,0.0,50.0,0.0,0.5932,0.0,50.0,0.0,0.5531
split 3,0.0,50.0,0.0,0.6025,0.0,50.0,0.0,0.4866
split 4,0.0,50.0,0.0,0.5818,0.0,50.0,0.0,0.6139
split 5,0.0,50.0,0.0,0.5952,0.0,50.0,0.0,0.4982
mean,0.0,50.0,0.0,0.5922,0.0,50.0,0.0,0.5256
std,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0451
