,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5453384418901664
train tissue 1,0.0,49.99999999999997,0.0,0.5331674958540626
train tissue 2,0.0,50.0,0.0,0.5972558514931394
train tissue 3,0.0,50.00000000000002,0.0,0.4500000000000001
train tissue 4,0.0,49.99999999999997,0.0,0.5064814814814813
train tissue 5,0.0,49.999999999999986,0.0,0.4065934065934065
train tissue 6,0.0,50.000000000000014,0.0,0.6006546644844519
train tissue 7,0.0,49.999999999999986,0.0,0.6042884990253411
train tissue 8,0.0,49.999999999999986,0.0,0.4925595238095236
train tissue 9,0.0,50.000000000000014,0.0,0.5076080340839929
train tissue 10,0.0,50.00000000000002,0.0,0.5022222222222226
train tissue 11,0.0,49.99999999999999,0.0,0.5206971677559913
train tissue 12,0.0,50.0,0.0,0.5718954248366013
train tissue 13,0.0,50.00000000000002,0.0,0.6462063086104008
train tissue 14,0.0,49.999999999999986,0.0,0.5526315789473681
train tissue 15,0.0,50.000000000000014,0.0,0.6000000000000001
train tissue 16,0.0,50.0,0.0,0.4705882352941174
train tissue 17,0.0,50.000000000000014,0.0,0.4516594516594522
train tissue 18,0.0,49.999999999999986,0.0,0.42310694769711127
train mean,0.0,50.0,0.0,0.5254186703020437
train std,0.0,1.670352197825861e-14,0.0,0.06552975224074832
test tissue 0,0.0,49.999999999999986,0.0,0.44444444444444453
test tissue 1,0.0,50.0,0.0,0.5618768328445746
test tissue 2,0.0,50.0,0.0,0.46205962059620576
test tissue 3,0.0,50.000000000000036,0.0,0.5758620689655173
test tissue 4,0.0,49.999999999999964,0.0,0.36857142857142794
test tissue 5,0.0,50.0,0.0,0.5425
test tissue 6,0.0,50.000000000000036,0.0,0.40993788819875787
test tissue 7,0.0,50.000000000000014,0.0,0.6733333333333333
test mean,0.0,50.00000000000001,0.0,0.5048232021192827
test std,0.0,2.260933140504636e-14,0.0,0.0943125983616625
