,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,45.157779358740065,1.6386373436826207,58.11187385305511,75.72282687948245,54.250945992432065,56.63908488229223,48.71794871794872,43.321848398865,77.87745753006298,0.7274659863945578
test tissue 1,44.84364888660301,0.0,59.941952558933174,74.58899410087587,55.014708701050864,39.037382062770085,0.0,45.739956613847845,71.37218957446241,0.7167757156913152
test tissue 2,43.80224822696423,0.0,57.744751939518714,73.66199274137398,53.70755028025058,37.9499649867218,0.0,44.33345499919362,69.5164399609718,0.7089547880826258
test tissue 3,44.97672711093562,4.648023521324173,57.92030038162156,72.3618574298611,53.470911967585465,49.38725527446574,34.43476193971679,44.86876937878532,68.8582345048951,0.7232851080891444
test tissue 4,46.029674554921506,7.393291012776873,57.672283467284416,73.02344918470321,54.09101675495117,51.361258665087426,41.32276560583465,45.754276822390175,67.00673356703744,0.7404909593345398
test tissue 5,43.736577019491875,0.0,57.436361932838956,73.77336912563666,53.42530960361296,37.79553440308005,0.0,44.554413944626404,68.83218926461373,0.7281938657437437
test tissue 6,45.7160846045831,1.9900497512437771,58.50999024335473,76.64821381915081,55.06308284850678,73.46161816478168,100.0,44.00954648010786,76.3753080142372,0.7220446787634223
test tissue 7,46.078817013728894,0.6345677614559173,59.90981902567187,77.69206425405889,56.12730732533849,50.558582555055295,31.49440940092801,45.730767924949184,74.4505703392887,0.741918430157606
test tissue 8,43.806611031072435,0.0,57.53794906687373,73.88188402634358,53.90810006679215,37.51134492296742,0.0,44.76096350956668,67.77307125933557,0.6983761850043091
test mean,44.905351978560084,1.811618821164818,58.3094758299058,74.59496128460962,54.33988150450228,48.18911399080241,28.44109840715869,44.78599978581468,71.34024377943388,0.7230561908068069
test std,0.8920098753898358,2.444388505128031,0.9152593632734162,1.6529547766283097,0.8446546952677224,11.244008377110031,31.585150221278393,0.7994933334632481,3.7274236815840167,0.013140562310135898
