,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.6084529505582134
train tissue 1,0.0,49.99999999999997,0.0,0.5356550580431174
train tissue 2,0.0,49.999999999999986,0.0,0.6346300533943552
train tissue 3,0.0,50.0,0.0,0.501984126984127
train tissue 4,0.0,50.0,0.0,0.556327160493827
train tissue 5,0.0,50.0,0.0,0.4350877192982454
train tissue 6,0.0,50.0,0.0,0.6238859180035653
train tissue 7,0.0,50.000000000000014,0.0,0.560588235294118
train tissue 8,0.0,50.000000000000014,0.0,0.696732026143791
train tissue 9,0.0,50.000000000000014,0.0,0.6348973607038124
train tissue 10,0.0,50.0,0.0,0.6636363636363638
train tissue 11,0.0,50.0,0.0,0.5761991499696419
train tissue 12,0.0,49.999999999999986,0.0,0.5921052631578946
train tissue 13,0.0,50.00000000000002,0.0,0.7521551724137931
train tissue 14,0.0,50.0,0.0,0.5625
train tissue 15,0.0,49.99999999999999,0.0,0.6666666666666665
train tissue 16,0.0,50.000000000000014,0.0,0.46603260869565233
train tissue 17,0.0,50.00000000000002,0.0,0.5750360750360756
train tissue 18,0.0,49.999999999999986,0.0,0.5401515151515146
train mean,0.0,50.0,0.0,0.588564390718146
train std,0.0,1.334291761984158e-14,0.0,0.07614670179884682
test tissue 0,0.0,50.000000000000036,0.0,0.4327521793275225
test tissue 1,0.0,50.0,0.0,0.40560224089635866
test tissue 2,0.0,49.999999999999986,0.0,0.3741134751773046
test tissue 3,0.0,50.000000000000014,0.0,0.4972826086956523
test tissue 4,0.0,50.000000000000014,0.0,0.532855436081243
test tissue 5,0.0,50.0,0.0,0.5531135531135536
test tissue 6,0.0,49.99999999999999,0.0,0.5208690680388792
test tissue 7,0.0,49.999999999999986,0.0,0.563448275862069
test mean,0.0,50.0,0.0,0.4850046046490729
test std,0.0,1.6280579355608324e-14,0.0,0.06694292673398501
