,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5626,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5254
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5545,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5511
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5508,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5495
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5495,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5681
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5539999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.517
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5552,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5276
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5544,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5398
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178
test mean,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111116,33.33333333333335,0.0,0.0,0.5533848911772972,16.666666666666668,49.99999999999999,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333333,0.0,0.0,0.5160563946596504
test std,1.1612652401487843e-14,3.280506593045511e-14,0.0,0.0,8.150484158540001e-15,1.049325377425175e-14,3.101470742131054e-14,0.0,0.0,0.05009406016113708,1.1443378446363118e-14,3.246410586132432e-14,0.0,0.0,6.153480596427404e-15,1.0068198762484779e-14,2.9724135207732e-14,0.0,0.0,0.03651572880024114
