,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5483,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5387
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5516,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5075
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5477,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5256
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5512,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5176
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5489,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5511,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.521
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5498,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5257
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123
test mean,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.11111111111111,33.333333333333336,0.0,0.0,0.5486404008881569,16.66666666666667,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333334,0.0,0.0,0.5207754222384158
test std,1.5211811163199144e-14,4.5417602014394313e-14,0.0,0.0,6.934187076613321e-15,1.339438347704979e-14,3.995439842779821e-14,0.0,0.0,0.046468465015025835,1.470196884878203e-14,4.423092860146743e-14,0.0,0.0,5.617333549722722e-15,1.4071392511420963e-14,4.240993826809828e-14,0.0,0.0,0.04931629360994939
