,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,19.08,50.51,0.85,5.88,34.19,58.53,33.9,100.0,41.68,0.5821,16.6,49.79,0.0,0.0,33.15,11.07,33.21,0.0,0.0,0.532
split 1,22.4,50.9,2.45,13.85,35.16,51.09,34.66,80.39,38.22,0.5813,20.43,47.81,13.48,0.0,32.28,20.64,32.81,29.11,0.0,0.5248
split 2,22.04,50.43,0.0,15.67,34.84,24.89,34.36,0.0,40.31,0.5755,18.42,50.55,0.0,4.72,33.83,21.24,33.95,0.0,29.76,0.5501
split 3,17.06,50.07,0.0,1.11,33.52,44.47,33.4,0.0,100.0,0.5854,16.91,49.29,0.0,1.43,32.61,15.18,33.03,0.0,12.5,0.5106
split 4,25.13,50.08,0.36,24.94,35.6,32.08,34.94,21.89,39.42,0.5771,26.28,47.53,0.0,31.32,34.52,22.79,34.99,0.0,33.39,0.5522
split 5,24.89,50.19,0.0,24.48,35.61,25.03,34.92,0.0,40.18,0.5775,23.37,46.62,0.0,23.5,32.68,21.43,33.03,0.0,31.27,0.5573
mean,21.77,50.36,0.61,14.32,34.82,39.35,34.36,33.71,49.97,0.5798,20.34,48.6,2.25,10.16,33.18,18.73,33.5,4.85,17.82,0.5378
std,2.91,0.29,0.88,8.79,0.76,12.9,0.56,41.07,22.4,0.0034,3.51,1.38,5.02,12.5,0.78,4.18,0.76,10.85,14.31,0.0167
