plant,time point,cell,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P1,0,332,6.0,2.0530338392118,0.01064183840861928,0.0011491293696530207,0.004336909381419767,2.410399237523937e-08,0.003130735446042477,0.05807807324109789,0.05986570682491499,0.04147177827172177,0.004336909381419767,244.8976679105191,46.0,229.57218872317492,0.21904761904761907,4.380952380952381,0.5994726320267085,0.1737197041684798
P1,0,340,5.0,1.2637797534414983,0.010860416744864116,0.00102745822758209,0.0025459589486067457,1.0798989590173442e-11,0.002361955335039412,0.05171667979774048,0.03971352674731309,0.026892660479267576,0.0025459589486067457,260.17183651972607,37.0,182.96238626306547,0.27205882352941174,4.352941176470588,0.512176168869298,0.20647585009316016
P1,0,346,6.0,1.5644087278956207,0.009299571921230378,0.001094048044044962,0.07592225168121082,1.6322879712139276e-11,0.0026599487238249905,0.0573572866030097,0.047671625949587175,0.040004081765496864,0.07592225168121082,275.00309841912457,44.0,219.93953893083602,0.23157894736842108,4.4,0.5764613468260895,0.17404102427704582
P1,0,351,7.0,2.2232120160984064,0.008364050906642056,0.0011250712659787027,0.10566607553596825,3.358832312216948e-11,0.0035319486125660023,0.06078670305242529,0.0530515854635938,0.03369879219056011,0.10566607553596825,276.9221386845875,43.0,218.1144276591102,0.25146198830409355,4.526315789473684,0.571266844025508,0.22190502653785565
P1,0,369,7.0,2.1330201544624123,0.007881083549150677,0.0012125225315222268,0.09154917212438325,7.391049385088034e-10,0.0031544945360236663,0.06342015087540832,0.08452385416433626,0.10942233346521311,0.09154917212438325,274.1298872474448,49.0,249.19474315725319,0.2121212121212121,4.454545454545454,0.588341080078517,0.18186262463072184
P1,0,372,6.0,1.7421892534744505,0.009134002241942617,0.0010974842353058264,0.04946183695327726,1.7827182560018458e-11,0.0029545176596330117,0.058564634314122,0.06374861895098745,0.0684136482767873,0.04946183695327726,258.730148469342,46.0,229.52171396291158,0.21904761904761907,4.380952380952381,0.5712562496233989,0.17504798096112192
P1,0,376,6.0,1.7105024710066365,0.010560165278535753,0.0010931161756229442,0.025003072709075903,9.07174590449183e-10,0.0027212347088372245,0.056607985517735784,0.04445310469585903,0.02711228621689096,0.025003072709075903,262.4025859476859,42.0,209.17227338057185,0.2456140350877193,4.421052631578948,0.5759291226477075,0.20398274134578662
P1,0,389,6.0,1.5163596678186495,0.009261180201403945,0.001061683748575787,0.04212245184625919,1.1443830898973556e-12,0.002544327247754381,0.05634213415683399,0.03799737505594355,0.0330060559404928,0.04212245184625919,271.8061147929812,40.0,203.22772408422665,0.26143790849673204,4.444444444444445,0.5613868811277862,0.23949815963141974
P1,0,390,7.0,2.056173872633474,0.007498833777760364,0.0011187190936176976,0.09792284866468842,4.107763155555746e-13,0.0036375231278677985,0.061551108684743304,0.06591229262954586,0.06519893712878294,0.09792284866468842,276.77198924071615,45.0,228.89397809526307,0.23684210526315788,4.5,0.5394644458337319,0.20365668683897536
P1,0,398,6.0,3.152653734704106,0.01113213475819033,0.0011592849484733055,0.01984092146155602,2.589262527457876e-12,0.004433067003381505,0.0562635923509507,0.0501553743471721,0.025153340688792696,0.01984092146155602,268.8215748276259,40.0,204.48888468582044,0.26143790849673204,4.444444444444445,0.5315989241351737,0.21369741384600982
P1,0,413,5.0,1.1173732538674694,0.010023638533020773,0.0009707364046310833,0.0018963004582726107,1.484195848613769e-11,0.0021793105370763203,0.05142011293639865,0.033774700257077954,0.023854433833515414,0.0018963004582726107,263.659151217993,35.0,172.199369365089,0.2916666666666667,4.375,0.4743388968721245,0.22950748195337878
P1,0,422,6.0,1.6879557049445486,0.009497353601953532,0.0011197372061803193,0.022808280512001122,2.932959513672053e-07,0.0027685368872367136,0.058511566428203536,0.06019431438839611,0.07658875309397747,0.022808280512001122,261.33372109302616,46.0,232.8890809370117,0.21904761904761907,4.380952380952381,0.6104183236003875,0.19685357486988922
P1,0,429,6.0,1.7312218168586493,0.009747739192425275,0.0011020108802144938,0.02732077326918687,3.3795573437706313e-09,0.0025629526206562316,0.05848320653013057,0.05362769748690951,0.04896308881486648,0.02732077326918687,261.990069937793,49.0,250.90524199836793,0.2121212121212121,4.454545454545454,0.5700822387824391,0.1702924185030423
P1,0,431,5.0,1.1340184622324514,0.01039903132817287,0.000972113343852781,0.05372851298439064,6.661005340742739e-10,0.0018795998447568376,0.051137669179172694,0.02888856641366521,0.022477603025977174,0.05372851298439064,268.3218058514069,35.0,172.15091589098006,0.2916666666666667,4.375,0.4838359380061346,0.24396938951090838
P1,0,438,6.0,1.6019536987074063,0.00934782742480073,0.0010660033676622726,0.05982125612347022,1.5608874927223104e-11,0.0027785324736269,0.056930409375839194,0.05011977316317457,0.04722338532203311,0.05982125612347022,270.21688113548083,42.0,210.48826866193085,0.2456140350877193,4.421052631578948,0.5303997348294837,0.19483038262721186
P1,0,441,6.0,1.5176909755235832,0.00936830233937519,0.0010695702181438575,0.04375537724088283,1.663624531405885e-10,0.0025044279503940513,0.056426239340001134,0.044248731729742655,0.04719571119478748,0.04375537724088283,269.6782602313972,40.0,200.8695677538577,0.26143790849673204,4.444444444444445,0.528223115374735,0.23101489756016116
P1,0,442,6.0,1.5723268737288185,0.00907858897273654,0.0010698224620161254,0.07885449405650273,4.850028599152027e-12,0.0027926308592937975,0.05744057547496367,0.052293641211893775,0.054164875586354445,0.07885449405650273,275.96523751211976,44.0,219.98623238976288,0.23157894736842108,4.4,0.5394617242512679,0.19055906096853859
P1,0,443,5.0,1.0650066241719272,0.011629481803269625,0.0009757636495751185,0.07188383403859322,2.4533877772061116e-06,0.0017807229584951435,0.05479648209078577,0.032908713683921405,0.034679740568934275,0.07188383403859322,264.88630362183073,47.0,238.61466443609373,0.20346320346320346,4.2727272727272725,0.5711056365022085,0.16876528060704665
P1,0,444,7.0,2.253186576666337,0.007254620848082505,0.0011527077100870564,0.046687619616174736,6.928528819610871e-06,0.0034845516218770392,0.06315355346174381,0.06952230856664593,0.06916511791007103,0.046687619616174736,263.3980145714616,49.0,254.7274862717628,0.2121212121212121,4.454545454545454,0.5705666340339483,0.17297980053617223
P1,0,447,5.0,1.3583730698615748,0.011437003005424246,0.001068585212637031,0.021983038645901006,7.756993499458e-11,0.0022939491522538428,0.05280691898298615,0.04500394608653619,0.044954787244359015,0.021983038645901006,263.85431409276134,41.0,203.1212706638311,0.23976608187134504,4.315789473684211,0.5543453127040512,0.1954766746197069
P1,0,448,7.0,2.1619361101776184,0.007680068473396983,0.0011723555763634389,0.06294664021210472,3.0594275530022046e-11,0.003523567208956497,0.06281774015832066,0.07700065453087838,0.09266628953745391,0.06294664021210472,274.85469697785345,49.0,248.00105911776626,0.2121212121212121,4.454545454545454,0.5774677099694691,0.16690785172965483
P1,0,449,6.0,1.2605631643398874,0.007470585182632991,0.0009970812686725017,0.09990694081084403,2.2534315570009886e-12,0.0024176632090898076,0.05692266090816454,0.04437128299881427,0.05064678954576243,0.09990694081084403,286.7885867146327,42.0,209.1722733805715,0.2456140350877193,4.421052631578948,0.49072425647629164,0.2053952417359293
P1,0,457,6.0,1.7577770897187435,0.009576054351975246,0.0011227486301120262,0.06180534826962583,4.48658051910932e-11,0.002909462760297696,0.05770295516395046,0.05406232871168432,0.06633693598295537,0.06180534826962583,271.58181578395266,44.0,221.05015553104698,0.23157894736842108,4.4,0.5722074379909913,0.1801274145360363
P1,0,461,6.0,1.4992586005863204,0.008807045824784436,0.001118122896540265,0.05476445490140993,4.618418533836226e-11,0.00241519307263337,0.058881694995568896,0.05725836470194824,0.07146530171231555,0.05476445490140993,274.91892671355237,49.0,252.10172984464313,0.2121212121212121,4.454545454545454,0.5929086845681005,0.17079458276570667
P1,0,462,7.0,2.0364159062371128,0.007952969918457068,0.001196118659455569,0.05576528014327603,9.780037390984515e-12,0.003400866869259364,0.06265707473227142,0.08056711322217802,0.10131102970748487,0.05576528014327603,272.2613245626544,47.0,238.40981696043048,0.22380952380952382,4.476190476190476,0.5815138560015491,0.1663388848821316
P1,0,465,5.0,1.287405177285262,0.011412902830636826,0.0010275293278005219,0.01452074517584675,1.0392783322389044e-11,0.0021994042368028667,0.05309191591432907,0.039615612864885415,0.03460438878727414,0.01452074517584675,264.7194618217869,41.0,205.37927493003485,0.23976608187134504,4.315789473684211,0.5247174120758112,0.19026825095083666
P1,0,466,7.0,2.050121325209054,0.008059058550739349,0.0011539940907082697,0.0310431408354257,9.103927558231024e-12,0.0032942219406733968,0.06196629680981077,0.06126893649138047,0.06939526978621154,0.0310431408354257,267.7777666195452,45.0,232.42915867274974,0.23684210526315788,4.5,0.5734325842110746,0.1975783378848522
P1,0,467,6.0,1.8662973604334165,0.009182275181524124,0.0011723081064419906,0.010254069144733376,2.847427805845654e-12,0.003145873768190886,0.05818787513348054,0.0695878142562569,0.07806603975243862,0.010254069144733376,271.0455471161562,46.0,230.71963395658358,0.21904761904761907,4.380952380952381,0.6053986920282868,0.18016459042132338
P1,0,471,7.0,1.8871316207099054,0.007646403599475394,0.0011416151759372337,0.10450722525591276,1.0331549996541502e-12,0.0033568549386900097,0.06175303232636305,0.06571199720352382,0.06825548501740664,0.10450722525591276,282.07705149711603,45.0,228.82412495051827,0.23684210526315788,4.5,0.5557951066376181,0.18264637824859958
P1,0,498,6.0,1.8803078150716268,0.010172621132863291,0.001124954039130207,0.009393710603480062,1.8303252564234343e-12,0.003020258170987343,0.05667298332167127,0.05231646203730075,0.029636572177351297,0.009393710603480062,258.881331341012,43.0,219.62706589230936,0.25146198830409355,4.526315789473684,0.5832346686637283,0.22776878579407683
P1,0,499,7.0,2.194833320664002,0.008019448469871668,0.0011457938179751774,0.05866240584341474,1.3365350302583739e-10,0.0034439306943705316,0.06154790864427954,0.06333890995857677,0.04783379969478644,0.05866240584341474,267.2357471756992,43.0,222.92247268906698,0.25146198830409355,4.526315789473684,0.5412456140769424,0.24275360134936283
P1,0,502,7.0,2.1885638422134965,0.008058075015422701,0.0012087865928054364,0.08050497778870296,3.310735601804112e-11,0.0036651822630424753,0.06291177048220037,0.08298206086534424,0.09436085760520131,0.08050497778870296,275.14356325130825,49.0,248.0010591177666,0.2121212121212121,4.454545454545454,0.5895495075174927,0.16030732285479207
P1,0,507,7.0,2.285927376161969,0.00839449032195649,0.0011389896398047723,0.045546327673695854,1.5898153690308442e-06,0.003360300620563932,0.06273125437755588,0.06324455524033386,0.05568341917734484,0.045546327673695854,267.4687901508543,49.0,249.316594441129,0.2121212121212121,4.454545454545454,0.566477283417348,0.1807288305837707
P1,0,515,7.0,2.061579352732997,0.007719772552488714,0.0011589216289593198,0.06024265622530858,1.8019330772131526e-07,0.003217347528130986,0.06338174484127673,0.06826122542441394,0.07379895505032345,0.06024265622530858,265.9231484273488,49.0,249.19740794941342,0.2121212121212121,4.454545454545454,0.5991115749566363,0.16915169148458103
P1,0,518,6.0,1.7294551546659167,0.009243538523553864,0.0010798495505656143,0.03987498463645462,1.4254467653342123e-08,0.002936924971320849,0.058458022484410496,0.05547237164499492,0.05741811062253428,0.03987498463645462,259.56979450237935,46.0,231.88245920044216,0.21904761904761907,4.380952380952381,0.5689170346901784,0.1813167068536805
P1,0,546,5.0,1.7318803334347252,0.012424421723527281,0.0009595985093164139,0.04287746036205292,3.4940407628593757e-06,0.0026874076626888354,0.051217162326237915,0.026242912042529938,0.01598066925753527,0.04287746036205292,257.8260536329077,35.0,173.58783161530076,0.2916666666666667,4.375,0.4907602188577735,0.2688269890040441
P1,0,548,7.0,2.5472291327023395,0.008921186610000333,0.001184156531295787,0.008357768686460765,1.0177698712004125e-06,0.0037377234467417244,0.06327279065439931,0.07821338666293338,0.0677989612422515,0.008357768686460765,247.32530532108484,49.0,249.19755320117156,0.2121212121212121,4.454545454545454,0.6035013503692118,0.18784323673613873
