,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5913,0.0,50.0,0.0,0.4252
split 1,0.0,50.0,0.0,0.5936,0.0,50.0,0.0,0.4253
split 2,0.0,50.0,0.0,0.5941,0.0,50.0,0.0,0.4859
split 3,0.0,50.0,0.0,0.577,0.0,50.0,0.0,0.5167
split 4,0.0,50.0,0.0,0.5787,0.0,50.0,0.0,0.5442
split 5,0.0,50.0,0.0,0.5887,0.0,50.0,0.0,0.5021
mean,0.0,50.0,0.0,0.5872,0.0,50.0,0.0,0.4832
std,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.0446
test mean,0.0,50.0,0.0,0.5614717236743362,0.0,50.00000000000001,0.0,0.461193612572924
test std,0.0,1.4210854715202004e-14,0.0,0.06662343170404718,0.0,7.105427357601002e-15,0.0,0.08861144714994496
