,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,22.32,50.06,4.61,12.28,34.67,40.37,34.07,46.75,40.3,0.5812,18.02,49.19,0.0,4.86,33.19,26.38,32.95,0.0,46.21,0.5329
split 1,17.31,50.03,0.0,1.9,33.52,28.09,33.41,0.0,50.85,0.5695,16.22,48.65,0.0,0.0,31.96,10.86,32.59,0.0,0.0,0.547
split 2,19.48,50.08,5.7,2.66,34.14,50.09,33.63,46.16,70.48,0.5804,17.76,49.36,3.92,0.0,32.81,19.3,33.19,24.7,0.0,0.5338
split 3,17.05,50.05,0.0,1.1,33.42,22.45,33.41,0.0,33.94,0.5763,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5196
split 4,17.15,50.05,0.36,1.04,33.48,57.44,33.41,100.0,38.91,0.5771,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5094
split 5,21.52,50.46,6.77,7.33,34.9,44.93,34.09,51.04,49.66,0.5808,23.18,49.18,4.52,15.85,34.72,41.14,33.5,36.39,53.55,0.5078
mean,19.14,50.12,2.91,4.38,34.02,40.56,33.67,40.66,47.36,0.5775,18.08,49.4,1.41,3.45,33.23,19.99,33.15,10.18,16.63,0.5251
std,2.14,0.15,2.86,4.13,0.59,12.1,0.3,34.16,11.93,0.0041,2.37,0.48,2.0,5.82,0.82,11.03,0.3,14.79,23.61,0.0141
test mean,17.11837932148326,50.089246952454154,0.38095238095238104,0.8849386310432333,33.523156737442456,14.620944174883077,33.426742299085326,4.761904761904762,5.674185463659148,0.5742475742493574,16.057631661936302,48.172894985808895,0.0,0.0,31.666666666666664,10.767615782150669,32.302847346452005,0.0,0.0,0.4927148963415992
test std,1.6505405631521444,0.43102989815337867,1.7036708399998406,2.9384841721831734,0.8018390313552957,12.180261297918891,0.3858314672211815,21.295885499998004,17.523855405043083,0.03382751071730914,1.6113551622496038,4.834065486748813,0.0,0.0,4.409585518440984,0.9088032169416617,2.7264096508249844,0.0,0.0,0.07651002938696648
