clustering coefficient,abs graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea,weighted node degree topologyWall,clustering coefficient topologyWall,information centrality topologyWall,eigenvector centrality topologyWall,page rank topologyWall,avg path length on 2 neighborhood topologyWall,algebraic connectivity on 2 neighborhood topologyWall,weighted node degree topologyDist,clustering coefficient topologyDist,eigenvector centrality topologyDist,page rank topologyDist,avg path length on 2 neighborhood topologyDist,algebraic connectivity on 2 neighborhood topologyDist,clustering coefficient topologyArea topologyArea,information centrality topologyArea topologyArea,eigenvector centrality topologyArea topologyArea,page rank topologyArea topologyArea,katz centrality topologyArea topologyArea,harmonic centrality topologyArea topologyArea,abs graph density on 2 neighborhood topologyArea topologyArea,rel graph density on 2 neighborhood topologyArea topologyArea,algebraic connectivity on 2 neighborhood topologyArea topologyArea,weighted node degree topologyArea.2,clustering coefficient topologyArea.2,information centrality topologyArea.2,eigenvector centrality topologyArea.2,page rank topologyArea.2,katz centrality topologyArea.2,current flow betweenness centrality topologyArea.2,avg path length on 2 neighborhood topologyArea.2,algebraic connectivity on 2 neighborhood topologyArea.2,weighted node degree topologyArea.3,clustering coefficient topologyArea.3,information centrality topologyArea.3,eigenvector centrality topologyArea.3,page rank topologyArea.3,current flow betweenness centrality topologyArea.3,harmonic centrality topologyArea.3,avg path length on 2 neighborhood topologyArea.3,algebraic connectivity on 2 neighborhood topologyArea.3,weighted node degree topologyArea.4,information centrality topologyArea.4,eigenvector centrality topologyArea.4,page rank topologyArea.4,harmonic centrality topologyArea.4,avg path length on 2 neighborhood topologyArea.4,algebraic connectivity on 2 neighborhood topologyArea.4
-0.1362188781740167,-1.4541525437164327,-1.710508134972466,-0.8836384017546728,-0.6974919764903288,-0.3749949481599144,-0.1211802241868021,-0.5014779276487625,1.0581342573077752,-1.6366468700771029,0.6209809245771508,-0.3195680380517381,0.32033773780044417,-0.0076367774306301825,0.3861761205199972,1.0040551812100675,-0.7088370050981698,-0.26301017914323566,-0.3964073582365498,-0.09240517416658296,-0.01376325718913018,1.3985406189336451,-1.6981421187562296,-0.4260537217297191,-0.779104922625966,-0.7045730234945995,-0.7362954334438712,-0.7938874773755271,0.944475153331433,0.3396713283089122,0.561224745432445,0.9256801560449338,0.4248629345880822,-0.9412243665256427,-0.8017765839578016,-0.5588125841494692,-0.6322102980318643,-0.7938874773755271,-0.26345753972355773,-0.47698922379042485,0.33245766752889927,-0.20898144380700892,-0.9577359658617149,-0.7973662651756058,-0.1239978155411592,-0.7007938565588039,-0.36594229740098544,0.7539646286523851,0.17221751684433398,-0.08206226389614536,0.677909882688726,-0.7996240961718095,-0.6034058917428218,-0.7114149842924489,0.8737390775437289,-0.14258010800433368,0.6516117449328735
0.8424529694196217,0.6261441475107157,0.14752676155513603,-0.7430291398837761,0.1435355116807457,-0.25181323447663473,-0.10401989614574796,-0.48466079432042425,-0.44937712976566735,0.14728804054076478,-0.3087051207312012,-0.09568406806899343,-0.2849802753478664,-0.007636841229507893,-0.1835293773237685,-0.314096846809645,1.189346627305355,-1.0656675145582577,0.6164018373039368,0.11313412697207292,-0.5000814731521099,-1.1541770625769778,0.0008634483119214852,-0.4260537217297191,-0.779104922625966,-0.7045730234945995,-0.7362954334438712,-0.7938874773755271,0.944475153331433,0.3396713283089122,0.561224745432445,0.9256801560449338,0.4248629345880822,-0.9412243665256427,-0.8017765839578016,-0.5588125841494692,-0.6322102980318643,-0.7938874773755271,-0.26345753972355773,-0.47698922379042485,0.33245766752889927,-0.20898144380700892,-0.9577359658617149,-0.7973662651756058,-0.1239978155411592,-0.7007938565588039,-0.36594229740098544,0.7539646286523851,0.17221751684433398,-0.08206226389614536,0.677909882688726,-0.7996240961718095,-0.6034058917428218,-0.7114149842924489,0.8737390775437289,-0.14258010800433368,0.6516117449328735
-0.1362188781740167,-1.0898172737719434,-1.077251490571841,-0.7358984084360372,-0.6474902592393054,-0.13376855975059238,-0.05717763574035041,-0.5130959758973942,0.6505364877060063,-0.984810502340565,0.007900195410393466,-0.5563167646346403,0.20280622938255957,-0.007636840196168448,0.04012501805494678,0.1985364051071598,-0.928658264198139,-0.8980238289899499,-0.4137175204607098,0.446410406528374,-0.4601829588477967,1.2038026538928948,-0.9696247497425171,-0.4260537217297191,-0.779104922625966,-0.7045730234945995,-0.7362954334438712,-0.7938874773755271,0.944475153331433,0.3396713283089122,0.561224745432445,0.9256801560449338,0.4248629345880822,-0.9412243665256427,-0.8017765839578016,-0.5588125841494692,-0.6322102980318643,-0.7938874773755271,-0.26345753972355773,-0.47698922379042485,0.33245766752889927,-0.20898144380700892,-0.9577359658617149,-0.7973662651756058,-0.1239978155411592,-0.7007938565588039,-0.36594229740098544,0.7539646286523851,0.17221751684433398,-0.08206226389614536,0.677909882688726,-0.7996240961718095,-0.6034058917428218,-0.7114149842924489,0.8737390775437289,-0.14258010800433368,0.6516117449328735
0.8424529694196217,1.2608458621198941,1.0432960638241435,-0.716539781500971,0.1800833384546672,-0.24840454286779134,-0.12193627569840314,-0.4302628772963238,-0.661568809189161,1.0981506458603458,-0.3265384626359125,-0.16730490378774845,-0.30806857464845894,-0.007636841368152972,-0.17962228177881595,-1.127273697399552,1.3090406320671142,-0.5515961033236451,1.023785647701753,-0.08158602320434213,-0.1691755491974724,-1.1245029376401345,1.09551495385153,-0.4260537217297191,-0.779104922625966,-0.7045730234945995,-0.7362954334438712,-0.7938874773755271,0.944475153331433,0.3396713283089122,0.561224745432445,0.9256801560449338,0.4248629345880822,-0.9412243665256427,-0.8017765839578016,-0.5588125841494692,-0.6322102980318643,-0.7938874773755271,-0.26345753972355773,-0.47698922379042485,0.33245766752889927,-0.20898144380700892,-0.9577359658617149,-0.7973662651756058,-0.1239978155411592,-0.7007938565588039,-0.36594229740098544,0.7539646286523851,0.17221751684433398,-0.08206226389614536,0.677909882688726,-0.7996240961718095,-0.6034058917428218,-0.7114149842924489,0.8737390775437289,-0.14258010800433368,0.6516117449328735
-0.1362188781740167,-1.0898172737719434,-1.2816933225452873,-0.8244800529512553,-0.6710024879138667,-0.40330365559058023,-0.08185939142062089,-0.56416210124266,1.0397536311711113,-1.1344600304432992,-0.01827827780326717,-0.5247896212047719,0.038258524228031644,-0.007636826692118372,-0.05480577688296761,0.6100311994924089,-1.0659386283441261,-0.5653741197994692,-0.3640613079377817,0.190612544057039,-0.2749279091196837,1.4322364792719975,-1.0051857532832675,-0.4260537217297191,-0.779104922625966,-0.7045730234945995,-0.7362954334438712,-0.7938874773755271,0.944475153331433,0.3396713283089122,0.561224745432445,0.9256801560449338,0.4248629345880822,-0.9412243665256427,-0.8017765839578016,-0.5588125841494692,-0.6322102980318643,-0.7938874773755271,-0.26345753972355773,-0.47698922379042485,0.33245766752889927,-0.20898144380700892,-0.9577359658617149,-0.7973662651756058,-0.1239978155411592,-0.7007938565588039,-0.36594229740098544,0.7539646286523851,0.17221751684433398,-0.08206226389614536,0.677909882688726,-0.7996240961718095,-0.6034058917428218,-0.7114149842924489,0.8737390775437289,-0.14258010800433368,0.6516117449328735
-0.1362188781740167,-0.6841808396232226,-1.0687771039355667,-0.8434643517102483,-0.6682188453307436,-0.2591831850691281,-0.1287527338367223,-0.38736607315707705,-0.1396724561302044,-1.2682638337136658,-0.06146156507189188,-0.5530469210845822,0.09323257828064356,-0.007636838832851329,0.045182794491510504,-0.06955089141790512,-0.31915711324319074,-0.31569133214244977,-0.3559102316298257,-0.17907846827673168,0.04369988015010895,0.16479092750239777,-1.2844521820646553,-0.4260537217297191,-0.779104922625966,-0.7045730234945995,-0.7362954334438712,-0.7938874773755271,0.944475153331433,0.3396713283089122,0.561224745432445,0.9256801560449338,0.4248629345880822,-0.9412243665256427,-0.8017765839578016,-0.5588125841494692,-0.6322102980318643,-0.7938874773755271,-0.26345753972355773,-0.47698922379042485,0.33245766752889927,-0.20898144380700892,-0.9577359658617149,-0.7973662651756058,-0.1239978155411592,-0.7007938565588039,-0.36594229740098544,0.7539646286523851,0.17221751684433398,-0.08206226389614536,0.677909882688726,-0.7996240961718095,-0.6034058917428218,-0.7114149842924489,0.8737390775437289,-0.14258010800433368,0.6516117449328735
-0.1362188781740167,-0.22986803337665662,-0.8669025106721758,-0.39394449289609074,-0.5447137038670734,0.02722003347538291,-0.12791938961631472,-0.1312446003253665,-0.23753139955583644,-0.9191252754801791,0.024729380289774325,-0.5233599814680394,0.20846549495580302,-0.00763684127977786,0.14884153949957932,-0.41614377976243694,-0.7629513265578586,0.09420950216776554,-0.16289576355284002,-0.13871813640212666,0.2483962110728494,-0.031819171633283766,-0.551904469915905,-0.4260537217297191,-0.779104922625966,-0.7045730234945995,-0.7362954334438712,-0.7938874773755271,0.944475153331433,0.3396713283089122,0.561224745432445,0.9256801560449338,0.4248629345880822,-0.9412243665256427,-0.8017765839578016,-0.5588125841494692,-0.6322102980318643,-0.7938874773755271,-0.26345753972355773,-0.47698922379042485,0.33245766752889927,-0.20898144380700892,-0.9577359658617149,-0.7973662651756058,-0.1239978155411592,-0.7007938565588039,-0.36594229740098544,0.7539646286523851,0.17221751684433398,-0.08206226389614536,0.677909882688726,-0.7996240961718095,-0.6034058917428218,-0.7114149842924489,0.8737390775437289,-0.14258010800433368,0.6516117449328735
0.8424529694196217,1.0480060390253862,0.9397432890400497,-0.601296609021913,-0.047731346606659626,-0.6249133521298189,-0.11259611101250276,-0.3030594128676285,-1.1742616339899312,0.5600265829223885,-0.4649047890616338,-0.3154951642707408,-0.5891212359377221,-0.007636836930141386,-0.3373480074869716,-1.4898322196610179,0.527974447720762,-0.6303515466194655,0.7515079513717493,0.028886909430310477,-0.2608623176396355,-0.9828561894337973,1.1945834900844337,-0.4260537217297191,-0.7188126104223128,-0.20317550628121264,-0.7537110057996144,-0.7689228805692736,1.225326143340704,-0.14867455401562968,0.34666946224875056,0.38895017357289535,-0.6103000672436524,-1.124279704344459,-0.8030298143572826,-0.5682648926800904,-0.8366869025736737,-0.7689228805692736,-0.41877447208659535,-0.7444090169805384,-0.300324913582241,-0.11330143416519885,-0.9669376012016159,-0.7248492402007288,-0.12399782066219253,-0.576409748889133,-0.17160952674988053,1.3851511490669002,-0.22509119234945285,-0.37908106568708455,-0.47626282752576554,-0.775514881346151,-0.7124507031668327,-0.8553068537033194,1.3156951333736526,-0.24872305169960218,-0.09554745993359959
-0.1362188781740167,-0.26231894810855555,-0.682410953874163,0.11428377653997822,-0.4069232214663539,0.15416897725335588,-0.10780278689320308,0.008621618235185721,0.8120933049763208,-0.3467115505403359,-0.11310724291664558,-0.47706204412374353,-0.006146168201422115,-0.0076368369592315945,-0.07014815136837911,0.37820460876072043,0.016057237164196665,0.2809649099186146,-0.005779708105617594,0.10652192558654654,0.1968719395544325,0.44143450390315037,-0.42700752325362534,-0.4260537217297191,-0.7188126104223128,-0.20317550628121264,-0.7537110057996144,-0.7689228805692736,1.225326143340704,-0.14867455401562968,0.34666946224875056,0.38895017357289535,-0.6103000672436524,-1.124279704344459,-0.8030298143572826,-0.5682648926800904,-0.8366869025736737,-0.7689228805692736,-0.41877447208659535,-0.7444090169805384,-0.300324913582241,-0.11330143416519885,-0.9669376012016159,-0.7248492402007288,-0.12399782066219253,-0.576409748889133,-0.17160952674988053,1.3851511490669002,-0.22509119234945285,-0.37908106568708455,-0.47626282752576554,-0.775514881346151,-0.7124507031668327,-0.8553068537033194,1.3156951333736526,-0.24872305169960218,-0.09554745993359959
-0.1362188781740167,0.19199385813801048,-0.42309499554025454,0.41269644717783566,-0.3811421384426242,0.30149793610089193,-0.11337624460960063,0.28465448600297927,-0.24366040411738635,-0.4351558875369656,-0.008920156134460858,-0.41824315923827293,0.12639096119872972,-0.0076368370513567275,0.05966757982564086,0.20699237895386594,0.3533272050720388,0.0360210519566093,-0.11390707628551759,-0.005618465984067791,0.14522989524994703,-0.6345713500923998,-0.2718991341101423,-0.4260537217297191,-0.7188126104223128,-0.20317550628121264,-0.7537110057996144,-0.7689228805692736,1.225326143340704,-0.14867455401562968,0.34666946224875056,0.38895017357289535,-0.6103000672436524,-1.124279704344459,-0.8030298143572826,-0.5682648926800904,-0.8366869025736737,-0.7689228805692736,-0.41877447208659535,-0.7444090169805384,-0.300324913582241,-0.11330143416519885,-0.9669376012016159,-0.7248492402007288,-0.12399782066219253,-0.576409748889133,-0.17160952674988053,1.3851511490669002,-0.22509119234945285,-0.37908106568708455,-0.47626282752576554,-0.775514881346151,-0.7124507031668327,-0.8553068537033194,1.3156951333736526,-0.24872305169960218,-0.09554745993359959
