,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5541,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5249
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5477,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5407
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5531,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5338
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.555,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.523
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5495,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5447
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5437,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5641
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5505,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5385
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138
test mean,16.666666666666668,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111105,33.33333333333332,0.0,0.0,0.5371188823956826,16.666666666666664,49.99999999999999,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5231730553163033
test std,1.4586536791836848e-14,3.9803683449196955e-14,0.0,0.0,8.056797320163026e-15,1.1440095308023746e-14,3.4041138420514905e-14,0.0,0.0,0.045370360430761786,1.578860494311767e-14,4.7796874181478123e-14,0.0,0.0,3.552713678800501e-15,1.4183071981462902e-14,4.2335469486733446e-14,0.0,0.0,0.024796053107052976
