,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.555,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5344
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5461,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.593
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.561,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5119
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5418,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5589999999999999
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5516,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5303
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5489999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5486
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5508,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5462
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256
test mean,16.666666666666664,49.99999999999999,0.0,0.0,33.333333333333336,11.111111111111109,33.333333333333336,0.0,0.0,0.5592844788131409,16.666666666666675,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333335,0.0,0.0,0.5665105814795076
test std,1.3040774653664003e-14,3.808989054442761e-14,0.0,0.0,6.5203873268320016e-15,1.1576843952370989e-14,3.348649007098478e-14,0.0,0.0,0.03900303922229589,1.381681363641722e-14,4.173493594972914e-14,0.0,0.0,7.105427357601002e-15,1.2226575217099093e-14,3.596848460197426e-14,0.0,0.0,0.022405966058059355
