Label, Parent Label
6400,6153
6432,6006
6240,5962
6368,6084
6416,6109
6288,5953
6480,6172
6352,6135
6448,6121
6256,6162
6384,6130
6408,6180
6440,6172
6248,5993
6376,6059
6424,6059
6296,5936
6360,6119
6456,6195
6264,5916
6404,5968
6276,6206
6340,6136
6436,6135
6308,6089
6244,6115
6356,6070
6324,6076
6260,6084
6388,5910
6412,5900
6444,6138
6252,6128
6380,6190
6428,6137
6236,6055
6364,5938
6332,6201
6396,6206
6402,5932
6274,6177
6466,6082
6338,6192
6434,6006
6242,6171
6418,5982
6354,6077
6450,5924
6322,6114
6258,6118
6386,6097
6410,6195
6282,6178
6346,6116
6442,6164
6314,6112
6250,5966
6506,5924
6298,5909
6362,6095
6330,6024
6266,5915
6394,6070
6406,6085
6278,5898
6470,6145
6310,6076
6374,6153
6422,5929
6358,6174
6454,6148
6326,5981
6262,5910
6414,6132
6318,6055
6254,5907
6430,5968
6238,5903
6366,6097
6334,5884
6270,6139
6398,5898
6401,6155
6273,5973
6337,6057
6433,6200
6241,6102
6417,5923
6481,5903
6449,5923
6321,6125
6257,6128
6513,6146
6385,5932
6313,6125
6249,6077
6377,5959
6425,6178
6297,5909
6361,6107
6457,5929
6329,6145
6265,6202
6393,6119
6405,5915
6277,5982
6341,6107
6437,6198
6309,6089
6373,6175
6293,6165
6357,6146
6261,6044
6349,6116
6445,6121
6317,6166
6429,6085
6365,5936
6333,5921
6269,6108
6397,6102
6403,6132
6275,6073
6467,6076
6339,6162
6435,5975
6307,6024
6243,6073
6419,6029
6323,6009
6387,6090
6347,6174
6443,6138
6315,6082
6379,5978
6427,5937
6299,6115
6491,6057
6363,6193
6459,5912
6331,6136
6267,5954
6395,5973
6407,6075
6279,6148
6439,6198
6247,6114
6375,6029
6231,5891
6359,6147
6455,5975
6263,6190
6391,6175
6351,6147
6447,6118
6319,5938
6383,5947
6367,5912
6271,6139
6399,5891
