Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
6400,33.3026,33.3026,-21.1829,0.639103,7.7497
6272,13.6137,13.6137,13.9626,62.3368,-7.53724
6432,38.587,38.587,-11.3226,-32.466,-3.81755
6240,42.3126,42.3126,-4.62106,2.83453,8.24695
6368,34.3932,34.3932,-30.0513,27.4871,1.42403
6416,40.0874,40.0874,-18.864,27.7066,3.63314
6288,41.8242,41.8242,-8.4888,7.92066,8.54454
6480,32.5781,32.5781,7.61242,30.9471,0.481421
6352,30.1658,30.1658,22.4118,-12.3758,-0.0684403
6448,56.7886,56.7886,-13.6328,37.2332,-0.195588
6256,46.4776,46.4776,-32.3048,-18.7643,0.0347751
6512,24.5426,24.5426,24.8607,-25.6507,-6.42981
6384,48.8518,48.8518,-26.6331,5.9528,6.1279
6408,55.6209,55.6209,5.3501,26.5841,2.95104
6472,36.9027,36.9027,18.0731,35.9874,-5.3108
6344,24.6143,24.6143,-37.28,36.7731,-6.44847
6440,24.521,24.521,8.77718,33.279,-0.978107
6248,47.5136,47.5136,-1.07885,-8.19621,6.77914
6504,0.733565,0.733565,17.2433,60.25,-7.78326
6376,39.0943,39.0943,3.07231,-16.3817,4.30119
6424,44.7692,44.7692,7.4755,-18.0157,2.7566
6296,35.88,35.88,-5.19685,35.9015,0.205658
6232,30.7787,30.7787,32.6634,12.302,-6.18165
6488,10.3555,10.3555,20.4692,53.7119,-7.46437
6360,34.4893,34.4893,31.9945,0.960733,-3.88578
6456,43.3819,43.3819,-8.70599,-11.3451,6.70545
6328,19.8391,19.8391,32.2684,-14.3669,-5.14488
6264,51.8274,51.8274,2.67504,-31.1897,-4.18801
6520,45.6812,45.6812,-38.8977,-30.4941,-7.23189
6404,37.0115,37.0115,5.22588,8.23846,6.98967
6276,39.367,39.367,-17.6138,-19.0858,4.10936
6340,29.4483,29.4483,-36.9956,-11.8573,0.145888
6436,22.0548,22.0548,25.9394,-12.1528,-1.37339
6308,36.4608,36.4608,-47.3333,-5.57585,-4.1357
6244,28.8686,28.8686,-5.32099,43.7377,-3.43179
6500,7.97082,7.97082,20.7696,-29.8143,-7.42265
6372,42.9365,42.9365,-25.7622,-31.0384,-4.5914
6292,24.7297,24.7297,-55.0592,-14.2582,-7.35282
6356,33.8575,33.8575,1.3106,-24.4498,1.01983
6324,52.4267,52.4267,-43.3542,13.3596,-1.76617
6260,47.793,47.793,-32.0927,30.7672,-0.654119
6388,38.977,38.977,-24.2241,44.1493,-5.64933
6412,52.4052,52.4052,19.7003,8.71181,2.21129
6284,18.8756,18.8756,27.9436,26.4811,-6.85761
6348,32.5668,32.5668,32.5791,-9.38553,-4.52911
6444,41.9613,41.9613,-10.9241,27.5509,4.19698
6252,45.6441,45.6441,-36.259,0.28628,2.18674
6508,2.71039,2.71039,35.6675,7.07618,-7.38403
6380,43.1287,43.1287,-25.3442,-21.0837,1.67332
6428,31.576,31.576,-13.0991,18.2603,6.83451
