Label, Parent Label
5920,5724
6048,5791
5984,5721
6112,5842
6160,5529
6000,5645
5960,5690
6168,5545
5912,5665
6040,5499
6200,5709
6008,5655
6148,5599
6020,5668
6052,5822
6116,5614
6100,5794
5940,5545
6004,5499
5900,5665
6092,5614
6060,5839
5916,5804
6044,5784
6082,5848
5922,5647
6034,5668
6090,5850
6122,5829
5914,5647
6202,5576
5946,5779
6074,5572
5882,5659
6086,5794
6182,5690
6166,5778
6134,5543
5902,5575
5934,5543
6062,5572
5998,5721
6014,5564
5886,5645
6177,5501
5921,5848
5985,5753
5961,5642
6201,5709
5881,5761
6137,5764
6021,5655
6117,5829
6165,5764
5909,5822
6005,5641
5877,5761
6157,5779
5901,5808
6125,5842
6173,5816
6109,5850
5885,5641
6051,5757
5987,5753
5907,5575
6035,5808
6099,5804
5939,5624
6003,5757
6027,5564
6187,5816
6171,5778
5947,5501
6075,5784
5959,5576
6119,5624
6103,5724
6071,5846
6135,5599
6159,5529
5919,5846
6047,5791
5951,5642
6079,5839
5887,5659
