Label, Parent Label
5760,5244
5696,5026
5824,5025
5568,5009
5664,5193
5648,5099
5776,5198
5520,5096
5712,5031
5840,4954
5808,5150
5768,5022
5704,5306
5832,5277
5576,5239
5672,5011
5864,5115
5656,4935
5784,5101
5848,5212
5816,4978
5560,5168
5624,5176
5636,5248
5764,5019
5508,5236
5572,5303
5668,5283
5796,5170
5860,5241
5652,5087
5780,5177
5524,5015
5844,5218
5588,5174
5684,5151
5812,5204
5556,4985
5492,5229
5644,5114
5772,5256
5836,5192
5580,5190
5804,5030
5612,5083
5660,5128
5788,5269
5532,5275
5724,5210
5596,5202
5692,5109
5820,5294
5564,5274
5756,5084
5628,5235
5762,5114
5826,5275
5794,5092
5602,5226
5650,5259
5778,5172
5842,5000
5682,5291
5810,5290
5554,5257
5746,4994
5618,5237
5642,5039
5770,5021
5706,5046
5834,5098
5674,5273
5802,5281
5850,5215
5594,5292
5690,4979
5754,5280
5498,5156
5626,4997
5766,5279
5510,5159
5702,5173
5830,5126
5574,5119
5670,5276
5862,5016
5782,4992
5846,5200
5814,5061
5622,4939
5646,5127
5710,5226
5838,5048
5678,5137
5806,5017
5614,5234
5790,5198
5534,5229
5726,4990
5822,5167
5758,4999
5630,4998
5761,5107
5825,5306
5569,5293
5665,5003
5793,5134
5537,5141
5729,5045
5601,5213
5649,5117
5777,4946
5713,5099
5841,5157
5809,4944
5745,5152
5617,5230
5641,5262
5705,5116
5833,5032
5673,5027
5545,5021
5737,5247
5785,5186
5529,5286
5721,5056
5849,5085
5593,5072
5817,5233
5753,5108
5497,5245
5765,5246
5509,5285
5701,5296
5829,5008
5797,5135
5541,5153
5733,5178
5861,5241
5653,5261
5781,5262
5845,5263
5589,5057
5685,5204
5813,5145
5493,5258
5621,5097
5645,5005
5709,5129
5837,5028
5581,5175
5677,5260
5549,5301
5741,5249
5613,5272
5661,5264
5789,5053
5533,5228
5725,5287
5693,5080
5565,5299
5757,5221
5501,5169
5629,5246
5635,5106
5763,5108
5699,5100
5827,5171
5571,5255
5795,5031
5603,5155
5651,5266
5779,5020
5523,5060
5715,5188
5843,5216
5683,5090
5811,4948
5555,5257
5643,5117
5771,5127
5835,5298
5579,5305
5675,5142
5611,5083
5659,5132
5787,5267
5531,5112
5723,5182
5691,5160
5819,4953
5563,5282
5499,5225
5511,4952
5703,5180
5575,5024
5671,5136
5799,5276
5543,5265
5863,4989
5655,5270
5783,5133
5719,5278
5687,5139
5751,5138
5495,5289
5623,5231
5647,5304
5775,5123
5519,5196
5711,4964
5839,5181
5807,5288
5551,5122
5663,5091
5791,5023
5535,5093
5727,5213
5599,5079
5823,5232
5631,4999
