Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
6016,0,30.9096,25.2839,-36.5553,-3.59697
6208,0,53.5625,15.3374,46.1456,-3.95486
5952,1,69.0659,45.3116,10.0597,-4.86694
6080,0,60.104,-16.1232,-35.9146,-3.85432
5920,0,49.2865,-12.2622,-33.0035,-0.452337
6048,0,40.6381,25.7783,40.9234,-4.76783
5984,0,39.6101,19.0076,36.1737,0.619896
6112,0,34.3197,-9.14566,-24.2256,4.18019
6160,0,23.9721,3.26312,-33.2583,0.189868
5904,1,11.6134,-24.6371,44.1787,-6.6642
6032,1,31.8144,21.5906,45.8575,-6.35367
5968,0,51.3702,15.8138,17.601,6.42588
6192,0,37.475,10.7901,12.4754,7.69112
5936,0,46.1399,-2.85656,29.8359,5.06589
6064,1,44.8345,-24.1957,40.4292,-3.84055
6000,1,27.8779,-42.7817,3.2654,-0.950947
6128,0,50.4206,-6.36863,-9.68914,7.28258
6152,1,47.9741,42.1674,-37.5982,-4.64311
5896,1,21.1856,-30.2878,37.6921,-6.79174
6024,0,34.5801,25.1356,-8.66072,4.0166
6216,1,25.8697,13.1029,51.2263,-6.62319
5960,0,26.9665,9.75631,48.1248,-3.47842
6088,1,32.3583,-14.6655,-39.6459,-6.46181
6184,0,50.5049,45.5824,0.451026,-4.43235
6120,0,30.3736,36.608,30.9682,-4.99353
6168,0,27.0166,1.81658,51.1468,-4.04854
5912,0,45.2627,30.0883,23.643,1.01269
6040,0,35.8394,27.1437,-23.2213,0.494253
6200,0,32.6985,13.7963,24.9277,5.54044
5944,1,46.511,42.9767,-29.2792,-2.87248
6008,1,26.1594,-38.4951,-1.45744,0.123171
6136,0,46.052,-3.27955,-21.0076,5.5975
6148,0,34.1218,41.4537,5.56984,-1.89049
6020,1,29.8972,-35.0402,-8.08738,0.262013
6212,1,17.4428,42.5459,26.5,-7.1478
5956,0,57.0375,10.3474,-33.7075,-0.993223
6084,0,47.2176,-18.5737,11.0261,6.09085
6180,0,31.9431,6.77531,27.1326,5.64127
5924,0,36.2571,-13.0301,34.8745,2.92857
6052,0,38.2709,-23.9589,-18.8118,2.09652
5988,1,14.117,-51.6582,16.2052,-6.52568
6116,0,34.3423,-9.77132,40.118,1.63908
6164,0,29.4881,3.65491,6.67212,8.70884
5908,0,31.8581,30.9267,-33.6547,-2.69935
6036,0,36.6644,-30.3906,8.94012,2.54417
6228,1,39.8085,-43.8201,-23.2429,-5.88646
