Label, Parent Label
5248,700
5088,688
5136,580
5200,390
5192,384
5160,369
5240,352
4984,623
4996,678
5060,657
5220,678
4964,622
5092,390
5140,582
4948,449
5236,767
5164,552
5228,419
5020,693
5180,626
5308,755
4994,540
5154,748
5282,369
5218,471
5266,721
5202,622
5298,595
5234,747
4978,728
5066,626
5146,452
4954,620
5178,414
5242,688
4986,636
4998,700
5190,384
5222,535
5134,576
5294,595
5230,672
4974,623
4958,748
5121,721
5057,767
5217,672
5137,366
5265,693
5233,421
5145,366
4953,449
4985,421
4997,419
5061,605
5157,620
5013,657
5237,540
5117,557
5123,566
5155,414
5027,728
5091,747
5267,566
5011,576
5299,552
4939,535
5291,448
5147,582
5211,517
5307,755
5243,636
4935,471
5223,517
5239,605
5111,557
5135,448
5295,452
5151,580
4991,352
