Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
512,0,28.0217,-39.7215,-6.532719999999999,-1.7664900000000001
640,0,47.146,39.0425,22.9029,-0.508641
384,0,59.0024,-2.7196700000000003,-29.796,1.77118
576,0,45.2093,-18.4042,34.9763,3.11735
704,0,28.8625,31.3274,20.79,2.85622
448,0,41.4222,-14.4677,11.300999999999998,8.06864
672,0,45.4985,-35.2653,12.6183,1.60795
608,0,33.6111,22.6231,-37.1888,-4.739730000000001
352,0,35.046,-30.1643,39.7057,-2.31815
736,1,26.4989,-8.18562,-47.6022,-7.6669
656,1,21.1873,48.9066,-16.1445,-7.3257699999999994
400,0,25.0,28.1178,-17.293,1.27411
592,0,36.1442,-9.65405,-30.479,1.4238
336,1,23.090999999999998,-48.0943,-3.8928800000000003,-6.18449
720,0,33.8931,-21.2841,44.5028,-0.461822
464,0,34.8681,36.4124,29.7014,-0.9405870000000001
560,0,27.5081,-22.8089,18.5962,5.71427
688,0,27.7759,-31.0455,46.4227,-5.57284
624,0,26.5594,23.3355,40.6249,-0.0492036
752,0,33.8323,36.6961,19.2634,1.13057
496,0,25.3691,-44.8758,7.49138,-3.40732
520,1,44.4973,-36.1762,46.8998,-6.958089999999999
392,1,16.4764,-48.8401,-12.7469,-6.99522
584,0,17.2026,33.0867,47.342,-6.91447
712,0,29.2627,-23.3962,-35.0686,-4.85992
456,0,33.3025,36.4715,-14.6228,-1.4136600000000001
552,0,53.318000000000005,14.9637,-39.5234,-3.9764199999999996
680,0,39.0171,-33.0149,7.2454,2.92312
424,0,28.4043,12.386,48.0785,-0.72109
488,1,35.2751,-47.81,14.8624,-5.87016
536,0,42.6984,40.7875,14.6031,-0.217811
664,1,22.6455,49.9162,30.1823,-7.35963
408,0,27.0853,-40.9109,21.3641,-3.18197
600,0,35.344,-7.926089999999999,-14.6308,6.1269599999999995
728,0,47.5874,16.3322,28.3175,4.47564
472,0,33.2874,0.147152,47.3406,0.919579
568,0,42.2285,16.0948,-34.4609,-1.72827
696,0,39.1924,10.9836,38.1589,2.96623
440,0,37.1073,-19.4304,50.8796,-2.72757
632,0,28.9483,25.7303,-12.4911,2.90835
376,0,25.0274,19.7889,6.88122,6.016030000000001
760,0,42.542,21.6429,-9.78115,4.26016
504,0,23.3427,-43.4985,-8.35125,-4.21615
516,0,33.2169,7.529910000000001,-26.5806,2.87298
644,0,31.0964,39.2904,-27.8373,-6.60688
580,0,50.4834,-14.5857,24.2005,6.23951
708,0,43.6444,13.7965,-10.6807,5.8888300000000005
452,0,31.8299,-12.5897,51.3093,-1.60815
548,0,28.4358,28.9007,3.9771099999999997,3.7235199999999997
676,1,21.7449,30.77,-37.8335,-7.4610199999999995
420,0,33.0944,32.1994,-15.4197,0.265513
612,0,26.1066,22.2073,-15.9912,3.20721
356,0,19.135,13.7067,51.29,-2.66573
740,0,32.4998,-11.050999999999998,17.07,8.13648
484,0,43.056000000000004,4.01725,-32.5238,0.959313
532,0,27.8057,-32.3179,-25.7883,-3.8263300000000005
596,0,23.638,49.9023,-8.85652,-6.54494
340,0,25.4419,6.20411,23.9954,7.556369999999999
724,1,42.434,-20.0206,-41.9991,-7.371
468,1,30.0844,50.7685,7.5956,-5.56363
564,1,12.2148,12.5734,60.2806,-6.790660000000001
692,0,25.3735,-28.1304,-30.7696,-4.16161
436,0,26.3779,-18.6739,-11.8271,5.54683
628,0,13.8206,22.3012,53.3997,-6.39534
372,0,33.2197,18.0006,34.3864,3.05386
756,0,39.8838,-3.0239599999999998,-46.1107,-6.72778
652,0,24.6913,40.4798,-18.3918,-4.11269
396,0,25.2013,6.9105,-45.7524,-6.8768199999999995
588,1,22.8645,35.5034,-34.2526,-7.4247
332,0,25.2998,25.2151,4.79352,5.03503
716,0,33.0881,-22.3583,7.83407,6.3947199999999995
460,0,25.8068,-5.06036,-43.0489,-5.3012
684,0,29.2677,11.8907,-20.5256,4.43944
428,0,26.6384,-26.0933,15.3068,5.3632800000000005
620,0,39.5719,23.5913,30.4033,2.80265
748,0,38.9072,-9.09816,54.4591,-2.9727099999999997
492,0,39.7917,28.5647,-34.208,-5.03127
540,0,41.3626,-31.1936,32.2447,-0.475026
412,0,22.5411,-34.8906,-28.9105,-6.14727
732,1,21.815,51.8427,1.7333,-6.63625
476,0,32.7521,3.47177,50.7488,-0.764243
572,0,29.6223,-16.3482,-38.3456,-4.43072
700,0,39.9034,-27.6299,22.3099,3.36805
444,0,46.2987,33.566,14.3312,2.51583
636,0,47.1143,3.17624,-42.016999999999996,-4.54654
380,0,27.8219,-4.0516,56.976000000000006,-4.32932
764,0,22.6096,0.6645840000000001,-0.0422175,8.614519999999999
508,1,24.2702,-40.4447,41.516999999999996,-6.5684
514,0,40.0498,-39.367,7.13581,-0.22108699999999998
642,1,15.2619,40.4625,-30.0929,-7.60992
578,0,38.5283,32.2214,26.5183,1.2166700000000001
706,0,36.1349,-24.741,-2.39273,5.6046
450,0,27.3967,33.4479,40.3881,-3.8634800000000005
546,0,27.4078,31.2687,-0.328975,2.7998
674,0,32.9691,-36.2704,26.1294,-1.26338
610,0,33.6817,-3.25696,26.6511,7.1639
738,0,33.4128,-12.6119,-15.8771,5.74063
530,0,23.9494,-30.9159,-32.0202,-6.0139
658,0,34.5236,6.354030000000001,55.6909,-3.8759900000000003
338,0,36.961999999999996,29.2905,-26.093000000000004,-1.86284
722,0,29.568,44.6619,-5.14727,-3.16574
466,0,33.8369,-4.12383,0.855842,8.84408
690,0,30.8898,10.8468,22.1614,7.11941
434,0,42.3056,32.1352,-30.2222,-4.56135
626,0,35.1363,39.361999999999995,-7.22381,-1.49291
754,0,33.3151,-7.38777,34.0983,5.35573
498,0,24.4077,5.97628,7.48711,7.932410000000001
650,1,17.8226,-46.5226,27.6085,-6.36779
714,0,31.6582,14.3483,13.8133,6.83177
554,0,30.9873,48.208,13.7872,-3.85299
682,1,65.5791,-31.254,53.9806,-6.53653
618,0,29.3131,-3.20382,8.07564,8.78784
362,1,6.43246,15.5636,59.7519,-7.00104
746,0,31.9815,-9.03636,-4.249680000000001,8.24134
490,0,28.2625,-47.4446,21.791,-6.28144
538,0,35.8268,-32.344,17.1287,2.37812
666,0,33.309,8.53315,-14.2603,6.02061
410,0,26.3533,-36.9794,-21.9731,-4.179930000000001
602,0,31.1136,-7.93956,21.4631,7.86114
346,0,33.8692,8.91843,13.0535,7.58939
730,0,35.6351,-12.3988,-24.3356,3.20276
474,1,16.8389,-50.1356,-8.441419999999999,-7.04387
570,0,34.5626,1.98917,11.9106,8.44443
698,0,39.8914,-27.6599,11.1854,5.0528
