,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5725,0.0,50.0,0.0,0.5844
split 1,0.0,50.0,0.0,0.5594,0.0,50.0,0.0,0.5276
split 2,0.0,50.0,0.0,0.591,0.0,50.0,0.0,0.5179
split 3,0.0,50.0,0.0,0.5538,0.0,50.0,0.0,0.5164
split 4,0.0,50.0,0.0,0.5582,0.0,50.0,0.0,0.5715
split 5,0.0,50.0,0.0,0.5469,0.0,50.0,0.0,0.4938
mean,0.0,50.0,0.0,0.5637,0.0,50.0,0.0,0.5353
std,0.0,0.0,0.0,0.0145,0.0,0.0,0.0,0.032
test mean,0.0,50.00000000000001,0.0,0.5423267572950606,0.0,50.00000000000001,0.0,0.4884951951994015
test std,0.0,1.3540601241132825e-14,0.0,0.06871909836554034,0.0,1.8630587706705476e-14,0.0,0.07043272593905324
