,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5054644808743166
train tissue 1,0.0,49.999999999999986,0.0,0.470628415300546
train tissue 2,0.0,50.0,0.0,0.5910267471958581
train tissue 3,0.0,50.00000000000002,0.0,0.3947963800904979
train tissue 4,0.0,50.000000000000014,0.0,0.4607142857142858
train tissue 5,0.0,50.000000000000014,0.0,0.5410557184750735
train tissue 6,0.0,50.0,0.0,0.6344605475040256
train tissue 7,0.0,49.999999999999964,0.0,0.5127304653204561
train tissue 8,0.0,49.99999999999999,0.0,0.36742424242424226
train tissue 9,0.0,50.000000000000014,0.0,0.5830363506771205
train tissue 10,0.0,49.999999999999986,0.0,0.5094752186588919
train tissue 11,0.0,49.99999999999999,0.0,0.5647321428571427
train tissue 12,0.0,50.0,0.0,0.484
train tissue 13,0.0,50.000000000000014,0.0,0.55311004784689
train tissue 14,0.0,49.99999999999998,0.0,0.4666666666666665
train tissue 15,0.0,50.000000000000014,0.0,0.5624568668046931
train tissue 16,0.0,50.0,0.0,0.6432552954292085
train tissue 17,0.0,50.000000000000014,0.0,0.45238095238095294
train tissue 18,0.0,49.999999999999986,0.0,0.5526932084309131
train mean,0.0,50.0,0.0,0.51842673856062
train std,0.0,1.5028750209624192e-14,0.0,0.0716981200117611
test tissue 0,0.0,50.0,0.0,0.46535181236673745
test tissue 1,0.0,50.000000000000014,0.0,0.40448717948717955
test tissue 2,0.0,50.000000000000014,0.0,0.32330827067669177
test tissue 3,0.0,50.00000000000002,0.0,0.5137931034482759
test tissue 4,0.0,50.00000000000002,0.0,0.4632034632034636
test tissue 5,0.0,49.999999999999986,0.0,0.5047789725209082
test tissue 6,0.0,50.0,0.0,0.610989010989011
test tissue 7,0.0,50.00000000000004,0.0,0.44745762711864423
test mean,0.0,50.000000000000014,0.0,0.4666711799763639
test std,0.0,1.6280579355608324e-14,0.0,0.07850399349406803
