area,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,betweenness centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,katz centrality topologyArea,current flow betweenness centrality topologyArea,communicability betweenness centrality topologyArea,harmonic centrality topologyArea,estrada index on 2 neighborhood topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea,weighted node degree topologyWall,clustering coefficient topologyWall,information centrality topologyWall,betweenness centrality topologyWall,eigenvector centrality topologyWall,page rank topologyWall,current flow betweenness centrality topologyWall,harmonic centrality topologyWall,avg path length on 2 neighborhood topologyWall,algebraic connectivity on 2 neighborhood topologyWall,weighted node degree topologyDist,clustering coefficient topologyDist,information centrality topologyDist,betweenness centrality topologyDist,eigenvector centrality topologyDist,page rank topologyDist,current flow betweenness centrality topologyDist,load centrality topologyDist,harmonic centrality topologyDist,avg path length on 2 neighborhood topologyDist,algebraic connectivity on 2 neighborhood topologyDist
-1.1573423229442417,0.025442370383211788,-0.1901097450252583,-1.0410727710802667,-0.46054080878990905,-0.28601063422555717,-1.0353314981145532,-1.0548082993882106,-0.5694188507532106,-0.624440837169354,-0.4722414721634282,1.3656268092210924,0.5162669612393748,0.3422559447973994,-0.7892999064245799,-0.45877003751652934,0.8976908566274715,-0.4835736054188985,1.7784624476900457,-0.8200184168310207,-0.9339742767479979,-0.8231770571148586,-0.5503150368994931,-0.7697155235502113,-1.0548082993882106,-0.2723713779184683,-0.6244408371691529,0.6147907900681765,0.34225594479739935,1.8949110456895526,0.2878355612547453,0.17288078895821077,-0.6750034308362772,-0.9209890341696232,-1.3777485011140018,-0.12844200616190363,-0.7221755426037454,-0.20303532753733164,0.5763096191815892,1.8141777329922602,-0.6442448616070662,-0.44959537462451227,-1.0598378658668643,-1.0229817513636448,0.34612265437062745,-0.5152642034119036,-1.0821526839325701,-0.5913529929712371,0.32497586570577774,1.488776457597753,-0.1939062222482264,-1.1716194211143454
-1.1406037401042053,-1.0886250600331768,1.0374421674746503,-1.1140199119262553,-1.0749839214068047,-0.7892858453250539,-1.266619569923617,-1.5143584896909337,-1.3100770724491961,-1.0955930888044823,-1.0623093187422425,1.3453755035431039,-1.2784541911044034,-1.2776862935373472,1.2480334971984282,-0.8394761143610006,-1.3331358483644389,1.5791586821644774,-0.3781937791756282,-0.7196147992048033,-1.0886823091518947,-0.891961009470949,-0.5501521107167815,-1.0964063649831073,-1.5143584896909341,-1.2895346017879878,-1.095593088804435,0.9104952027928628,-1.277686293537347,-1.033778361449922,1.001808299171266,-0.5566051549683072,-0.6557033967630393,-1.1234039042280337,-1.4207028800488755,-0.12844241402958292,-1.0695882378529025,-0.9496723761768763,0.9867395596202307,-0.43399213364263645,0.3447486644172363,-1.151656796709659,-0.12865762208608875,-1.0942084013203788,0.3916045612621451,0.05666882555231975,-1.3219776030746067,-1.2811350216815514,0.34210509408230655,1.4289617408613422,-0.6361090271555639,1.305973997002429
-0.1479150760096293,0.025442370383211788,-0.1901097450252583,-1.020566887147255,-0.48885423517423304,-0.11918161968150512,-1.0291814668655364,-1.1068782805409982,-0.6667771845519251,-0.6718722746173567,-0.39068073676133463,1.5577668607714872,0.1174400384963129,0.007469366822767434,-0.3076942906060264,-0.1998899052622971,0.4331665590138459,-0.5285290857224177,0.4264346776223213,-1.056054058842672,-0.97344720811856,-0.5062178394739789,-0.5502392918058102,-1.0298983590705328,-1.1068782805409982,-0.7460562624091457,-0.6718722746178888,1.031985333764444,0.007469366822767433,1.5032377740736165,0.1921270522816556,-0.2787420242538327,-0.793522902559922,-1.0126235760653535,0.33916329219461705,-0.12844241393607037,-0.9349246521504168,-0.65482528378856,1.385268218936637,1.2215617654095965,-0.6345433690113279,-0.11299292183753075,-0.7690501071074886,-0.980962351436832,-0.3473881227716398,-0.19101263285520803,-0.9735575920544358,-0.5693393169989983,-0.3278713438605102,1.576866340011123,-0.3444769502726212,-0.8805011997146679
-0.02318259628186976,1.1395098007996005,-1.0084776866918648,-0.9931672844312699,-0.6979754543581608,0.009370082841118076,-0.7675368733363757,-0.8591355499601879,-0.4249062779028531,-0.8756398429120239,-0.7173933426909207,1.3446852545351136,-0.08197342287521801,-0.055963101943052,0.45645328649274103,1.516894129686821,-0.2598977375859734,0.5209307811235433,1.8789633157523438,-1.2061355800619091,-0.9211794842795584,-0.4529880471984115,-0.5502828427468767,-0.7417706084246453,-0.8591355499601879,-0.4364518230445714,-0.875639842911823,0.7769962397221553,-0.05596310194305199,1.4114238336811005,1.306115745052186,0.3301718188559633,-0.8761275548231733,-0.9610126408047096,1.0525428796032017,-0.12844241364378797,-0.5408668100332285,-0.4554981103576966,1.436834467942069,1.0877863036550885,0.810595765317898,0.5679990029024746,-1.4339452026933552,-0.9720646875774772,0.7962254965872942,-0.6224599011038459,-0.7067677019889825,-0.4182302013013527,0.8477006335250322,1.6365259075432703,-1.1965694438266983,-0.0007640669091442477
0.5550229471987985,1.1395098007996005,-1.0084776866918648,-0.9252456708982387,1.4776346547708599,0.5079981401933111,-0.8025272199135425,-0.6688939843378252,0.6434168015520346,1.5715121371488907,1.4672197373348577,1.7894087415921378,1.1145073453539676,1.024245635249082,-1.055496464986109,0.5414486552839056,1.1870034108667302,-1.109713641362364,0.6717822622606635,-1.4082594717577763,-0.9171162382236706,1.2994473218738452,-0.5401257321798105,-0.9117856715070478,-0.6688939843378252,0.4583860748539106,1.5715121371488137,1.446095152190563,1.0242456352490819,0.8928790000075935,-0.7666591299864104,0.24680995034462172,-0.918772615701504,-0.8155267330525137,0.7139613044694929,-0.12844240170027263,-0.7114387800771204,0.7105475346407991,1.3618042898448204,1.5275038088301858,-0.39838884305689726,0.9182572370128864,-1.1810399653883636,-0.8624036581699631,0.6152639257399084,-0.5505171872625507,-0.7084350709405985,0.7373475562394424,0.5969011473872825,1.431454429098092,0.8461803539796591,-0.9790723155263694
-1.1894295148205678,0.025442370383211788,-0.1901097450252583,-1.0576853725806499,-0.7973618312927212,-0.3832471025289463,-1.020557205217894,-1.1610081593792942,-0.927589118207347,-1.0884954603833528,-0.7708347616862311,1.2693236467100173,-0.2813868842467489,-0.3667512334719952,0.23170399911075093,0.08624076722923668,0.0006527498575705579,0.22606000900890288,1.929685381106194,-0.7937583890866278,-0.9418937397042961,-0.7201739525816173,-0.5503074880036105,-0.7502493851793188,-1.1610081593792942,-0.6596749309407305,-1.0884954603831103,0.4962092151416852,-0.3667512334719951,1.7942464567300793,1.119261578511286,-0.14371157713098598,-0.6822150064231388,-1.0141738534963363,-0.8820886579145305,-0.12844239885506328,-0.9072294387475628,-0.7740713008752267,1.0466816997311617,1.207855249511289,0.2694752053083308,-0.51732569892164,-1.0857624573101243,-1.050183120423026,-0.3539063341580506,-0.7876582850471965,-1.0735741785253219,-0.9252187257426886,-0.34010642960273596,1.5909851811578728,-1.280202260842691,-0.580904349419018
0.05801307684717444,0.025442370383211788,-0.1901097450252583,-1.0373761880964874,-0.7966007231973234,-0.13055512698546026,-1.0146666553851598,-1.180213392412354,-0.9211852624639209,-0.8980269481299552,-0.8041964298202396,1.468059130200402,-0.6802138069898107,-0.5733564105965715,0.8398491296737859,0.40416373666425676,-0.8453700093708674,1.1314551352363371,0.5061203057651378,-1.004926878037844,-0.9898644397702229,-0.4512598071894643,-0.550048680914447,-0.9996780813357861,-1.180213392412354,-1.0555966976249207,-0.898026948129773,0.9425973458382493,-0.5733564105965714,0.7135951326608245,1.454087381281415,-0.32315245503522283,-0.7969128153642285,-1.0664655516597494,-0.47149532986059306,-0.12844241419302335,-0.9871741420311668,-1.0132556921718574,1.2993625416567354,0.8333448971335315,1.3417783645170795,-0.3108368646367614,-0.9656127058428452,-1.0177581101154412,0.6060174965963891,-0.6992196611002359,-1.0118073796151756,-0.890145279897256,0.6368771111137858,1.6608606214068458,-0.8196850850797889,1.3690799938069764
1.1026019492409767,1.1395098007996005,-1.0084776866918648,-0.995195397819766,0.5293572679388523,-0.599963960003244,-0.7751642449015651,-0.803914511216385,0.013023656579062239,0.14234796854272838,0.6519382390575093,1.5208405922161898,0.31685349986784384,0.3186844644508987,-0.10541993196223581,1.159230789072422,0.19867112031466064,-0.31202421850328615,-0.03603094452477827,-1.5236959762828939,-1.062523920554418,1.7398028761535405,-0.5497691929763272,-0.934748273927983,-0.803914511216385,-0.3808915933605259,0.14234796854288964,1.8073644085144351,0.31868446445089865,-0.9235507593211818,-0.6513684503349808,0.17578303588460467,-0.952524513254868,-0.9715802587390587,0.8668283589141901,-0.12844241420544242,-0.4931575543102033,0.020990309496999614,1.4327998242975122,0.26877038118233737,0.259630768874694,1.4246735250741385,-1.0215843859553069,-0.9051174971943505,0.12068318153373207,1.5604484246775632,-0.5796797988391504,0.24812972258228283,0.12370228625443967,1.0913993686466006,0.7982006123155868,0.18340743479083033
-0.5475678829038986,0.025442370383211788,-0.1901097450252583,-1.0534355335822265,-0.9550544862250727,-0.18800585888456325,-1.0100894037270287,-1.1858872910890774,-1.0654081478822504,-1.1518025554716802,-0.860536516988299,1.3253756570002955,-0.6802138069898107,-0.5295242718615204,0.8398491296737859,0.40416373666425676,-1.0200921009506527,1.0683343045727756,1.032854038009768,-0.9402069170524252,-0.9816270580464952,-0.8363116811828557,-0.5501701484880981,-0.8910022196704545,-1.1858872910890774,-1.051347666860445,-1.151802555471687,0.7103537398082451,-0.5295242718615203,0.32262923330253934,1.2639834348195162,1.1892293538702177,-0.6317112344764974,-0.904093983031881,-1.0058983383738718,-0.12844241416856336,-0.1336502803504656,-0.5628025564213559,1.2191654067711652,0.06620743385907879,0.5627865195349345,-0.2972704060514776,-0.9918551784669211,-1.0338541296662016,-0.9108881492407073,-0.8298512751441909,-0.9998330983721532,-1.0214081357819234,-0.9053102970768947,1.5988740945235653,-1.0218199561864434,0.7250530257025546
-0.6820890764529604,-1.0886250600331768,1.0374421674746503,-1.126917331617286,-1.1927412641853903,-0.9475967481130686,-1.2641635663584276,-1.535782625578871,-1.3420928934604615,-1.193779230483177,-1.1985446984759163,1.1776588943519672,-1.6772811138474653,-1.6517592302305015,2.001604637243932,-0.539670078845983,-1.8179896524983432,2.1077190158217483,-0.8533401853040866,-0.8415466490199432,-1.1406732258975396,-0.8916153614691597,-0.5499225324916117,-1.1908330017104165,-1.535782625578871,-1.4516435831438328,-1.1937792304837669,1.0862326690930042,-1.6517592302305013,-1.7322275716908568,1.0394188593896647,-0.6919246743275274,-0.7295892551594987,-1.2177676146911995,-1.4362843704468196,-0.1284424139611405,-1.1521256508601214,-1.169705537153829,1.0804466804803283,-1.408425823886508,1.0401337337079968,-1.4407117496532453,-0.2849992957848827,-1.1406305728396942,0.6519105720695245,0.09044676603264595,-1.410942182649268,-1.4611788214720725,0.6120082579493281,1.4649016781539193,-1.0090643792189442,2.420466171372517
