plant,time point,cell,area,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
ktnP1,1,3624,33.2331,8.0,0.2857142857142857,0.002904741646585924,0.09874815783974766,0.11428822356773215,0.002839008581727869,0.060672942581982726,0.08296503287346019,0.10310214219309242,0.0955732608193178,76.51813962181613,63.0,343.60969095788687,0.1794871794871795,4.666666666666667,2.5726495726495733,0.5367311829634163,0.2953548793063093,0.12330930692706644,0.00011074299980958232,0.07122814590977768,0.0010386563893210617,0.0025100418685563416,0.060672942581982726,0.0764941795610875,0.10310214219309242,0.07122814590977768,2191.280993867316,63.0,343.60969095788687,0.1794871794871795,4.666666666666667,0.09991654873956138,0.02198402416894435,3.5136595798660384,0.030388458827579606,0.000980999069298985,0.07316092066793556,9.578441983307666e-05,0.002840805931163389,0.060672942581982726,0.08629400720248387,0.10310214219309242,0.07316092066793556,290.19508356618684,63.0,343.60969095788687,0.1794871794871795,4.666666666666667,0.7102783205220836,0.18041160262395226,62.39765999999999,0.14298391260053808,0.020367680772864938,0.06269109949257133,9.05665813700534e-05,0.0032015027473358913,0.060672942581982726,0.09369634921805177,0.10310214219309242,0.06177158461878391,10.641373669392422,63.0,343.60969095788687,0.1794871794871795,4.666666666666667,17.34477070085469,3.747899860237272
ktnP1,1,3626,23.9038,7.0,0.3333333333333333,0.0027856786875627717,0.053469784794772914,0.06356484883527723,0.0025430341532105536,0.05369874818379113,0.06587877746183908,0.06119116165718243,0.05586681075540083,72.77111499611514,47.0,237.21655796015796,0.22380952380952385,4.476190476190476,2.4,0.7437871132826721,0.30942638716512005,0.1611539853992526,0.00011096934345289319,0.015413142868355476,0.03960622064670158,0.002534041737975767,0.05369874818379113,0.06915301741044824,0.06119116165718243,0.015413142868355476,1948.540239535435,47.0,237.21655796015796,0.22380952380952385,4.476190476190476,0.10195988812856917,0.03249726937597332,2.8507138142340387,0.027268464608975453,0.0009450811531573801,0.007397523693660106,1.1028278009531641e-07,0.002785487636996652,0.05369874818379113,0.07514284892940279,0.06119116165718243,0.007397523693660106,258.80844142753904,47.0,237.21655796015796,0.22380952380952385,4.476190476190476,0.6958400800047074,0.2413227316115913,48.49307000000001,0.1547785388248799,0.018911039206651784,0.08444433232558139,0.00023743954112402513,0.0026139366450953954,0.05369874818379113,0.06500755481650833,0.06119116165718243,0.0836271798711504,11.002824059571124,47.0,237.21655796015796,0.22380952380952385,4.476190476190476,15.518264571428563,4.782964839209264
ktnP1,1,3631,23.1471,6.0,0.4,0.0025957378802295675,0.020232422713248863,0.05316523828045679,0.0022376565126701635,0.04920583031876958,0.04785419007678661,0.031836068312922336,0.01748593487324515,68.8321238402125,42.0,212.45570384889797,0.2456140350877193,4.421052631578949,2.2865497076023398,0.7508736474869618,0.27353100970625266,0.19705049179201412,0.0001044036638800503,0.027372799874418697,0.037821648955662916,0.002272767797164959,0.04920583031876958,0.04936802038499282,0.031836068312922336,0.027372799874418697,1820.7994306300907,42.0,212.45570384889797,0.2456140350877193,4.421052631578949,0.09406394189384884,0.03340957614540355,2.3884665734600032,0.03263642264913305,0.0008844547377859521,0.027353177795655676,4.949708238910778e-06,0.002245409364192021,0.04920583031876958,0.05087947477802823,0.031836068312922336,0.027353177795655676,257.8867391673198,42.0,212.45570384889797,0.2456140350877193,4.421052631578949,0.6643979126367591,0.2480622254050656,39.211500000000015,0.17967497096767146,0.017505299782399546,0.01743234842554751,1.8810545622822325e-05,0.0022154273121308336,0.04920583031876958,0.046850596707547015,0.031836068312922336,0.01729718712220685,10.15716992365949,42.0,212.45570384889797,0.2456140350877193,4.421052631578949,14.63474152046784,4.9012095672605165
ktnP1,1,3634,21.2557,5.0,0.5,0.002519719156741457,0.008807281980617318,0.056401680067376316,0.0018945254781187711,0.045256174558916534,0.03950349678533691,0.029376250603080637,0.00917189792801588,69.45122973431829,39.0,192.35119387601085,0.2549019607843137,4.333333333333333,2.241830065359477,0.8181368039330104,0.22132204365073813,0.2308443464284576,0.00010023278182000476,0.00015697663010419324,0.00511236022893153,0.001929898160610788,0.045256174558916534,0.04222399479529562,0.029376250603080637,0.00015697663010419324,1902.693467691338,39.0,192.35119387601085,0.2549019607843137,4.333333333333333,0.08831427580915836,0.034074418953217604,1.3948249590761008,0.037386880615845434,0.0007987729838937744,0.022280870435413932,0.00011815487857944309,0.0014951381466113715,0.045256174558916534,0.034571985951523755,0.029376250603080637,0.022280870435413932,262.54716028549666,39.0,192.35119387601085,0.2549019607843137,4.333333333333333,0.6029891395156138,0.23595531225767685,32.363510000000005,0.2269967516384813,0.017020775857508524,0.025996951769693417,3.0374253060829437e-05,0.0018352312146339355,0.045256174558916534,0.03729349737633851,0.029376250603080637,0.02587464106670117,10.278060701433716,39.0,192.35119387601085,0.2549019607843137,4.333333333333333,14.497070261437907,5.596920942229451
ktnP1,1,3636,35.2007,6.0,0.3333333333333333,0.0026397676007193127,0.037813400311295466,0.06633435926831682,0.00224980610602738,0.049054100810325615,0.053261719940254734,0.04235517909605754,0.038897207390850584,70.97213823757974,43.0,204.1165886010827,0.2263157894736842,4.3,2.3526315789473684,0.6655637619713064,0.18432252538220045,0.11336177130198424,9.533451990711591e-05,0.07945960795086633,4.312168757517677e-05,0.0019441818239396625,0.049054100810325615,0.04740556841769802,0.04235517909605754,0.07945960795086633,2245.6558784366766,43.0,204.1165886010827,0.2263157894736842,4.3,0.07312017410735618,0.022337435703733984,4.3912516203367495,0.02888350197299361,0.0009109362577633637,0.121048603889096,5.42795857170939e-06,0.0035796814277720634,0.049054100810325615,0.06065166512265072,0.04235517909605754,0.121048603889096,298.15912323183016,43.0,204.1165886010827,0.2263157894736842,4.3,0.570138998034485,0.18507952930958235,46.196999999999996,0.17039161378961173,0.018383122676990424,0.04120636345073636,9.715729000471902e-05,0.002436238479315308,0.049054100810325615,0.05456525878168583,0.04235517909605754,0.04092923547680017,10.263002503687536,43.0,204.1165886010827,0.2263157894736842,4.3,16.777823263157906,4.431049200510895
ktnP1,1,3648,23.2023,4.0,0.6666666666666666,0.0024281971558362033,0.000918686460051724,0.06376706073084583,0.0015619303123721195,0.041476763365182814,0.029290643974737532,0.016676024936358506,0.0008845934269601595,69.50199106449139,36.0,179.5469282087278,0.2647058823529412,4.235294117647058,2.1323529411764706,0.9358222275240896,0.1529052155639278,0.2619745018463611,9.287327358274526e-05,0.0,0.002053234658762764,0.0015069318290852332,0.041476763365182814,0.02974846677155925,0.016676024936358506,0.0,1985.538325982128,36.0,179.5469282087278,0.2647058823529412,4.235294117647058,0.07761146848057521,0.03467457092054342,0.8012630827899709,0.04342800035411568,0.0006818165237827531,0.10983458587602772,3.572213716965425e-05,0.0009117036819474852,0.041476763365182814,0.017780213973185483,0.016676024936358506,0.10983458587602772,293.7407157979249,36.0,179.5469282087278,0.2647058823529412,4.235294117647058,0.5493866383462036,0.29346068791809843,25.18805,0.3168297522665629,0.016331655719643737,0.010352680350858678,5.839032678343534e-05,0.0014297119453927064,0.041476763365182814,0.02590960608386595,0.016676024936358506,0.010569558557392951,10.376698266547868,36.0,179.5469282087278,0.2647058823529412,4.235294117647058,14.830692205882347,6.560317741951352
ktnP1,1,3657,30.9738,6.0,0.3333333333333333,0.0026787441907972854,0.046137573683825615,0.06273024840163922,0.0022562542676522377,0.048011928295545916,0.05302148703199508,0.0459259286631877,0.04340904298524709,72.12186147186159,41.0,189.04046353816608,0.23976608187134504,4.3157894736842115,2.3157894736842106,0.6915910108928964,0.2163997290950814,0.13902745400185995,0.00010078862373034392,0.038930204265839916,0.00011179418678641929,0.002087817098229245,0.048011928295545916,0.04908147604300018,0.0459259286631877,0.038930204265839916,2138.2614251950354,41.0,189.04046353816608,0.23976608187134504,4.3157894736842115,0.08064177178847187,0.024072545590841692,1.978855777090628,0.025547675751585543,0.0008562451299564928,0.013539234346486666,7.484943116726466e-07,0.0020650719996266977,0.048011928295545916,0.0484175610058256,0.0459259286631877,0.013539234346486666,281.9746845001975,41.0,189.04046353816608,0.23976608187134504,4.3157894736842115,0.6402666558486041,0.2400466509207444,39.96832000000001,0.15694189909361564,0.018094651819140592,0.06690175174317944,0.00015234757361692552,0.002223266449813726,0.048011928295545916,0.04979050154745758,0.0459259286631877,0.06663977956434079,10.75340755807328,41.0,189.04046353816608,0.23976608187134504,4.3157894736842115,15.668051578947383,5.2114898066857664
ktnP1,1,3662,22.5812,6.0,0.4,0.002614948742037041,0.02806692759968873,0.07494235322827603,0.002223095216165793,0.04946976768273336,0.04585255202646804,0.0353796531895182,0.028838136918483536,71.25294933824371,42.0,212.76506780112462,0.2456140350877193,4.421052631578949,2.2514619883040936,0.7806193977830417,0.2735390514468385,0.19487373651109013,0.00010405401906110614,0.017149696838883108,0.0011440801884597953,0.0023147330324590496,0.04946976768273336,0.049552658778352174,0.0353796531895182,0.017149696838883108,1967.1644230989605,42.0,212.76506780112462,0.2456140350877193,4.421052631578949,0.09028983638881148,0.033159818877617174,3.020163917991012,0.03322770508691195,0.0009139341292490439,0.05027176579086788,5.641278696290685e-05,0.0026656380333498464,0.04946976768273336,0.05159444077568421,0.0353796531895182,0.05027176579086788,275.85133498712656,42.0,212.76506780112462,0.2456140350877193,4.421052631578949,0.6324612892886529,0.27093219627508425,37.5204,0.17364393440395803,0.01761397539725259,0.024911714958175263,3.689893198578787e-05,0.0021070962588926536,0.04946976768273336,0.04442874877684678,0.0353796531895182,0.02421149423816053,10.4710933746298,42.0,212.76506780112462,0.2456140350877193,4.421052631578949,14.820091111111104,5.0880614179896
ktnP1,1,3663,20.8748,6.0,0.4,0.002676238344339605,0.062226137146902886,0.053620446209699406,0.0022107681812454424,0.05117658893946085,0.05852166929825865,0.058275856695073014,0.06568222146568635,71.8310828060831,50.0,252.30345329624646,0.1976284584980237,4.3478260869565215,2.474308300395257,0.6420164837613158,0.2676809684937025,0.18676365996646255,0.00010759539958066336,0.011263073209975863,0.11436431012246752,0.0021680405915767077,0.05117658893946085,0.06476219080623165,0.058275856695073014,0.011263073209975863,1878.010033082444,50.0,252.30345329624646,0.1976284584980237,4.3478260869565215,0.10774110900037297,0.028683186998242943,2.2203214374461897,0.032779857918414174,0.0009121803345314178,0.007858642544591173,9.200317999475771e-07,0.002104395775431186,0.05117658893946085,0.0692151852603706,0.058275856695073014,0.007858642544591173,246.2800426038804,50.0,252.30345329624646,0.1976284584980237,4.3478260869565215,0.750251113444551,0.20035575420107446,39.90509999999999,0.18112234632613025,0.018165235272258055,0.023952696496283458,5.343767568993206e-05,0.002218882299781291,0.05117658893946085,0.058637537376533815,0.058275856695073014,0.024333067930665787,10.519934541642511,50.0,252.30345329624646,0.1976284584980237,4.3478260869565215,15.86742086956523,3.9872776711105336
ktnP1,1,3664,15.0773,4.0,0.6666666666666666,0.002379468932537529,0.0001139262503200969,0.058656454272805685,0.0015895159156068285,0.03984138463789615,0.02324304575276196,0.007433320904558963,0.0001687273769073219,67.59752469752522,30.0,147.2609028785499,0.3296703296703297,4.285714285714286,1.945054945054945,1.1619643645856066,0.20458874552524905,0.33867150045965416,9.6629171738342e-05,0.0,0.0008512614225553111,0.0019717751633003284,0.03984138463789615,0.028537737195140807,0.007433320904558963,0.0,1801.1277907825204,30.0,147.2609028785499,0.3296703296703297,4.285714285714286,0.0698146795156246,0.042843101667011024,1.00460646766975,0.06390633368312718,0.0007028516658261478,0.013048682377411065,0.00010921442147891285,0.001007194572889301,0.03984138463789615,0.008361647316541612,0.007433320904558963,0.013048682377411065,282.7145808374243,30.0,147.2609028785499,0.3296703296703297,4.285714285714286,0.5148145480166387,0.3941832411438563,23.789058,0.2967872479559038,0.015659586103870027,0.007699070936141428,5.916554404192741e-05,0.0013892585215280696,0.03984138463789615,0.018670331787548573,0.007433320904558963,0.008016251526843005,10.328365317442259,30.0,147.2609028785499,0.3296703296703297,4.285714285714286,13.405790373626376,8.707995763819524
ktnP1,1,3666,35.3106,7.0,0.3333333333333333,0.00287823154527714,0.05719171865770715,0.09572831142746828,0.002554177385927779,0.053797794915172725,0.06843314486615644,0.07090705630132914,0.060168838282487924,76.09711122211121,49.0,245.9558008511351,0.2121212121212121,4.454545454545454,2.4242424242424243,0.6270572287475361,0.22284214794287813,0.11793488567043955,0.00010490158063673344,0.09955261660420303,0.00139759757462595,0.002242800109078203,0.053797794915172725,0.060446426431987686,0.07090705630132914,0.09955261660420303,2363.554415322716,49.0,245.9558008511351,0.2121212121212121,4.454545454545454,0.07634250738757557,0.019849349334478385,2.300723396478064,0.02283458998509412,0.0009430206847055473,0.06684261130624178,5.872870729717765e-05,0.002178317011409716,0.053797794915172725,0.07199723566082253,0.07090705630132914,0.06684261130624178,299.74101171533187,49.0,245.9558008511351,0.2121212121212121,4.454545454545454,0.6096607756290814,0.18312601413251792,54.37402800000001,0.17701251772155774,0.020234725028249318,0.07475447461320657,0.00028662154355526035,0.002697508078326834,0.053797794915172725,0.07157391018551842,0.07090705630132914,0.07533588629863823,10.771057341312568,49.0,245.9558008511351,0.2121212121212121,4.454545454545454,18.1531886969697,4.815238405023022
