plant,time point,cell,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,katz centrality.1,current flow betweenness centrality.1,communicability betweenness centrality.1,harmonic centrality.1,size on 2 neighborhood.1,estrada index on 2 neighborhood.1,abs graph density on 2 neighborhood.1,rel graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,weighted node degree.2,clustering coefficient.2,information centrality.2,betweenness centrality.2,eigenvector centrality.2,page rank.2,katz centrality.2,current flow betweenness centrality.2,communicability betweenness centrality.2,load centrality.2,harmonic centrality.2,size on 2 neighborhood.2,estrada index on 2 neighborhood.2,abs graph density on 2 neighborhood.2,rel graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,clustering coefficient.3,information centrality.3,betweenness centrality.3,eigenvector centrality.3,page rank.3,katz centrality.3,current flow betweenness centrality.3,communicability betweenness centrality.3,load centrality.3,harmonic centrality.3,size on 2 neighborhood.3,estrada index on 2 neighborhood.3,abs graph density on 2 neighborhood.3,rel graph density on 2 neighborhood.3,avg path length on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3
p3 FM6 flower 1,2,14097,6.0,0.4,0.0033899373485027787,0.024509831035582,0.08094721038646117,0.0025600295362220604,0.0522791719511067,0.0481793304204465,0.03257747423058853,0.02710873295812575,67.48593906093933,42.0,210.36258180535458,0.2456140350877193,4.421052631578949,2.2923976608187133,0.7554825104784721,0.17960040280883433,0.1631583670270544,8.719265635680987e-05,0.00017525726457510657,0.002637277010460072,0.0522791719511067,0.053268698441520684,0.03257747423058853,2618.6772006135743,42.0,210.36258180535458,0.2456140350877193,4.421052631578949,0.05818479770551239,0.020226128197253043,3.6160405465359937,0.016577241919974874,0.0010291506744694284,0.058888772900464535,9.075811366361281e-05,0.0034280232265560357,0.0522791719511067,0.06030130425316444,0.03257747423058853,0.058888772900464535,318.2312466080169,42.0,210.36258180535458,0.2456140350877193,4.421052631578949,0.522622043085681,0.21228705772792966,0.189869352201684,0.0254802479240395,0.05476959762600398,0.006378512068950375,0.0025766440894824075,0.0522791719511067,0.04617268371255437,0.03257747423058853,0.055131240675618066,9.277907358929435,42.0,210.36258180535458,0.2456140350877193,4.421052631578949,18.2188783625731,6.114739913508124
p3 FM6 flower 1,2,14098,5.0,0.5,0.0032824608329207377,0.01994699535174224,0.08650700070271622,0.00215624360855134,0.04974476799531498,0.04257030621771226,0.042644385413560366,0.01909216281718646,68.52820235320259,47.0,247.35156010716904,0.22380952380952385,4.476190476190476,2.342857142857143,0.7430102559254683,0.1482717533343345,0.20188776969453934,8.50262597302357e-05,0.00240495762874841,0.002128129281476097,0.04974476799531498,0.045882104217019104,0.042644385413560366,2561.999967675481,47.0,247.35156010716904,0.22380952380952385,4.476190476190476,0.0626835307143672,0.0209857082075846,1.2150095209728151,0.018411201999205963,0.0008880425835660256,0.036144892739704566,1.0520161966020943e-07,0.0014984006374063018,0.04974476799531498,0.036199447445673626,0.042644385413560366,0.036144892739704566,303.6705097764404,47.0,247.35156010716904,0.22380952380952385,4.476190476190476,0.5421960543346558,0.21161028926024464,0.2372556824914488,0.024293715915100773,0.04048266671370578,0.004784883058308586,0.0021580727359204357,0.04974476799531498,0.04052564945055289,0.042644385413560366,0.042107758241430635,9.522195741608419,47.0,247.35156010716904,0.22380952380952385,4.476190476190476,17.54970285714284,5.8386772877049395
p3 FM6 flower 1,2,14105,6.0,0.4,0.00334911654065007,0.017972774516344547,0.06974458846165174,0.0025505007997655344,0.05242721149956152,0.04801135251321514,0.02929360936248849,0.017425961928359563,65.11763514263558,44.0,219.9431451943069,0.2315789473684211,4.4,2.3526315789473684,0.7466579650120206,0.17278057960540036,0.15725627565883335,8.618710376836451e-05,0.0008867110476720358,0.002507192717955216,0.05242721149956152,0.05121273183148395,0.02929360936248849,2486.9357176728518,44.0,219.9431451943069,0.2315789473684211,4.4,0.06313572581962201,0.021040807078039958,1.8541895504941253,0.013274665474481029,0.0009630760854705103,0.003836317135549872,1.5970846750281973e-05,0.0018808708416115465,0.05242721149956152,0.05269557283564332,0.02929360936248849,0.003836317135549872,299.82610077011475,44.0,219.9431451943069,0.2315789473684211,4.4,0.5352534266357964,0.20247667027749566,0.1915117833155737,0.024999392239010217,0.03608811957772374,0.0019837668062630646,0.0026339638518094103,0.05242721149956152,0.0469192239761939,0.02929360936248849,0.035933878264281266,9.21915922993167,44.0,219.9431451943069,0.2315789473684211,4.4,18.17198157894737,5.787696240996042
p3 FM6 flower 1,2,14106,7.0,0.3333333333333333,0.0034558136770458468,0.021635929985747183,0.0810313904754341,0.002945036909825741,0.05577333942650719,0.05519553407237481,0.03260523262007905,0.02134468842507398,66.0038184038188,43.0,218.0435215049929,0.25146198830409355,4.526315789473684,2.280701754385965,0.8686594885380226,0.22008636924335168,0.14808975944778585,8.993299009147234e-05,0.002295911989252585,0.003061728699128772,0.05577333942650719,0.06010220167138336,0.03260523262007905,2388.693507332278,43.0,218.0435215049929,0.25146198830409355,4.526315789473684,0.06597728861858677,0.02591202673187349,4.830446098501968,0.014522817308449853,0.0010419804956500749,0.017798423717313012,2.081758663681065e-06,0.004351131420938325,0.05577333942650719,0.07514014052876737,0.03260523262007905,0.017798423717313012,301.94410415541813,43.0,218.0435215049929,0.25146198830409355,4.526315789473684,0.5390255455134729,0.23511291432587195,0.148866383983755,0.0255697139967864,0.042164790940045285,0.002104438927692448,0.0030210725380438626,0.05577333942650719,0.05450236183578153,0.03260523262007905,0.04523959224201456,9.458518585818204,43.0,218.0435215049929,0.25146198830409355,4.526315789473684,16.84881403508772,6.642204815590636
p3 FM6 flower 1,2,14107,6.0,0.4,0.003368420985266637,0.03710116721196986,0.06663506239639568,0.002534749201506767,0.053411864101264216,0.05192436473800735,0.039632106676597736,0.04067379015985473,66.5707237207241,48.0,240.34625120781794,0.20779220779220772,4.363636363636363,2.45021645021645,0.6497415607837197,0.15172126004141465,0.1463530872557131,8.475317270725943e-05,0.000357529712103315,0.0022140936161088565,0.053411864101264216,0.05193571054019105,0.039632106676597736,2660.295150155304,48.0,240.34625120781794,0.20779220779220772,4.363636363636363,0.06558286590343697,0.0184253131112663,1.5652409761001342,0.01652568969799678,0.0009257599125712144,0.12214885954381753,9.463561694679888e-05,0.0015840547229765624,0.053411864101264216,0.0448716253705627,0.039632106676597736,0.12214885954381753,329.7982714743568,48.0,240.34625120781794,0.20779220779220772,4.363636363636363,0.5762506175999647,0.16257444129090687,0.2023458862751766,0.02521575710164189,0.07034150961841157,0.0016737513515022152,0.002706358603864711,0.053411864101264216,0.0505199329505012,0.039632106676597736,0.07035983444838531,9.166117831939905,48.0,240.34625120781794,0.20779220779220772,4.363636363636363,19.00357445887446,4.6327219337199725
p3 FM6 flower 1,2,14285,6.0,0.4,0.003423484042873308,0.03846927539472588,0.08010571543592401,0.0025496974096825106,0.052938892063954864,0.053316521464406144,0.05488308539863514,0.04406788032568175,69.37175602175625,45.0,230.43728336698464,0.2368421052631579,4.5,2.331578947368421,0.7247331038038085,0.2109897210500529,0.19225404520311887,9.098653048522092e-05,1.2867778032202718e-05,0.002850248520638662,0.052938892063954864,0.06285894373792696,0.05488308539863514,2498.832691057091,45.0,230.43728336698464,0.2368421052631579,4.5,0.0696264276024645,0.02207121991621468,2.025793210643896,0.015740850323012083,0.0009721633280242636,0.010987003497050995,9.500763754361403e-05,0.0023714182461934807,0.052938892063954864,0.05470665892729157,0.05488308539863514,0.010987003497050995,290.37677640395486,45.0,230.43728336698464,0.2368421052631579,4.5,0.5346822738231828,0.18521587256987304,0.17995015432221545,0.025469391013629685,0.039609521446955655,0.00909826536040869,0.002450844664270895,0.052938892063954864,0.05163845827500002,0.05488308539863514,0.03926658978808915,9.133656083414838,45.0,230.43728336698464,0.2368421052631579,4.5,17.53878842105264,5.461155758588641
p3 FM6 flower 1,2,14287,6.0,0.4,0.0034483642659822364,0.04441622691146768,0.09518759444489673,0.00254849103338912,0.05328244650777711,0.05248425331498883,0.058326360364833414,0.050839646820847656,70.66471861471868,45.0,234.4344568794017,0.2368421052631579,4.5,2.2894736842105257,0.8180236380687954,0.15404645720720495,0.15123091781178216,8.61045873431098e-05,4.424930330531027e-05,0.0022702689894260326,0.05328244650777711,0.05104134553983311,0.058326360364833414,2799.5719483468847,45.0,234.4344568794017,0.2368421052631579,4.5,0.0589468732463348,0.02113496398867236,1.4258819588086398,0.012755121923861856,0.0009285033710952103,0.08572994415157367,4.933822967387062e-06,0.0018545144773753856,0.05328244650777711,0.043549127955126235,0.058326360364833414,0.08572994415157367,322.26873564319163,45.0,234.4344568794017,0.2368421052631579,4.5,0.5299482946531379,0.22601748663552634,0.2071479852599577,0.02644932487995268,0.044642105678080427,0.016971399412548372,0.0026987176883407553,0.05328244650777711,0.052364689245767836,0.058326360364833414,0.04349508145649564,9.034327207735275,45.0,234.4344568794017,0.2368421052631579,4.5,19.037986842105266,7.057990777707232
p3 FM6 flower 1,2,14289,4.0,0.6666666666666666,0.0030172583917504256,0.005161577713006808,0.07064340767849539,0.0018136154714525968,0.043927117436421394,0.026523284861624943,0.016490404024673642,0.005820238286801813,66.04417526917554,36.0,182.9667649541794,0.2647058823529412,4.235294117647058,2.110294117647059,0.8021443187558112,0.11461455063420894,0.25723362021177903,7.807945059047537e-05,0.00014395066184531464,0.0017770356381707796,0.043927117436421394,0.029148742010259437,0.016490404024673642,2639.146438420849,36.0,182.9667649541794,0.2647058823529412,4.235294117647058,0.05673523139452207,0.02149535909180469,0.6942251204291858,0.01980477503988464,0.0007159611134920893,0.03690171720862258,3.2124095247956517e-07,0.0011012514987886347,0.043927117436421394,0.014889529857019248,0.016490404024673642,0.03690171720862258,314.0193343165384,36.0,182.9667649541794,0.2647058823529412,4.235294117647058,0.4968097801963782,0.1990340811285763,0.3159697509067266,0.02185472555504937,0.02539128475591037,0.010311213736591293,0.0015835972908148318,0.043927117436421394,0.02053086282724028,0.016490404024673642,0.024203159524679427,9.046714193006977,36.0,182.9667649541794,0.2647058823529412,4.235294117647058,17.071777941176478,6.2767147126561476
p3 FM6 flower 1,2,14290,7.0,0.3333333333333333,0.0035950834274446905,0.07631402321250019,0.11014661267926512,0.0029294666959626034,0.05906704434697563,0.0663905080380567,0.08520296761036741,0.0720703803404819,71.94864857364864,57.0,313.93399338755415,0.19,4.56,2.486666666666667,0.6041193866262031,0.2106877154991387,0.1428383919153654,9.24470093968619e-05,0.0006699407337481063,0.002861955620954127,0.05906704434697563,0.07226171089666206,0.08520296761036741,2822.0737716078584,57.0,313.93399338755415,0.19,4.56,0.07056280258856255,0.017847664054889318,2.4862706246263806,0.014256637758760309,0.001053786675238594,0.018672686465890702,9.60440913653469e-07,0.002904722083038584,0.05906704434697563,0.07862356082536659,0.08520296761036741,0.018672686465890702,301.954045518992,57.0,313.93399338755415,0.19,4.56,0.5992461362383759,0.15755592367518936,0.16689320948754574,0.027391486712281626,0.07583176097031971,0.01734847443025441,0.0031536243076221893,0.05906704434697563,0.06863036601692805,0.08520296761036741,0.07539337066348283,9.400904088404241,57.0,313.93399338755415,0.19,4.56,19.540323333333333,4.784545937213104
p3 FM6 flower 1,2,14305,7.0,0.3333333333333333,0.003498190866961189,0.05206452269050728,0.08031617919478644,0.0029769997319718466,0.05612122562159287,0.060357956368356135,0.06260222499500559,0.05063445533293789,69.94370351870369,44.0,220.04082350773362,0.2315789473684211,4.4,2.305263157894737,0.72529351444482,0.2337737743371213,0.15541213178726973,9.15304837178754e-05,1.113329854981136e-05,0.0031963022769018576,0.05612122562159287,0.06730509985316653,0.06260222499500559,2618.7752751388016,44.0,220.04082350773362,0.2315789473684211,4.4,0.0650383303588371,0.020596059816160032,3.606581920801532,0.014254430099309084,0.0010364196535013485,0.009695182420794405,0.001944857318967052,0.003631779138018328,0.05612122562159287,0.06994275188365584,0.06260222499500559,0.009695182420794405,298.2964828136661,44.0,220.04082350773362,0.2315789473684211,4.4,0.5125667160871276,0.18732821581382714,0.15586952629583825,0.026451102815899543,0.06516977733659292,0.007603147662754617,0.003131031956320892,0.05612122562159287,0.061518579404107314,0.06260222499500559,0.0661420138707657,9.177402824689388,44.0,220.04082350773362,0.2315789473684211,4.4,18.39430894736843,5.593975899661082
p3 FM6 flower 1,2,14316,4.0,0.6666666666666666,0.003074145435007621,0.0008515641292784347,0.07699431927082111,0.0017947473871898368,0.044943151393280936,0.030700971897911745,0.01946510935743973,0.0008983520147524938,66.17548840048873,40.0,203.3431300421932,0.23391812865497075,4.2105263157894735,2.2163742690058483,0.7993177110375691,0.10679590090725204,0.2391514220141849,7.767883517810899e-05,0.00030141868004913015,0.001695959450397748,0.044943151393280936,0.032206894516245414,0.01946510935743973,2603.012196503438,40.0,203.3431300421932,0.23391812865497075,4.2105263157894735,0.05484052774049839,0.02038387178940034,0.7005053978141539,0.01825998559796908,0.0007379026341427572,0.057623049219687875,1.404804340762263e-06,0.0010188875566342671,0.044943151393280936,0.022050819870934376,0.01946510935743973,0.057623049219687875,317.811093867937,40.0,203.3431300421932,0.23391812865497075,4.2105263157894735,0.4986548881691237,0.1867535916514438,0.3198879948699944,0.022282286649787486,0.043665316871361146,0.007407189083717507,0.0016015899358851,0.044943151393280936,0.024204419401866496,0.01946510935743973,0.04446344604417853,9.322582979666283,40.0,203.3431300421932,0.23391812865497075,4.2105263157894735,18.119464327485368,6.538536010226407
p3 FM6 flower 1,2,14326,7.0,0.3333333333333333,0.0035922582395127977,0.03549049922841612,0.10755909346593498,0.0029264743386307906,0.05808703931419425,0.06499039815149228,0.06280485339423186,0.03655162136439264,70.18369130869144,49.0,256.4241293762156,0.2121212121212121,4.454545454545454,2.389610389610389,0.6982564432706704,0.17239966064182294,0.12059710568455305,8.852231206894309e-05,0.00021457697177571522,0.0025714062457970325,0.05808703931419425,0.061433277512930574,0.06280485339423186,2845.0081950115277,49.0,256.4241293762156,0.2121212121212121,4.454545454545454,0.058841375134289525,0.01739362634605244,3.7576129489784855,0.013189088523578094,0.0010449044876272584,0.03456600031316875,4.478730433962768e-05,0.0036416092172413283,0.05808703931419425,0.07388059787260642,0.06280485339423186,0.03456600031316875,314.1099984177362,49.0,256.4241293762156,0.2121212121212121,4.454545454545454,0.5568271778560688,0.17667592366059628,0.169379809046861,0.027673301896926742,0.05692154165134989,0.013742698336151936,0.0032791370395243405,0.05808703931419425,0.06947627800402492,0.06280485339423186,0.057618623196561226,9.266457868891463,49.0,256.4241293762156,0.2121212121212121,4.454545454545454,19.864899999999984,5.89161019774917
p3 FM6 flower 1,2,14328,8.0,0.2857142857142857,0.003721399088898061,0.1435246221878288,0.12729927388957998,0.0032955738125209173,0.06369476858707376,0.07999822857593522,0.13241640310446426,0.14344248828686326,73.2814047064048,57.0,312.7296627948412,0.19,4.56,2.48,0.6046283269001271,0.2026933011124801,0.1074130886111432,9.2681561623372e-05,0.0013418343115517595,0.002824304638257907,0.06369476858707376,0.07652324872050174,0.13241640310446426,2912.552491374927,57.0,312.7296627948412,0.19,4.56,0.0654645670553516,0.0166065446313567,3.594986183463223,0.011206215100231705,0.001103590598941613,0.055013309671694766,7.945236151234028e-07,0.0038092842166412475,0.06369476858707376,0.10502170868331034,0.13241640310446426,0.055013309671694766,314.7161116418085,57.0,312.7296627948412,0.19,4.56,0.5928470111402182,0.16718037133143335,0.14099442132635895,0.028350305366059182,0.09397850653571116,0.01332531627658996,0.0037061475753649813,0.06369476858707376,0.08661151013311334,0.13241640310446426,0.09371083691628827,9.625743344370068,57.0,312.7296627948412,0.19,4.56,19.938715999999975,5.0294655242242285
p3 FM6 flower 1,2,14335,5.0,0.5,0.0032945130643676234,0.00933408284123355,0.07890510302583988,0.002166660339140566,0.04916015908119742,0.04317662754997055,0.03337438895767606,0.010444064761646304,68.01405538905568,43.0,214.96997778050425,0.2263157894736842,4.3,2.3263157894736843,0.711301108172625,0.13705692699402885,0.1895582199093616,8.323151856533968e-05,5.934518368789911e-05,0.002089488529809037,0.04916015908119742,0.0447134304302419,0.03337438895767606,2656.569245493145,43.0,214.96997778050425,0.2263157894736842,4.3,0.05599269071009315,0.018097983974947558,1.2935361702642258,0.01977336735594316,0.000904206591683432,0.07406440837204446,0.00025199186200528054,0.001329654093427261,0.04916015908119742,0.035293678626796075,0.03337438895767606,0.07406440837204446,322.25135111025884,43.0,214.96997778050425,0.2263157894736842,4.3,0.5180238555537615,0.1861436783097063,0.2446935041301261,0.02434024929411916,0.06848427490817692,0.007970396426479304,0.0019829834801861445,0.04916015908119742,0.03602617623382748,0.03337438895767606,0.0687916640841119,9.329547909869143,43.0,214.96997778050425,0.2263157894736842,4.3,19.394429473684227,6.101678708850352
p3 FM6 flower 1,2,14341,6.0,0.4,0.003296190950660009,0.0076357752509207625,0.06126873242595275,0.002574876495281892,0.05153552889849978,0.04413547854447554,0.023042630950040083,0.008558703946257318,64.25016927516975,40.0,201.00232282458927,0.26143790849673204,4.4444444444444455,2.2091503267973858,0.8274213524915913,0.22954673156054275,0.1957159407216137,8.88632566704792e-05,0.00012911544815505903,0.003091757234418685,0.05153552889849978,0.055620337896971586,0.023042630950040083,2331.300420562956,40.0,201.00232282458927,0.26143790849673204,4.4444444444444455,0.06066261305350006,0.023804802869214044,2.491397202132992,0.016688168447227508,0.0009606587587817756,0.00023487655931937992,0.00027221861434111613,0.002580169887405362,0.05153552889849978,0.04318095409952552,0.023042630950040083,0.00023487655931937992,284.9208060402515,40.0,201.00232282458927,0.26143790849673204,4.4444444444444455,0.5266580625575785,0.2220934524687918,0.17899484240317062,0.024404992648851383,0.02839648272434798,0.0019603047969747648,0.002543369262070284,0.05153552889849978,0.041404592029004726,0.023042630950040083,0.02860282721274652,9.029468725897248,40.0,201.00232282458927,0.26143790849673204,4.4444444444444455,16.812278431372537,6.179000460311513
p3 FM6 flower 1,2,14342,5.0,0.5,0.0031378348507204177,0.002083512864660146,0.05633199849665289,0.0022041594932523017,0.04676331629614125,0.03293948818435643,0.013933953400711432,0.0017915902949535122,62.7735153735159,35.0,172.1993693650891,0.2916666666666667,4.375,2.1,1.0008307810573185,0.13834022085853362,0.21013463931189333,8.064843976387597e-05,5.123270048936694e-05,0.0020221509174672705,0.04676331629614125,0.031217258233406032,0.013933953400711432,2506.437696396309,35.0,172.1993693650891,0.2916666666666667,4.375,0.05611887707984261,0.028511391892274064,0.9805911101543736,0.019092138330159845,0.0007722385417504238,0.0751865963776815,0.00016468482224634367,0.0012011850692542447,0.04676331629614125,0.012787887165419351,0.013933953400711432,0.0751865963776815,325.46545187448487,35.0,172.1993693650891,0.2916666666666667,4.375,0.4709605375818088,0.27178288918946697,0.2361363602752207,0.022969927905734752,0.029989428479596424,0.0029750879421411146,0.002089163997779297,0.04676331629614125,0.027129281393833547,0.013933953400711432,0.030076840518816227,9.01710414929973,35.0,172.1993693650891,0.2916666666666667,4.375,16.457338333333336,7.851207552715218
p3 FM6 flower 1,2,16086,7.0,0.3333333333333333,0.003505604011671901,0.042296250537932116,0.08035963906629097,0.0029300887644753072,0.05678540112350145,0.06065235026270209,0.045960611760978064,0.0452508405213972,67.26650016650039,47.0,237.21655796015904,0.22380952380952385,4.476190476190476,2.4,0.7437871132826708,0.16090486050304526,0.1194062691588135,8.640841295461895e-05,0.00020244068144060272,0.0023500371853579717,0.05678540112350145,0.05362985322037006,0.045960611760978064,2724.232053542821,47.0,237.21655796015904,0.22380952380952385,4.476190476190476,0.06401375852167095,0.02113488920162814,1.7991639524995502,0.010910349993376194,0.0009648260787142748,0.1307218539589749,0.00012859107665440302,0.0019059993569003973,0.05678540112350145,0.05089303218443369,0.045960611760978064,0.1307218539589749,333.32169374774514,47.0,237.21655796015904,0.22380952380952385,4.476190476190476,0.5321789930073572,0.18027366162101308,0.1689510693226371,0.026518525186782698,0.06501916559536819,0.004228698544497903,0.0032229569983286176,0.05678540112350145,0.06190466242862544,0.045960611760978064,0.06469310401640277,9.182232074513498,47.0,237.21655796015904,0.22380952380952385,4.476190476190476,18.573313333333324,5.386955539937653
p3 FM6 flower 2,0,43724,5.0,0.5,0.004242288066095877,0.005147697284579828,0.0705576125478975,0.002859211953494231,0.054671710780046914,0.03795955550104293,0.018185804131098854,0.005470657701150699,54.72788600288635,39.0,192.4018465986496,0.2549019607843137,4.333333333333333,2.235294117647059,0.8794580930655493,0.1429343924401475,0.2895395326211224,0.0001022680535228114,0.011091312122135693,0.0030011004993563697,0.054671710780046914,0.04258211477249428,0.018185804131098854,2269.146409996321,39.0,192.4018465986496,0.2549019607843137,4.333333333333333,0.05871707972343169,0.023617892359272488,1.3721344516418663,0.0194331460617032,0.0011069633665386767,0.02414715719063545,8.496133743383469e-06,0.002040044263714432,0.054671710780046914,0.03559844502300345,0.018185804131098854,0.02414715719063545,277.17976421344844,39.0,192.4018465986496,0.2549019607843137,4.333333333333333,0.4720113552417445,0.1967384221639034,0.2430569816359732,0.033002445521861073,0.030621609893801593,0.058837068386628284,0.002690594940232591,0.054671710780046914,0.03318865481294249,0.018185804131098854,0.03194363154960981,7.367965795626628,39.0,192.4018465986496,0.2549019607843137,4.333333333333333,18.24807647058823,6.9900098887442494
p3 FM6 flower 2,0,43766,6.0,0.4,0.004380325637078109,0.010470975415088063,0.08578620675634943,0.0033791907264555435,0.05907960013518378,0.043932589625944735,0.02288649621516837,0.012198458955597936,54.662712287712644,38.0,193.65769133253346,0.2794117647058824,4.470588235294118,2.139705882352941,0.9546177525282972,0.15359556527660098,0.2139273462967828,0.0001015300265688518,0.0010180837794463464,0.003383651832312119,0.05907960013518378,0.04761535698666161,0.02288649621516837,2495.379429309937,38.0,193.65769133253346,0.2794117647058824,4.470588235294118,0.05024763741578634,0.02306515063211689,1.3317764385964783,0.014111483722853804,0.001057928114613868,0.05527313266443702,0.0003036519310521788,0.0025926493877634765,0.05907960013518378,0.0306398946424232,0.02288649621516837,0.05527313266443702,286.5758449662089,38.0,193.65769133253346,0.2794117647058824,4.470588235294118,0.4700840190615333,0.250816075804666,0.2012418457783112,0.03443277139921346,0.05444782632280176,0.08825802893016349,0.0033725590369484645,0.05907960013518378,0.039009875616990056,0.02288649621516837,0.05439694816053512,7.217079568450272,38.0,193.65769133253346,0.2794117647058824,4.470588235294118,18.255919117647068,8.532634204120043
p3 FM6 flower 2,0,43768,4.0,0.6666666666666666,0.004028021469855031,0.004276840739008615,0.08053183465306965,0.0023488272212162844,0.05122722821447799,0.03083620625625355,0.019619278348197072,0.004323902343469235,55.64618159618187,39.0,203.22240032062743,0.2549019607843137,4.333333333333333,2.150326797385621,0.8124530671820145,0.10064245407832674,0.33074931327437496,9.357190906660128e-05,0.0008560856278903544,0.0023827864046082,0.05122722821447799,0.034408371647662916,0.019619278348197072,2584.934250833177,39.0,203.22240032062743,0.2549019607843137,4.333333333333333,0.050043209233715816,0.018446178408508672,0.6436936780041189,0.022071472606853843,0.0008704678384880041,0.034314381270903006,6.840348309346398e-06,0.001451080717219335,0.05122722821447799,0.01824712165780845,0.019619278348197072,0.034314381270903006,294.9077300060074,39.0,203.22240032062743,0.2549019607843137,4.333333333333333,0.4549228429104324,0.20075904747391687,0.32854033034981195,0.030924978953193023,0.028608042053939207,0.09761154932157703,0.0020810000613781373,0.05122722821447799,0.025898240115006625,0.019619278348197072,0.028016231767930132,7.144805481149407,39.0,203.22240032062743,0.2549019607843137,4.333333333333333,18.40027712418301,7.247900528208966
p3 FM6 flower 2,0,43774,6.0,0.4,0.004517695456158279,0.012795722418523564,0.09833894796371144,0.003338500941456903,0.060782996068503015,0.05200626351789315,0.030880289385931382,0.011475229870387006,55.98624986125017,44.0,222.071203054596,0.2315789473684211,4.4,2.3421052631578947,0.7162096602432015,0.14157683561783813,0.1967737897688603,0.00010369711738176392,0.002585747768673519,0.0030698276891218705,0.060782996068503015,0.052998879911801834,0.030880289385931382,2487.5371649797485,44.0,222.071203054596,0.2315789473684211,4.4,0.0588325796443803,0.01873873300531429,1.4092030639347664,0.014519679759115547,0.0011272665028868546,0.06274247491638796,1.7126581412654375e-05,0.0023995086612342365,0.060782996068503015,0.04126212833444199,0.030880289385931382,0.06274247491638796,290.78081341285395,44.0,222.071203054596,0.2315789473684211,4.4,0.4974989474055492,0.19161099788279,0.21424139124413447,0.03604566756378722,0.04279854845603327,0.10747679330463183,0.003507014548944963,0.060782996068503015,0.0508594020853224,0.030880289385931382,0.04177283653846153,7.243677083020549,44.0,222.071203054596,0.2315789473684211,4.4,19.49094473684212,6.153707040509285
p3 FM6 flower 2,0,43775,6.0,0.4,0.0044371087369945725,0.013479399775996777,0.08790221970201419,0.0033606580263611024,0.059470415841084825,0.04702176993425794,0.024294461837556684,0.013614938187047851,55.18313908313942,40.0,199.59790822219705,0.26143790849673204,4.4444444444444455,2.241830065359477,0.8455276801334686,0.15304333799184947,0.20668848868573664,0.00010321708080417754,0.002189525967477552,0.003331354812206775,0.059470415841084825,0.050680030606580787,0.024294461837556684,2418.874160753021,40.0,199.59790822219705,0.26143790849673204,4.4444444444444455,0.05455316376550669,0.021570879544092668,1.7504614324749488,0.014422160041786897,0.0011116615266814438,0.06561872909698996,3.391780099072209e-05,0.0031867577203806416,0.059470415841084825,0.038904539238138434,0.024294461837556684,0.06561872909698996,286.67512378988187,40.0,199.59790822219705,0.26143790849673204,4.4444444444444455,0.4689784292373049,0.2321624509820369,0.2058893467344792,0.03518877787987053,0.05422694342968503,0.09066243157301132,0.003424030834688319,0.059470415841084825,0.044549967856511635,0.024294461837556684,0.05508570234113712,7.200134361835411,40.0,199.59790822219705,0.26143790849673204,4.4444444444444455,18.821809803921568,7.349388789495848
p3 FM6 flower 2,0,43780,6.0,0.4,0.004580700859947585,0.0599678107446879,0.10135121128295296,0.003310255891612226,0.06223915698212967,0.059132043433276216,0.06605619815309621,0.060736731772266996,59.01987456987482,50.0,263.8097570004787,0.21645021645021648,4.545454545454546,2.398268398268398,0.6654517749284392,0.14540889225575354,0.1984358937777045,0.00010334018846077133,0.0012572078439673767,0.003457694947080865,0.06223915698212967,0.06201271564202755,0.06605619815309621,2802.0058945915166,50.0,263.8097570004787,0.21645021645021648,4.545454545454546,0.05226778219213295,0.015065506662143478,3.180210374952143,0.017182252599066982,0.0012953044420859867,0.03674470457079153,1.9284806420301352e-05,0.00479243893361485,0.06223915698212967,0.0821888269914666,0.06605619815309621,0.03674470457079153,298.4674259931028,50.0,263.8097570004787,0.21645021645021648,4.545454545454546,0.4906505941522367,0.16909493062682868,0.20985991544891955,0.03653538414082513,0.07656817441284461,0.15033967582078533,0.003321847017455011,0.06223915698212967,0.057762490644188015,0.06605619815309621,0.07549994121028428,7.181486642130412,50.0,263.8097570004787,0.21645021645021648,4.545454545454546,21.05215930735931,6.149262892397534
