,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,42.24,49.81,30.42,46.51,44.23,47.18,40.78,55.42,45.34,0.638,30.07,38.88,7.89,43.43,34.9,33.69,34.36,31.01,35.71,0.4933
split 1,44.44,49.88,41.32,42.11,45.05,45.89,42.16,48.23,47.3,0.631,25.93,38.87,25.48,13.44,29.7,30.88,28.5,40.41,23.73,0.498
split 2,45.0,51.08,42.51,41.42,45.76,47.15,42.45,53.11,45.89,0.6367,31.1,38.84,33.63,20.83,33.1,36.46,31.87,31.48,46.03,0.5117
split 3,45.4,51.24,42.4,42.57,46.21,47.75,42.15,51.05,50.04,0.6448,24.49,49.58,5.97,17.92,34.33,33.56,34.6,33.24,32.83,0.5148
split 4,45.03,48.97,42.6,43.53,45.37,46.0,42.77,49.22,46.0,0.6339,33.63,37.58,23.8,39.52,34.92,35.19,35.88,35.86,33.83,0.5259
split 5,44.14,51.26,42.61,38.55,45.19,46.46,41.94,49.53,47.9,0.6359,28.88,32.95,12.53,41.17,32.06,31.48,29.56,30.4,34.48,0.4977
mean,44.38,50.37,40.31,42.45,45.3,46.74,42.04,51.09,47.08,0.6367,29.02,39.45,18.22,29.38,33.17,33.54,32.46,33.73,34.44,0.5069
std,1.04,0.87,4.45,2.38,0.62,0.67,0.62,2.48,1.59,0.0042,3.08,4.99,10.09,12.23,1.86,1.94,2.72,3.49,6.5,0.0115
