,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.4103942652329753
train tissue 1,0.0,50.00000000000002,0.0,0.43515151515151534
train tissue 2,0.0,50.0,0.0,0.55859375
train tissue 3,0.0,50.000000000000036,0.0,0.5163398692810458
train tissue 4,0.0,50.0,0.0,0.4991379310344823
train tissue 5,0.0,49.999999999999986,0.0,0.456043956043956
train tissue 6,0.0,49.99999999999998,0.0,0.6043478260869564
train tissue 7,0.0,49.999999999999986,0.0,0.5477582846003898
train tissue 8,0.0,50.000000000000014,0.0,0.59349593495935
train tissue 9,0.0,49.999999999999986,0.0,0.5041572184429325
train tissue 10,0.0,49.99999999999997,0.0,0.40094339622641506
train tissue 11,0.0,50.0,0.0,0.33475479744136427
train tissue 12,0.0,50.0,0.0,0.5235732009925556
train tissue 13,0.0,49.999999999999986,0.0,0.3673469387755101
train tissue 14,0.0,49.999999999999986,0.0,0.4220374220374221
train tissue 15,0.0,50.00000000000002,0.0,0.4644688644688646
train tissue 16,0.0,50.000000000000014,0.0,0.50445632798574
train tissue 17,0.0,50.00000000000002,0.0,0.5533333333333332
train tissue 18,0.0,49.999999999999986,0.0,0.5556318681318677
train mean,0.0,50.0,0.0,0.4869456158014039
train std,0.0,1.70187105622355e-14,0.0,0.07438460996549891
test tissue 0,0.0,50.000000000000014,0.0,0.5356744704570795
test tissue 1,0.0,50.000000000000014,0.0,0.5900621118012425
test tissue 2,0.0,50.0,0.0,0.4736842105263157
test tissue 3,0.0,50.0,0.0,0.6571428571428571
test tissue 4,0.0,50.00000000000002,0.0,0.6084848484848487
test tissue 5,0.0,50.0,0.0,0.4882903981264637
test tissue 6,0.0,50.0,0.0,0.5291902071563087
test tissue 7,0.0,50.0,0.0,0.35851851851851857
test mean,0.0,50.00000000000001,0.0,0.5301309527767044
test std,0.0,8.331852114593072e-15,0.0,0.08680611337351235
