,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,20.07,50.39,7.5,2.32,34.52,49.58,33.87,52.06,62.8,0.5814,17.14,50.09,1.34,0.0,33.35,23.56,33.48,37.18,0.0,0.4777
split 1,29.17,48.3,1.03,38.19,36.98,42.84,36.25,53.98,38.29,0.567,29.87,44.86,0.0,44.76,37.17,25.37,41.16,0.0,34.96,0.5237
split 2,28.66,49.16,3.95,32.87,36.92,45.59,35.13,59.39,42.25,0.5863,22.92,44.37,1.28,23.1,30.79,30.92,32.2,33.91,26.65,0.4943
split 3,28.88,49.64,1.15,35.84,37.49,51.5,35.85,76.59,42.07,0.5764,18.36,49.63,0.0,5.45,32.98,18.64,33.49,0.0,22.43,0.5126
split 4,27.78,50.63,11.54,21.17,36.67,41.15,35.32,44.28,43.84,0.5744,22.56,49.35,14.66,3.68,33.7,31.44,33.96,46.7,13.67,0.5432
split 5,29.26,50.12,6.14,31.51,37.49,45.07,35.64,56.36,43.2,0.5776,21.37,46.65,0.0,17.46,31.58,21.4,32.49,0.0,31.7,0.5135
mean,27.3,49.71,5.22,26.98,36.68,45.95,35.34,57.11,45.41,0.5772,22.04,47.49,2.88,15.74,33.26,25.22,34.46,19.63,21.57,0.5108
std,3.27,0.79,3.69,12.26,1.01,3.6,0.75,9.87,7.98,0.006,4.09,2.32,5.3,15.27,2.02,4.69,3.06,20.0,11.8,0.0208
test mean,22.890509133747305,49.981660324345704,5.707342206996761,12.982524869899418,35.3836025695317,31.05571538932823,34.36731531161191,32.3402574772688,26.459573379103972,0.5772603293138049,19.0854167138014,48.766942163134814,2.0170674941815365,6.4722404840878545,32.70569575892886,23.74586137549774,33.0466943027452,5.220883534136546,32.97000628961147,0.533060036912461
test std,5.6542711611974825,2.0973198077974673,10.190629221187054,15.341819188443887,3.120231845562075,17.29100213320178,1.3138166678383014,43.6024150978904,23.581778873537605,0.044805870899397714,2.859225382450094,1.7762802857853925,5.336658967236569,4.104791251785762,2.0487515548820068,15.12146507142026,1.0874940334058227,13.8131594553573,33.53404335755418,0.029243311370850584
