,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5938,0.0,50.0,0.0,0.475
split 1,0.0,50.0,0.0,0.589,0.0,50.0,0.0,0.4632
split 2,0.0,50.0,0.0,0.5873,0.0,50.0,0.0,0.5165
split 3,0.0,50.0,0.0,0.5956,0.0,50.0,0.0,0.5394
split 4,0.0,50.0,0.0,0.5825,0.0,50.0,0.0,0.4737
split 5,0.0,50.0,0.0,0.5825,0.0,50.0,0.0,0.4679
mean,0.0,50.0,0.0,0.5884,0.0,50.0,0.0,0.4893
std,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0284
test mean,0.0,50.0,0.0,0.5752055044302068,0.0,50.0,0.0,0.4715000986895491
test std,0.0,1.5378302753758526e-14,0.0,0.0758491199162648,0.0,1.6473255640462455e-14,0.0,0.04974835867902355
