,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5915,0.0,50.0,0.0,0.5465
split 1,0.0,50.0,0.0,0.6062,0.0,50.0,0.0,0.4831
split 2,0.0,50.0,0.0,0.6267,0.0,50.0,0.0,0.495
split 3,0.0,50.0,0.0,0.615,0.0,50.0,0.0,0.4802
split 4,0.0,50.0,0.0,0.6044,0.0,50.0,0.0,0.5412
split 5,0.0,50.0,0.0,0.6191,0.0,50.0,0.0,0.455
mean,0.0,50.0,0.0,0.6105,0.0,50.0,0.0,0.5002
std,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0331
