,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5966,0.0,50.0,0.0,0.4582
split 1,0.0,50.0,0.0,0.5874,0.0,50.0,0.0,0.4588
split 2,0.0,50.0,0.0,0.5901,0.0,50.0,0.0,0.4506
split 3,0.0,50.0,0.0,0.5662,0.0,50.0,0.0,0.5487
split 4,0.0,50.0,0.0,0.582,0.0,50.0,0.0,0.5115
split 5,0.0,50.0,0.0,0.5725,0.0,50.0,0.0,0.5396
mean,0.0,50.0,0.0,0.5825,0.0,50.0,0.0,0.4946
std,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0404
