,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5025,0.0,50.0,0.0,0.4914
split 1,0.0,50.0,0.0,0.4941,0.0,50.0,0.0,0.5574
split 2,0.0,50.0,0.0,0.498,0.0,50.0,0.0,0.5053
split 3,0.0,50.0,0.0,0.4947,0.0,50.0,0.0,0.5131
split 4,0.0,50.0,0.0,0.503,0.0,50.0,0.0,0.4737
split 5,0.0,50.0,0.0,0.4968,0.0,50.0,0.0,0.5324
mean,0.0,50.0,0.0,0.4982,0.0,50.0,0.0,0.5122
std,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0271
test mean,0.0,50.0,0.0,0.4942211556555191,0.0,50.00000000000001,0.0,0.47259485984918254
test std,0.0,1.9561161980496004e-14,0.0,0.06468576807184268,0.0,1.464821375527116e-14,0.0,0.06368973613088878
