,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5455820476858346
train tissue 1,0.0,49.999999999999986,0.0,0.6145320197044335
train tissue 2,0.0,50.0,0.0,0.5932203389830505
train tissue 3,0.0,50.000000000000014,0.0,0.5456349206349206
train tissue 4,0.0,50.0,0.0,0.39285714285714257
train tissue 5,0.0,49.99999999999999,0.0,0.6491228070175438
train tissue 6,0.0,49.999999999999986,0.0,0.5155677655677657
train tissue 7,0.0,50.00000000000002,0.0,0.4125000000000004
train tissue 8,0.0,50.0,0.0,0.47712418300653614
train tissue 9,0.0,50.00000000000002,0.0,0.5007331378299124
train tissue 10,0.0,49.999999999999964,0.0,0.5204402515723271
train tissue 11,0.0,50.0,0.0,0.6074218749999999
train tissue 12,0.0,50.00000000000002,0.0,0.4625187406296853
train tissue 13,0.0,50.000000000000014,0.0,0.46012931034482774
train tissue 14,0.0,49.999999999999986,0.0,0.5790123456790123
train tissue 15,0.0,50.000000000000014,0.0,0.45114754098360665
train tissue 16,0.0,50.00000000000002,0.0,0.5108695652173914
train tissue 17,0.0,49.999999999999964,0.0,0.3344198174706645
train tissue 18,0.0,49.999999999999986,0.0,0.48631578947368415
train mean,0.0,50.0,0.0,0.5083762947188598
train std,0.0,1.7480841034847636e-14,0.0,0.07883291615212405
test tissue 0,0.0,50.0,0.0,0.5005714285714289
test tissue 1,0.0,50.00000000000002,0.0,0.48630952380952436
test tissue 2,0.0,50.0,0.0,0.21060606060606088
test tissue 3,0.0,49.99999999999997,0.0,0.49470899470899465
test tissue 4,0.0,50.00000000000002,0.0,0.5
test tissue 5,0.0,49.99999999999999,0.0,0.6220657276995303
test tissue 6,0.0,50.000000000000014,0.0,0.4416212946158497
test tissue 7,0.0,50.000000000000014,0.0,0.512820512820513
test mean,0.0,50.0,0.0,0.4710879428539877
test std,0.0,1.6473255640462455e-14,0.0,0.10940168351462796
