,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,75.90572821315442,75.77591765368776,82.7803912368864,69.1608757488891,76.0704532573038,75.88776295164018,76.90072096820786,79.4826400689181,71.27992781779461,0.8865922036311855
train tissue 1,68.57870703075304,62.2754491017964,66.94352159468438,76.51715039577836,68.4900284900285,68.74604100897301,62.32876712328766,65.10500807754444,78.80434782608694,0.8618472447569256
train tissue 2,64.32860581739277,65.84262888151947,63.829787234042556,63.31340133661625,64.38095238095238,64.96299164705668,62.68656716417911,61.22448979591838,70.97791798107257,0.8094601618771812
train tissue 3,64.87946345494005,58.764599438159905,62.984891762430784,72.88889916422946,65.02600945221556,64.82897119530311,61.05809148583546,62.535430901315145,70.89339119875875,0.819300688566291
train tissue 4,69.164863361713,70.63190753395764,71.68295904887718,65.17972350230416,69.13021618903974,69.3303881940992,73.89232127096206,70.34118013066475,63.757663180670754,0.8709128370509719
train tissue 5,86.69625865896154,86.43457382953183,90.41095890410958,83.24324324324324,86.78451178451179,87.03464520344943,82.37986270022884,89.1891891891892,89.53488372093024,0.97119140625
train tissue 6,75.80471444267704,74.83922829581991,75.21345407503235,77.36146095717883,75.71707045391254,77.11283083266102,72.11463981409756,70.2343561246678,88.98949655921767,0.9282691022499443
train tissue 7,70.21642347661204,66.84636118598385,66.7823070251518,77.02060221870047,70.46485260770974,70.36852023443764,70.85714285714285,68.14159292035406,72.106824925816,0.8615943877551021
train tissue 8,64.46207671389469,65.12893822221626,58.59741873071233,69.65987318875545,64.73525345046504,64.71776265107205,63.17012854769437,64.78553612023235,66.1976232852894,0.8311952662721894
train tissue 9,73.6265324124282,73.12918915439992,68.90619206525767,78.84421601762699,73.657148323528,73.72497018245724,70.39277464576823,71.30141190914671,79.48072399245676,0.8849696510564389
train tissue 10,73.73175406112732,72.89009497964732,74.29612649150658,74.00904071222809,73.74782824522214,73.83958188988777,76.02911443590787,73.32424514893995,72.16538608481548,0.8521794651056014
train tissue 11,66.13185699240373,66.1871591166771,67.22045038380855,64.98796147672553,66.11437000445953,66.19817837030979,66.52405476297102,68.67875904450396,63.391721303454396,0.8563838168099298
train tissue 12,77.53405398170706,80.15675097969363,75.84615384615387,76.59925711927366,77.62452107279692,78.01483200702847,74.90013315579228,76.13899613899616,83.00536672629698,0.9103588385682981
train tissue 13,75.76669926218393,73.13051699610327,77.7666016627322,76.40297912771634,75.6330960438791,76.60117184751138,67.005618614291,82.3278859527121,80.47001097553104,0.8842474489795918
train tissue 14,78.055220548627,76.81176065234871,81.15726451229037,76.19663648124192,78.11905129392397,78.18162562107965,76.2136291119046,78.31766310198809,80.01358464934624,0.892554012345679
train tissue 15,74.91451799711739,72.87553254844461,76.46157214801845,75.40644929488911,74.94098311668908,74.93880848267774,74.51751920554611,74.74315068493154,75.55575555755559,0.9018297697368421
train tissue 16,74.01144594925738,72.34042553191489,67.37149106817351,82.32242124768372,74.03446226975639,74.48244410382624,79.06976744186046,64.43514644351464,79.94241842610361,0.8690345930477232
train tissue 17,75.10317824965449,69.51989109986077,77.49152877470654,78.29811487439618,75.26219212579082,75.24196932051547,74.15247877526245,74.06540339089804,77.5080257953859,0.884812210751157
train tissue 18,69.38829340872009,71.54547669802506,66.33515044688534,70.2842530812499,69.41207869452494,69.41659829563808,72.01263813301712,67.72630123707894,68.51085551681815,0.8505737313025066
train mean,72.54212600175397,71.32244220525202,72.21464321112948,74.08929258888037,72.59710943456369,72.82263652840128,71.37926159020826,71.68938875692182,75.39925923807374,0.8751214124270296
train std,5.524937202881468,6.237882207007723,7.672040387452166,5.492075466304777,5.5127350038414935,5.602419529551046,5.9301529280266685,7.033470923590131,7.3723469125278935,0.03697055410507234
test tissue 0,67.93471816258018,65.07793310600711,69.08838376410196,69.63783761763149,68.03257803257804,68.28856515071338,70.59544753554529,64.99084449599015,69.27940342060468,0.8601768990634755
test tissue 1,65.2611413458315,65.92908789964277,65.14462875280768,64.70970738504407,65.30094223892675,66.14960282526357,59.39785891438791,70.60921248142644,68.44173707997636,0.8238519189175595
test tissue 2,69.02417560318258,72.308490326568,64.83135136704857,69.93268511593116,69.36503963287441,70.50452633687708,64.6657059949861,77.19304311745789,69.65482989818722,0.87101567507721
test tissue 3,55.76711783472115,70.42253521126764,54.59940652818992,42.27941176470589,57.87439613526569,57.62919800949559,59.171597633136145,55.92705167173253,57.788944723618094,0.8040227839088644
test tissue 4,67.25948733917438,63.88055936603671,66.3921837111831,71.50571894030338,67.38941585235587,67.49033475207345,69.15340666555959,64.54757396129615,68.7700236293646,0.8474488043334656
test tissue 5,68.42877499394957,67.04189254552652,62.84417192382515,75.40026051249707,68.47985216118272,68.52433368686985,70.34498213791375,61.77268301729326,73.45533590540252,0.8569580281566599
test tissue 6,70.33791307672593,71.12308469439303,71.1456505389822,68.74500399680255,70.36175710594317,70.46452780635025,68.1070622379878,72.32942547149203,70.95709570957094,0.856443574225703
test tissue 7,66.15737022214635,66.45772817611987,69.51097964826549,62.50340284205369,66.18771566597653,66.56131355814337,61.70771523883882,72.05225621542361,65.92396922016769,0.8414155914637349
test mean,66.27133732228896,67.78016391569521,65.4445945293005,65.58925352187116,66.6239621031379,66.95155026572333,65.39297204479442,67.42776130401401,68.0339174483615,0.845166659393334
test std,4.240947447268005,2.8916326657873856,4.848440470349197,9.553274386561066,3.63996326963984,3.8278233265262425,4.4979470866928795,6.41653041389973,4.362265158840114,0.020390253308262853
