plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell
p4 FM1,0,21461,21465,2.221669949052916,0.011972214056868909,0.002259420462662838,0.050368703912010995,0.0015838885786818829,0.01235498507587556,0.09640436416032866,0.09158483011377151,0.0546463405080262,0.050368703912010995,149.01607594589143,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,0.4481068328084734,0.1741683816661486,0.7495782379880137,0.011126354915766721,0.001650992107337427,0.03912010998625171,0.00016543350044019177,0.005659487142677831,0.07614679392227208,0.034468662359828976,0.02058546741325066,0.03912010998625171,148.23219419301546,23.0,98.79382366935135,0.3484848484848485,3.8333333333333335,0.34255214950549073,0.20715552834124865
p4 FM1,0,21461,21473,1.1746028086955589,0.012122594072908544,0.002041197978178769,0.0653668291463567,0.003568053037166109,0.007103805993766637,0.09087325593583133,0.05640255196829642,0.042171101937491816,0.0653668291463567,154.92808973277542,39.0,185.58377709117718,0.2280701754385965,4.105263157894737,0.4525348520827611,0.1308989159666801,0.7495782379880137,0.011126354915766721,0.001650992107337427,0.03912010998625171,0.00016543350044019177,0.005659487142677831,0.07614679392227208,0.034468662359828976,0.02058546741325066,0.03912010998625171,148.23219419301546,23.0,98.79382366935135,0.3484848484848485,3.8333333333333335,0.34255214950549073,0.20715552834124865
p4 FM1,0,21486,21395,1.83145347724453,0.014187584125201678,0.0023038919379613494,0.10598675165604299,0.01741984852144506,0.009240721539691634,0.09207886151157763,0.08760126082495215,0.0659724091689397,0.10598675165604299,163.98131515638195,37.0,173.89628977984694,0.2418300653594771,4.111111111111111,0.4663227128786628,0.14392599388119923,7.54813568052427,0.021841512403788864,0.00243679111700484,0.10886139232595925,0.7043640408175097,0.019498439753504754,0.09240489493751405,0.07493365701395799,0.05492236951900945,0.10886139232595925,163.66915387200945,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,0.44935040655710423,0.17440682519586423
p4 FM1,0,21486,21477,1.1000411980233324,0.02123273130765076,0.002112530045619618,0.10048743907011623,0.031970018107848955,0.005337919651631399,0.08576717195409157,0.04069742259312021,0.03174909039852366,0.10048743907011623,163.98132740680722,36.0,175.51054175092386,0.2647058823529412,4.235294117647059,0.43982260854931704,0.19106893607640046,7.54813568052427,0.021841512403788864,0.00243679111700484,0.10886139232595925,0.7043640408175097,0.019498439753504754,0.09240489493751405,0.07493365701395799,0.05492236951900945,0.10886139232595925,163.66915387200945,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,0.44935040655710423,0.17440682519586423
p4 FM1,0,21486,21595,1.9190726391479545,0.016699994960967905,0.0026088717188850405,0.03712035995500562,0.06108866927275546,0.0078667494626814,0.1050866772389629,0.10331671562255706,0.10930819259259446,0.03712035995500562,160.71690498887816,47.0,238.41263849666774,0.22380952380952382,4.476190476190476,0.5317875904832317,0.19036266836784282,7.54813568052427,0.021841512403788864,0.00243679111700484,0.10886139232595925,0.7043640408175097,0.019498439753504754,0.09240489493751405,0.07493365701395799,0.05492236951900945,0.10886139232595925,163.66915387200945,36.0,173.51312616177913,0.2647058823529412,4.235294117647059,0.44935040655710423,0.17440682519586423
p4 FM1,0,21465,21470,0.9327912153658463,0.018452270418267337,0.002047650706230763,0.05724284464441944,0.0010085929816229166,0.005206592251512623,0.08589191468961159,0.03491113994395761,0.03239554736962821,0.05724284464441944,147.6774340290466,38.0,185.9315095170564,0.24836601307189543,4.222222222222222,0.46581053015518564,0.1916809633798524,2.221669949052916,0.011972214056868909,0.002259420462662838,0.050368703912010995,0.0015838885786818829,0.01235498507587556,0.09640436416032866,0.09158483011377151,0.0546463405080262,0.050368703912010995,149.01607594589143,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,0.4481068328084734,0.1741683816661486
p4 FM1,0,21465,21473,1.1746028086955589,0.012122594072908544,0.002041197978178769,0.0653668291463567,0.003568053037166109,0.007103805993766637,0.09087325593583133,0.05640255196829642,0.042171101937491816,0.0653668291463567,154.92808973277542,39.0,185.58377709117718,0.2280701754385965,4.105263157894737,0.4525348520827611,0.1308989159666801,2.221669949052916,0.011972214056868909,0.002259420462662838,0.050368703912010995,0.0015838885786818829,0.01235498507587556,0.09640436416032866,0.09158483011377151,0.0546463405080262,0.050368703912010995,149.01607594589143,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,0.4481068328084734,0.1741683816661486
p4 FM1,0,21465,21576,2.3419830302576288,0.010378819486107945,0.0025494953410766393,0.01124859392575928,0.029016649106368572,0.0108999252338104,0.11172788830450571,0.11787680852167129,0.09786164225211068,0.01124859392575928,146.680488150671,50.0,259.65460713283693,0.21645021645021648,4.545454545454546,0.503875393388138,0.18058209980020784,2.221669949052916,0.011972214056868909,0.002259420462662838,0.050368703912010995,0.0015838885786818829,0.01235498507587556,0.09640436416032866,0.09158483011377151,0.0546463405080262,0.050368703912010995,149.01607594589143,37.0,176.39529962187498,0.2418300653594771,4.111111111111111,0.4481068328084734,0.1741683816661486
p4 FM1,0,21527,21403,5.255050690754243,0.018286739103296954,0.003035834246696168,0.17310336207974,1.4029889427643192e-06,0.01650779412265505,0.09946449092729084,0.12941325359121353,0.11072050740192042,0.17310336207974,199.2637485365511,47.0,239.98453767045584,0.22380952380952382,4.476190476190476,0.49585353837532364,0.151561922418124,1.5165435383991461,0.017200156833159994,0.0026726874283656975,0.10711161104861891,1.3081452044399527e-07,0.006821135792336175,0.09866940778997779,0.07178144936304016,0.08967506910480799,0.10711161104861891,189.27770404621643,45.0,235.49171617892657,0.23684210526315788,4.5,0.5053798660336384,0.1866908562102731
p4 FM1,0,21527,21439,1.8596844429389838,0.01217993709240731,0.002837455752339821,0.12735908011498562,1.818456134863906e-07,0.008279544745499492,0.10749725755112988,0.1151252267773912,0.12693483421486465,0.12735908011498562,179.78002891680072,50.0,263.4296070128058,0.21645021645021648,4.545454545454546,0.5261652993826462,0.17613274896547787,1.5165435383991461,0.017200156833159994,0.0026726874283656975,0.10711161104861891,1.3081452044399527e-07,0.006821135792336175,0.09866940778997779,0.07178144936304016,0.08967506910480799,0.10711161104861891,189.27770404621643,45.0,235.49171617892657,0.23684210526315788,4.5,0.5053798660336384,0.1866908562102731
