,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,16.66666666666665,49.99999999999995,0.0,0.0,33.33333333333333,11.111111111111098,33.33333333333329,0.0,0.0,0.5683966140696909
train tissue 1,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333333,11.1111111111111,33.3333333333333,0.0,0.0,0.46897959183673465
train tissue 2,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333334,0.0,0.0,0.4814266117969822
train tissue 3,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111116,33.33333333333335,0.0,0.0,0.49828448191353786
train tissue 4,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333333,11.1111111111111,33.3333333333333,0.0,0.0,0.5536478205572899
train tissue 5,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111116,33.33333333333335,0.0,0.0,0.4403292181069959
train tissue 6,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5089054869290434
train tissue 7,16.666666666666657,49.99999999999997,0.0,0.0,33.333333333333336,11.111111111111102,33.33333333333331,0.0,0.0,0.5717968750000001
train tissue 8,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333332,0.0,0.0,0.5135275754422477
train tissue 9,16.66666666666663,49.999999999999886,0.0,0.0,33.33333333333333,11.111111111111077,33.33333333333323,0.0,0.0,0.5313313802083334
train tissue 10,16.6666666666667,50.0000000000001,0.0,0.0,33.33333333333333,11.111111111111141,33.33333333333342,0.0,0.0,0.5541282666330009
train tissue 11,16.66666666666671,50.000000000000135,0.0,0.0,33.33333333333335,11.111111111111152,33.33333333333346,0.0,0.0,0.5658962326213762
train tissue 12,16.66666666666668,50.000000000000036,0.0,0.0,33.33333333333333,11.111111111111121,33.333333333333364,0.0,0.0,0.5629478458049886
train tissue 13,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5665213370326332
train tissue 14,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333333,11.1111111111111,33.3333333333333,0.0,0.0,0.5208949704142012
train tissue 15,16.66666666666669,50.000000000000064,0.0,0.0,33.333333333333336,11.11111111111113,33.33333333333339,0.0,0.0,0.5524375
train tissue 16,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5228928199791884
train tissue 17,16.666666666666647,49.999999999999936,0.0,0.0,33.333333333333336,11.111111111111091,33.33333333333327,0.0,0.0,0.5327922687183336
train tissue 18,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333332,0.0,0.0,0.587920096021948
train mean,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.531739841741396
train std,1.8728386739339534e-14,5.571021374137358e-14,0.0,0.0,6.31333788191056e-15,1.6758116906701664e-14,5.063806011211729e-14,0.0,0.0,0.03829259523003806
test tissue 0,16.666666666666693,50.00000000000008,0.0,0.0,33.33333333333335,11.111111111111136,33.33333333333341,0.0,0.0,0.5223831799205271
test tissue 1,16.66666666666669,50.000000000000064,0.0,0.0,33.333333333333336,11.11111111111113,33.33333333333339,0.0,0.0,0.5069875098261857
test tissue 2,16.666666666666657,49.99999999999997,0.0,0.0,33.33333333333333,11.111111111111102,33.33333333333331,0.0,0.0,0.5004328254847645
test tissue 3,16.666666666666657,49.99999999999997,0.0,0.0,33.333333333333336,11.111111111111102,33.33333333333331,0.0,0.0,0.453561016243232
test tissue 4,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333334,11.111111111111114,33.33333333333334,0.0,0.0,0.5396609828479453
test tissue 5,16.666666666666703,50.000000000000114,0.0,0.0,33.33333333333334,11.111111111111144,33.333333333333435,0.0,0.0,0.5886686390532545
test tissue 6,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111116,33.33333333333335,0.0,0.0,0.5799569941149841
test tissue 7,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5388921918351169
test mean,16.666666666666675,50.00000000000003,0.0,0.0,33.333333333333336,11.11111111111112,33.33333333333336,0.0,0.0,0.5288179174157512
test std,1.5937791926147293e-14,4.832213032818602e-14,0.0,0.0,7.105427357601002e-15,1.4888583356622763e-14,4.451537480371452e-14,0.0,0.0,0.04093235926410081
