,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5463,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5197
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.544,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5158
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5397,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5266
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5366,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.544
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5407,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5321
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.54,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5345
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5412,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5288
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094
test mean,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.531739841741396,16.666666666666675,50.00000000000003,0.0,0.0,33.333333333333336,11.11111111111112,33.33333333333336,0.0,0.0,0.5288179174157512
test std,1.8728386739339534e-14,5.571021374137358e-14,0.0,0.0,6.31333788191056e-15,1.6758116906701664e-14,5.063806011211729e-14,0.0,0.0,0.03829259523003806,1.5937791926147293e-14,4.832213032818602e-14,0.0,0.0,7.105427357601002e-15,1.4888583356622763e-14,4.451537480371452e-14,0.0,0.0,0.04093235926410081
