,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,25.077223533135143,43.74556152987728,0.0,31.48610906952815,32.28291316526611,21.299268928869864,33.04214559386974,0.0,30.855661192739852,0.5081155489809336
train tissue 1,22.921655737621506,43.82672212640764,0.0,24.93824508645688,31.472868217054273,21.39122903714828,31.059026529585164,0.0,33.114660581859674,0.5647165532879819
train tissue 2,27.271326706826983,47.27215882444898,0.0,34.541821296031976,35.63973063973064,24.651869086751873,34.23137876386691,0.0,39.72422849638871,0.559835390946502
train tissue 3,28.65392990744836,40.619954794962865,0.0,45.341834927382216,35.726351351351354,23.976164285317125,32.88029273392576,0.0,39.04820012202562,0.5417606117047349
train tissue 4,22.705707903694474,43.6350860756529,0.0,24.482037635430515,30.277777777777782,19.32903714559628,32.23741131683683,0.0,25.749700119952017,0.5591975950976992
train tissue 5,22.06828302820386,38.297872340425535,0.0,27.906976744186046,27.77777777777778,18.344827586206897,31.03448275862069,0.0,24.0,0.4252400548696845
train tissue 6,25.57831662449691,27.364185110663996,0.0,49.37076476282673,35.18518518518518,23.559249203617156,35.602094240837694,0.0,35.07565337001377,0.5268600976730824
train tissue 7,29.081694590718996,49.30366575956459,0.0,37.94141801259239,37.59259259259259,25.837841512774066,36.09093039606281,0.0,41.4225941422594,0.46921875
train tissue 8,32.763532763532766,53.846153846153854,0.0,44.44444444444445,42.85714285714287,45.61403508771931,36.84210526315791,0.0,100.0,0.5140478668054111
train tissue 9,26.030536644263776,50.56922396825796,0.0,27.522385964533374,36.64996964177292,26.973230331853376,35.12120934603857,0.0,45.79848164952157,0.5493706597222222
train tissue 10,24.35381538480804,41.81906769644904,0.0,31.24237845797507,31.445944878780708,21.14021151397704,31.013831149781467,0.0,32.406803392149655,0.5583890922863274
train tissue 11,27.732921881430695,45.005334235382875,0.0,38.1934314089092,35.30734632683658,24.305685779816486,33.4010520867933,0.0,39.51600525265616,0.5466426911100389
train tissue 12,26.3213371843802,40.051697638675414,0.0,38.9123139144652,32.95096716149348,22.18275035509298,31.406814944669666,0.0,35.14143612060928,0.5352380952380953
train tissue 13,27.332776804905077,33.41595700296956,0.0,48.582373411745664,36.002669336002654,24.504134169652882,38.311761395610596,0.0,35.200641113348055,0.5942660853481306
train tissue 14,30.883437122554948,44.594594594594604,0.0,48.05571677307023,38.47167325428196,26.04421789130717,35.1865955826352,0.0,42.94605809128632,0.5353180473372781
train tissue 15,28.2204051083921,47.561627850440004,0.0,37.0995874747363,36.41552511415526,25.097761523793768,34.822127821154794,0.0,40.47115675022651,0.5104249999999999
train tissue 16,21.766631281337894,34.60169449039957,0.0,30.698199353614115,27.227011494252874,18.133206835743223,28.617629985902653,0.0,25.781990521327014,0.49947970863683655
train tissue 17,28.786691564641444,50.614136732329094,0.0,35.745937961595246,36.731601731601735,24.04755975487682,39.35135135135134,0.0,32.79132791327912,0.5881966597860762
train tissue 18,22.940061896484945,47.513015314739754,0.0,21.30717037471507,32.56613756613757,20.612204309145923,33.692794918493156,0.0,28.14381800894461,0.49387002743484226
train mean,26.34159398257253,43.350405785915555,0.0,35.67437616180204,34.34637821416813,24.054972859961083,33.89184400943128,0.0,38.27307457045197,0.5305362387508358
train std,2.9905372719735777,6.418190740833832,0.0,8.394392885101263,3.696677117788697,5.670589372356472,2.6477716386331847,0.0,15.732014737195955,0.03983114953695354
test tissue 0,27.149990453795155,46.45304279244053,0.0,34.99692856894494,35.22846180676665,24.21256280039653,33.89982806018865,0.0,38.737860341000946,0.588551883708063
test tissue 1,30.000359598988968,51.416784279665606,0.0,38.5842945173013,38.49206349206348,25.56935734074455,38.80058987383253,0.0,37.90748214840112,0.5332780155472093
test tissue 2,26.119427646145198,49.35064935064935,0.0,29.007633587786252,33.33333333333335,21.616977802544813,39.175257731958766,0.0,25.67567567567567,0.5621537396121883
test tissue 3,28.946074626093253,37.28070175438595,0.0,49.557522123893804,37.86764705882353,27.212896716198856,46.19565217391303,0.0,35.44303797468354,0.5747605164514785
test tissue 4,25.678269158370217,42.07851914584717,0.0,34.956288329263494,32.49565354828512,21.66217620255452,32.50395813176179,0.0,32.48257047590177,0.5208490518585585
test tissue 5,19.129424773319382,47.377539770042496,0.0,10.01073454991565,31.539424280350442,18.524773729267817,32.38262017885078,0.0,23.191701008952677,0.5506508875739645
test tissue 6,16.963413208334142,44.67519922723984,0.0,6.215040397762584,28.26086956521739,13.93978595190074,30.926111668338386,0.0,10.893246187363832,0.5812584880036215
test tissue 7,23.393016775204178,42.60124836696183,0.0,27.5778019586507,30.491698595146875,19.841195106993645,31.954183180175104,0.0,27.56940214080583,0.5594860615669177
test mean,24.672497030031312,45.154210585904096,0.0,28.863280504189834,33.46364395999835,21.572465706325183,35.72977512487738,0.0,28.987621994098177,0.5588735805402502
test std,4.296589310220693,4.2080157507033205,0.0,13.544051712729216,3.323265650004021,3.957797228085561,4.913300328261639,0.0,8.678260087975303,0.021834678491600822
