,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.49221453287197237
train tissue 1,0.0,50.00000000000002,0.0,0.645593869731801
train tissue 2,0.0,50.000000000000014,0.0,0.5279999999999998
train tissue 3,0.0,50.000000000000036,0.0,0.5142857142857143
train tissue 4,0.0,49.99999999999997,0.0,0.5797827903091062
train tissue 5,0.0,49.999999999999986,0.0,0.5669934640522876
train tissue 6,0.0,50.0,0.0,0.5299539170506914
train tissue 7,0.0,50.0,0.0,0.4907407407407409
train tissue 8,0.0,50.00000000000002,0.0,0.4796195652173914
train tissue 9,0.0,50.00000000000002,0.0,0.5669761273209551
train tissue 10,0.0,49.999999999999986,0.0,0.5805152979066022
train tissue 11,0.0,50.0,0.0,0.4374655647382915
train tissue 12,0.0,49.999999999999986,0.0,0.5808477237048663
train tissue 13,0.0,50.0,0.0,0.36567834681042205
train tissue 14,0.0,49.99999999999999,0.0,0.6697674418604652
train tissue 15,0.0,50.0,0.0,0.46892655367231634
train tissue 16,0.0,50.000000000000014,0.0,0.5050167224080266
train tissue 17,0.0,49.999999999999986,0.0,0.40547263681592
train tissue 18,0.0,49.999999999999986,0.0,0.3602693602693598
train mean,0.0,50.0,0.0,0.5141115984087857
train std,0.0,1.6054591898650453e-14,0.0,0.0822204771454857
test tissue 0,0.0,50.00000000000004,0.0,0.5341055341055347
test tissue 1,0.0,50.000000000000014,0.0,0.6059351276742583
test tissue 2,0.0,50.0,0.0,0.5770348837209303
test tissue 3,0.0,49.999999999999986,0.0,0.5645161290322581
test tissue 4,0.0,50.000000000000014,0.0,0.4417952314165499
test tissue 5,0.0,50.000000000000014,0.0,0.5980769230769232
test tissue 6,0.0,50.0,0.0,0.640625
test tissue 7,0.0,50.00000000000004,0.0,0.5161016949152544
test mean,0.0,50.000000000000014,0.0,0.5597738154927137
test std,0.0,1.879919374704706e-14,0.0,0.058030599610213486
